Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 27, 2022 10:00 PM;Jun 27, 2022 11:00 PM;52,775.50;52,934.25;158.75;43,843.00
Jun 27, 2022 11:00 PM;Jun 28, 2022 12:00 AM;49,367.75;50,461.25;1,093.50;40,801.75
Jun 28, 2022 12:00 AM;Jun 28, 2022 1:00 AM;46,047.00;47,904.50;1,857.50;38,688.50
Jun 28, 2022 1:00 AM;Jun 28, 2022 2:00 AM;43,808.75;46,165.25;2,356.50;37,746.75
Jun 28, 2022 2:00 AM;Jun 28, 2022 3:00 AM;42,554.00;45,791.75;3,237.75;36,947.50
Jun 28, 2022 3:00 AM;Jun 28, 2022 4:00 AM;42,869.25;47,406.25;4,537.00;37,323.50
Jun 28, 2022 4:00 AM;Jun 28, 2022 5:00 AM;43,783.25;47,900.25;4,117.00;38,300.75
Jun 28, 2022 5:00 AM;Jun 28, 2022 6:00 AM;46,155.50;48,063.00;1,907.50;40,193.75
Jun 28, 2022 6:00 AM;Jun 28, 2022 7:00 AM;52,768.00;54,254.25;1,486.25;44,842.50
Jun 28, 2022 7:00 AM;Jun 28, 2022 8:00 AM;57,953.00;58,440.25;487.25;46,078.75
Jun 28, 2022 8:00 AM;Jun 28, 2022 9:00 AM;61,167.00;61,422.00;255.00;43,536.50
Jun 28, 2022 9:00 AM;Jun 28, 2022 10:00 AM;62,177.75;63,188.50;1,010.75;37,905.75
Jun 28, 2022 10:00 AM;Jun 28, 2022 11:00 AM;63,490.00;65,287.00;1,797.00;33,754.50
Jun 28, 2022 11:00 AM;Jun 28, 2022 12:00 PM;64,738.00;67,649.50;2,911.50;31,952.75
Jun 28, 2022 12:00 PM;Jun 28, 2022 1:00 PM;64,261.75;68,964.50;4,702.75;30,644.25
Jun 28, 2022 1:00 PM;Jun 28, 2022 2:00 PM;63,236.50;67,780.75;4,544.25;30,033.00
Jun 28, 2022 2:00 PM;Jun 28, 2022 3:00 PM;61,792.25;64,938.00;3,145.75;30,248.50
Jun 28, 2022 3:00 PM;Jun 28, 2022 4:00 PM;60,168.00;61,537.50;1,369.50;31,637.25
Jun 28, 2022 4:00 PM;Jun 28, 2022 5:00 PM;59,299.00;60,286.00;987.00;34,887.50
Jun 28, 2022 5:00 PM;Jun 28, 2022 6:00 PM;58,997.50;59,245.75;248.25;40,791.25
Jun 28, 2022 6:00 PM;Jun 28, 2022 7:00 PM;58,640.50;58,645.25;4.75;46,754.75
Jun 28, 2022 7:00 PM;Jun 28, 2022 8:00 PM;57,421.75;57,424.50;2.75;50,484.00
Jun 28, 2022 8:00 PM;Jun 28, 2022 9:00 PM;55,797.25;55,799.25;2.00;51,676.50
Jun 28, 2022 9:00 PM;Jun 28, 2022 10:00 PM;53,465.50;53,467.75;2.25;49,530.25
Jun 28, 2022 10:00 PM;Jun 28, 2022 11:00 PM;51,604.50;51,612.00;7.50;45,567.00
Jun 28, 2022 11:00 PM;Jun 29, 2022 12:00 AM;47,921.75;48,581.75;660.00;39,208.25
Jun 29, 2022 12:00 AM;Jun 29, 2022 1:00 AM;45,642.00;47,605.25;1,963.25;34,882.00
Jun 29, 2022 1:00 AM;Jun 29, 2022 2:00 AM;44,863.00;49,674.25;4,811.25;32,506.50
Jun 29, 2022 2:00 AM;Jun 29, 2022 3:00 AM;44,092.75;49,705.25;5,612.50;31,733.00
Jun 29, 2022 3:00 AM;Jun 29, 2022 4:00 AM;43,268.50;48,171.75;4,903.25;31,520.75
Jun 29, 2022 4:00 AM;Jun 29, 2022 5:00 AM;43,837.25;48,176.75;4,339.50;32,933.75
Jun 29, 2022 5:00 AM;Jun 29, 2022 6:00 AM;46,379.00;48,713.75;2,334.75;35,860.00
Jun 29, 2022 6:00 AM;Jun 29, 2022 7:00 AM;52,921.50;53,219.50;298.00;41,706.25
Jun 29, 2022 7:00 AM;Jun 29, 2022 8:00 AM;57,922.50;57,943.50;21.00;45,361.75
Jun 29, 2022 8:00 AM;Jun 29, 2022 9:00 AM;61,003.50;61,011.75;8.25;45,800.25
Jun 29, 2022 9:00 AM;Jun 29, 2022 10:00 AM;62,373.25;62,389.75;16.50;43,332.75
Jun 29, 2022 10:00 AM;Jun 29, 2022 11:00 AM;63,622.50;63,647.00;24.50;40,821.25
Jun 29, 2022 11:00 AM;Jun 29, 2022 12:00 PM;64,424.25;64,634.75;210.50;38,891.25
Jun 29, 2022 12:00 PM;Jun 29, 2022 1:00 PM;63,869.00;64,483.75;614.75;36,174.00
Jun 29, 2022 1:00 PM;Jun 29, 2022 2:00 PM;62,736.75;64,795.25;2,058.50;33,511.25
Jun 29, 2022 2:00 PM;Jun 29, 2022 3:00 PM;61,752.00;64,591.50;2,839.50;32,654.25
Jun 29, 2022 3:00 PM;Jun 29, 2022 4:00 PM;61,111.25;63,784.00;2,672.75;33,509.75
Jun 29, 2022 4:00 PM;Jun 29, 2022 5:00 PM;60,664.75;63,165.25;2,500.50;35,489.50
Jun 29, 2022 5:00 PM;Jun 29, 2022 6:00 PM;60,047.75;61,413.50;1,365.75;39,047.00
Jun 29, 2022 6:00 PM;Jun 29, 2022 7:00 PM;59,888.50;59,994.25;105.75;44,182.00
Jun 29, 2022 7:00 PM;Jun 29, 2022 8:00 PM;59,160.50;59,172.75;12.25;47,873.50
Jun 29, 2022 8:00 PM;Jun 29, 2022 9:00 PM;56,999.00;57,011.25;12.25;48,493.50
Jun 29, 2022 9:00 PM;Jun 29, 2022 10:00 PM;54,885.25;54,897.00;11.75;46,764.25
Jun 29, 2022 10:00 PM;Jun 29, 2022 11:00 PM;53,164.00;53,174.50;10.50;43,633.50
Jun 29, 2022 11:00 PM;Jun 30, 2022 12:00 AM;49,484.00;49,847.50;363.50;38,727.25
Jun 30, 2022 12:00 AM;Jun 30, 2022 1:00 AM;46,533.75;47,398.50;864.75;35,343.00
Jun 30, 2022 1:00 AM;Jun 30, 2022 2:00 AM;45,014.00;46,505.00;1,491.00;34,147.75
Jun 30, 2022 2:00 AM;Jun 30, 2022 3:00 AM;43,899.25;46,402.25;2,503.00;35,012.75
Jun 30, 2022 3:00 AM;Jun 30, 2022 4:00 AM;44,075.75;48,388.50;4,312.75;35,998.75
Jun 30, 2022 4:00 AM;Jun 30, 2022 5:00 AM;44,951.00;49,117.50;4,166.50;37,254.50
Jun 30, 2022 5:00 AM;Jun 30, 2022 6:00 AM;46,981.50;48,241.50;1,260.00;39,486.00
Jun 30, 2022 6:00 AM;Jun 30, 2022 7:00 AM;53,368.00;53,463.00;95.00;44,243.75
Jun 30, 2022 7:00 AM;Jun 30, 2022 8:00 AM;58,479.50;58,495.25;15.75;46,652.00
Jun 30, 2022 8:00 AM;Jun 30, 2022 9:00 AM;61,925.50;61,932.00;6.50;44,298.00
Jun 30, 2022 9:00 AM;Jun 30, 2022 10:00 AM;62,874.00;63,114.50;240.50;37,654.00
Jun 30, 2022 10:00 AM;Jun 30, 2022 11:00 AM;64,304.50;65,461.25;1,156.75;32,939.75
Jun 30, 2022 11:00 AM;Jun 30, 2022 12:00 PM;65,747.25;67,636.00;1,888.75;31,221.00
Jun 30, 2022 12:00 PM;Jun 30, 2022 1:00 PM;65,635.75;68,321.25;2,685.50;29,664.75
Jun 30, 2022 1:00 PM;Jun 30, 2022 2:00 PM;64,822.00;68,665.25;3,843.25;28,967.25
Jun 30, 2022 2:00 PM;Jun 30, 2022 3:00 PM;63,633.00;67,031.25;3,398.25;29,434.25
Jun 30, 2022 3:00 PM;Jun 30, 2022 4:00 PM;62,572.00;63,949.50;1,377.50;31,743.50
Jun 30, 2022 4:00 PM;Jun 30, 2022 5:00 PM;61,631.50;61,834.75;203.25;36,386.75
Jun 30, 2022 5:00 PM;Jun 30, 2022 6:00 PM;61,146.50;61,263.00;116.50;41,134.50
Jun 30, 2022 6:00 PM;Jun 30, 2022 7:00 PM;60,554.75;60,731.00;176.25;44,213.25
Jun 30, 2022 7:00 PM;Jun 30, 2022 8:00 PM;59,330.50;59,340.00;9.50;46,006.75
Jun 30, 2022 8:00 PM;Jun 30, 2022 9:00 PM;57,510.50;57,521.00;10.50;45,690.50
Jun 30, 2022 9:00 PM;Jun 30, 2022 10:00 PM;55,739.00;55,774.25;35.25;43,530.50
Jun 30, 2022 10:00 PM;Jun 30, 2022 11:00 PM;54,001.50;54,106.50;105.00;40,393.00
Jun 30, 2022 11:00 PM;Jul 1, 2022 12:00 AM;50,260.25;51,556.50;1,296.25;35,566.75
Jul 1, 2022 12:00 AM;Jul 1, 2022 1:00 AM;47,365.25;49,938.50;2,573.25;32,487.75
Jul 1, 2022 1:00 AM;Jul 1, 2022 2:00 AM;45,552.75;48,401.25;2,848.50;31,977.75
Jul 1, 2022 2:00 AM;Jul 1, 2022 3:00 AM;44,833.50;48,736.75;3,903.25;32,406.75
Jul 1, 2022 3:00 AM;Jul 1, 2022 4:00 AM;44,430.00;48,949.00;4,519.00;32,108.00
Jul 1, 2022 4:00 AM;Jul 1, 2022 5:00 AM;45,314.50;50,079.75;4,765.25;32,135.75
Jul 1, 2022 5:00 AM;Jul 1, 2022 6:00 AM;47,753.00;52,168.50;4,415.50;33,080.00
Jul 1, 2022 6:00 AM;Jul 1, 2022 7:00 AM;53,637.00;55,735.75;2,098.75;37,541.50
Jul 1, 2022 7:00 AM;Jul 1, 2022 8:00 AM;58,668.25;58,922.50;254.25;41,517.00
Jul 1, 2022 8:00 AM;Jul 1, 2022 9:00 AM;61,504.25;61,543.00;38.75;42,970.25
Jul 1, 2022 9:00 AM;Jul 1, 2022 10:00 AM;62,174.00;62,182.50;8.50;42,987.25
Jul 1, 2022 10:00 AM;Jul 1, 2022 11:00 AM;63,288.00;63,298.25;10.25;42,873.00
Jul 1, 2022 11:00 AM;Jul 1, 2022 12:00 PM;64,277.25;64,283.00;5.75;41,849.00
Jul 1, 2022 12:00 PM;Jul 1, 2022 1:00 PM;63,580.75;63,946.00;365.25;38,539.00
Jul 1, 2022 1:00 PM;Jul 1, 2022 2:00 PM;63,111.50;64,411.00;1,299.50;36,395.25
Jul 1, 2022 2:00 PM;Jul 1, 2022 3:00 PM;61,351.25;62,504.25;1,153.00;33,739.50
Jul 1, 2022 3:00 PM;Jul 1, 2022 4:00 PM;59,858.50;61,008.50;1,150.00;32,978.00
Jul 1, 2022 4:00 PM;Jul 1, 2022 5:00 PM;58,467.50;59,569.25;1,101.75;32,656.00
Jul 1, 2022 5:00 PM;Jul 1, 2022 6:00 PM;58,369.00;58,755.50;386.50;35,285.00
Jul 1, 2022 6:00 PM;Jul 1, 2022 7:00 PM;57,559.75;57,807.25;247.50;38,516.00
Jul 1, 2022 7:00 PM;Jul 1, 2022 8:00 PM;56,399.75;56,854.25;454.50;42,069.00
Jul 1, 2022 8:00 PM;Jul 1, 2022 9:00 PM;54,104.25;54,311.50;207.25;43,772.75
Jul 1, 2022 9:00 PM;Jul 1, 2022 10:00 PM;52,034.75;52,267.75;233.00;43,777.50
Jul 1, 2022 10:00 PM;Jul 1, 2022 11:00 PM;49,916.75;49,964.25;47.50;42,572.25
Jul 1, 2022 11:00 PM;Jul 2, 2022 12:00 AM;47,033.75;47,399.50;365.75;38,938.75
Jul 2, 2022 12:00 AM;Jul 2, 2022 1:00 AM;44,377.75;44,650.75;273.00;36,323.25
Jul 2, 2022 1:00 AM;Jul 2, 2022 2:00 AM;42,478.00;42,695.75;217.75;34,598.00
Jul 2, 2022 2:00 AM;Jul 2, 2022 3:00 AM;40,882.25;41,321.75;439.50;32,532.25
Jul 2, 2022 3:00 AM;Jul 2, 2022 4:00 AM;40,621.00;41,487.25;866.25;32,051.25
Jul 2, 2022 4:00 AM;Jul 2, 2022 5:00 AM;40,348.00;40,865.00;517.00;31,651.25
Jul 2, 2022 5:00 AM;Jul 2, 2022 6:00 AM;40,424.00;41,434.50;1,010.50;31,474.00
Jul 2, 2022 6:00 AM;Jul 2, 2022 7:00 AM;42,007.00;42,244.50;237.50;30,935.00
Jul 2, 2022 7:00 AM;Jul 2, 2022 8:00 AM;44,823.00;45,420.75;597.75;29,315.75
Jul 2, 2022 8:00 AM;Jul 2, 2022 9:00 AM;48,660.00;49,448.75;788.75;25,954.50
Jul 2, 2022 9:00 AM;Jul 2, 2022 10:00 AM;51,332.75;54,871.00;3,538.25;19,042.00
Jul 2, 2022 10:00 AM;Jul 2, 2022 11:00 AM;53,485.25;59,066.75;5,581.50;13,172.50
Jul 2, 2022 11:00 AM;Jul 2, 2022 12:00 PM;54,426.25;60,601.75;6,175.50;10,070.25
Jul 2, 2022 12:00 PM;Jul 2, 2022 1:00 PM;53,214.25;60,223.50;7,009.25;7,543.25
Jul 2, 2022 1:00 PM;Jul 2, 2022 2:00 PM;51,478.25;58,700.75;7,222.50;6,849.00
Jul 2, 2022 2:00 PM;Jul 2, 2022 3:00 PM;50,065.25;57,216.25;7,151.00;7,344.25
Jul 2, 2022 3:00 PM;Jul 2, 2022 4:00 PM;49,444.00;56,482.75;7,038.75;10,784.25
Jul 2, 2022 4:00 PM;Jul 2, 2022 5:00 PM;49,166.75;54,543.50;5,376.75;15,610.25
Jul 2, 2022 5:00 PM;Jul 2, 2022 6:00 PM;49,456.75;51,372.25;1,915.50;23,221.50
Jul 2, 2022 6:00 PM;Jul 2, 2022 7:00 PM;48,798.75;49,476.50;677.75;31,822.25
Jul 2, 2022 7:00 PM;Jul 2, 2022 8:00 PM;48,099.50;48,120.50;21.00;39,324.00
Jul 2, 2022 8:00 PM;Jul 2, 2022 9:00 PM;46,743.75;46,756.50;12.75;41,962.75
Jul 2, 2022 9:00 PM;Jul 2, 2022 10:00 PM;44,980.75;44,994.25;13.50;40,055.50
Jul 2, 2022 10:00 PM;Jul 2, 2022 11:00 PM;44,844.50;44,875.50;31.00;37,519.00
Jul 2, 2022 11:00 PM;Jul 3, 2022 12:00 AM;43,099.75;43,352.75;253.00;33,110.75
Jul 3, 2022 12:00 AM;Jul 3, 2022 1:00 AM;40,571.00;41,111.00;540.00;29,103.75
Jul 3, 2022 1:00 AM;Jul 3, 2022 2:00 AM;38,901.00;39,381.50;480.50;27,111.50
Jul 3, 2022 2:00 AM;Jul 3, 2022 3:00 AM;37,899.25;38,764.75;865.50;26,384.25
Jul 3, 2022 3:00 AM;Jul 3, 2022 4:00 AM;37,335.50;37,951.00;615.50;26,714.50
Jul 3, 2022 4:00 AM;Jul 3, 2022 5:00 AM;36,950.75;37,388.75;438.00;27,362.00
Jul 3, 2022 5:00 AM;Jul 3, 2022 6:00 AM;36,442.75;37,022.00;579.25;27,481.25
Jul 3, 2022 6:00 AM;Jul 3, 2022 7:00 AM;37,347.75;38,267.00;919.25;27,246.75
Jul 3, 2022 7:00 AM;Jul 3, 2022 8:00 AM;39,530.00;40,653.00;1,123.00;25,918.50
Jul 3, 2022 8:00 AM;Jul 3, 2022 9:00 AM;42,951.75;44,489.50;1,537.75;22,721.00
Jul 3, 2022 9:00 AM;Jul 3, 2022 10:00 AM;46,243.00;48,800.75;2,557.75;17,775.00
Jul 3, 2022 10:00 AM;Jul 3, 2022 11:00 AM;48,258.75;52,502.00;4,243.25;13,379.75
Jul 3, 2022 11:00 AM;Jul 3, 2022 12:00 PM;48,995.25;55,292.25;6,297.00;10,580.00
Jul 3, 2022 12:00 PM;Jul 3, 2022 1:00 PM;49,070.25;55,765.25;6,695.00;9,258.50
Jul 3, 2022 1:00 PM;Jul 3, 2022 2:00 PM;47,735.00;54,812.00;7,077.00;7,837.25
Jul 3, 2022 2:00 PM;Jul 3, 2022 3:00 PM;46,511.00;53,656.75;7,145.75;7,966.00
Jul 3, 2022 3:00 PM;Jul 3, 2022 4:00 PM;46,117.00;52,835.00;6,718.00;9,843.00
Jul 3, 2022 4:00 PM;Jul 3, 2022 5:00 PM;46,386.50;52,534.75;6,148.25;13,594.00
Jul 3, 2022 5:00 PM;Jul 3, 2022 6:00 PM;47,388.50;49,920.50;2,532.00;19,876.00
Jul 3, 2022 6:00 PM;Jul 3, 2022 7:00 PM;47,837.00;48,540.25;703.25;27,896.25
Jul 3, 2022 7:00 PM;Jul 3, 2022 8:00 PM;48,168.00;48,638.75;470.75;34,557.00
Jul 3, 2022 8:00 PM;Jul 3, 2022 9:00 PM;47,812.25;48,046.75;234.50;37,911.50
Jul 3, 2022 9:00 PM;Jul 3, 2022 10:00 PM;46,690.00;46,794.75;104.75;38,237.50
Jul 3, 2022 10:00 PM;Jul 3, 2022 11:00 PM;47,222.00;47,390.50;168.50;37,702.75
Jul 3, 2022 11:00 PM;Jul 4, 2022 12:00 AM;44,789.25;45,431.25;642.00;34,091.75
Jul 4, 2022 12:00 AM;Jul 4, 2022 1:00 AM;42,076.50;43,334.00;1,257.50;31,976.00
Jul 4, 2022 1:00 AM;Jul 4, 2022 2:00 AM;40,729.50;41,653.50;924.00;31,492.75
Jul 4, 2022 2:00 AM;Jul 4, 2022 3:00 AM;39,843.50;40,938.25;1,094.75;31,204.75
Jul 4, 2022 3:00 AM;Jul 4, 2022 4:00 AM;39,468.75;40,788.50;1,319.75;31,854.50
Jul 4, 2022 4:00 AM;Jul 4, 2022 5:00 AM;40,506.75;41,027.25;520.50;33,089.50
Jul 4, 2022 5:00 AM;Jul 4, 2022 6:00 AM;43,199.75;43,515.75;316.00;35,800.25
Jul 4, 2022 6:00 AM;Jul 4, 2022 7:00 AM;50,853.25;50,905.25;52.00;42,506.25
Jul 4, 2022 7:00 AM;Jul 4, 2022 8:00 AM;56,511.75;56,514.75;3.00;44,531.00
Jul 4, 2022 8:00 AM;Jul 4, 2022 9:00 AM;60,338.00;60,344.50;6.50;41,503.00
Jul 4, 2022 9:00 AM;Jul 4, 2022 10:00 AM;61,210.25;61,440.00;229.75;34,780.75
Jul 4, 2022 10:00 AM;Jul 4, 2022 11:00 AM;62,251.50;63,022.00;770.50;29,160.75
Jul 4, 2022 11:00 AM;Jul 4, 2022 12:00 PM;64,270.25;67,268.00;2,997.75;26,178.00
Jul 4, 2022 12:00 PM;Jul 4, 2022 1:00 PM;64,409.00;69,611.25;5,202.25;22,823.50
Jul 4, 2022 1:00 PM;Jul 4, 2022 2:00 PM;63,213.25;69,571.75;6,358.50;19,937.25
Jul 4, 2022 2:00 PM;Jul 4, 2022 3:00 PM;63,442.75;69,281.75;5,839.00;20,385.75
Jul 4, 2022 3:00 PM;Jul 4, 2022 4:00 PM;62,412.25;67,781.75;5,369.50;21,137.00
Jul 4, 2022 4:00 PM;Jul 4, 2022 5:00 PM;61,119.75;65,499.50;4,379.75;23,939.75
Jul 4, 2022 5:00 PM;Jul 4, 2022 6:00 PM;60,444.25;61,765.00;1,320.75;29,559.25
Jul 4, 2022 6:00 PM;Jul 4, 2022 7:00 PM;59,918.50;59,927.75;9.25;36,900.25
Jul 4, 2022 7:00 PM;Jul 4, 2022 8:00 PM;59,221.50;59,225.50;4.00;42,698.00
Jul 4, 2022 8:00 PM;Jul 4, 2022 9:00 PM;56,466.50;56,468.50;2.00;45,309.00
Jul 4, 2022 9:00 PM;Jul 4, 2022 10:00 PM;54,260.75;54,263.25;2.50;45,047.75
Jul 4, 2022 10:00 PM;Jul 4, 2022 11:00 PM;51,945.75;51,954.50;8.75;43,620.00
Jul 4, 2022 11:00 PM;Jul 5, 2022 12:00 AM;48,115.00;48,207.75;92.75;39,910.50
Jul 5, 2022 12:00 AM;Jul 5, 2022 1:00 AM;45,239.25;45,334.75;95.50;36,937.25
Jul 5, 2022 1:00 AM;Jul 5, 2022 2:00 AM;43,561.25;44,137.75;576.50;35,500.00
Jul 5, 2022 2:00 AM;Jul 5, 2022 3:00 AM;42,694.75;43,521.75;827.00;34,807.00
Jul 5, 2022 3:00 AM;Jul 5, 2022 4:00 AM;42,973.25;44,109.25;1,136.00;35,247.00
Jul 5, 2022 4:00 AM;Jul 5, 2022 5:00 AM;43,765.50;44,912.50;1,147.00;36,346.50
Jul 5, 2022 5:00 AM;Jul 5, 2022 6:00 AM;46,175.00;46,828.00;653.00;38,377.00
Jul 5, 2022 6:00 AM;Jul 5, 2022 7:00 AM;52,778.50;52,785.75;7.25;43,733.75
Jul 5, 2022 7:00 AM;Jul 5, 2022 8:00 AM;57,921.50;57,924.00;2.50;44,302.75
Jul 5, 2022 8:00 AM;Jul 5, 2022 9:00 AM;61,609.50;61,616.75;7.25;40,300.25
Jul 5, 2022 9:00 AM;Jul 5, 2022 10:00 AM;62,721.75;63,419.75;698.00;32,799.75
Jul 5, 2022 10:00 AM;Jul 5, 2022 11:00 AM;64,435.50;66,156.75;1,721.25;28,342.50
Jul 5, 2022 11:00 AM;Jul 5, 2022 12:00 PM;64,940.50;67,717.75;2,777.25;26,001.00
Jul 5, 2022 12:00 PM;Jul 5, 2022 1:00 PM;65,230.25;68,786.00;3,555.75;24,959.50
Jul 5, 2022 1:00 PM;Jul 5, 2022 2:00 PM;64,932.25;70,337.50;5,405.25;23,613.00
Jul 5, 2022 2:00 PM;Jul 5, 2022 3:00 PM;63,895.75;69,395.50;5,499.75;22,645.75
Jul 5, 2022 3:00 PM;Jul 5, 2022 4:00 PM;63,270.75;68,824.50;5,553.75;23,351.50
Jul 5, 2022 4:00 PM;Jul 5, 2022 5:00 PM;62,196.75;67,152.75;4,956.00;26,053.00
Jul 5, 2022 5:00 PM;Jul 5, 2022 6:00 PM;61,027.50;62,204.50;1,177.00;30,334.00
Jul 5, 2022 6:00 PM;Jul 5, 2022 7:00 PM;60,297.25;60,457.75;160.50;36,577.50
Jul 5, 2022 7:00 PM;Jul 5, 2022 8:00 PM;59,329.25;59,335.00;5.75;42,876.75
Jul 5, 2022 8:00 PM;Jul 5, 2022 9:00 PM;57,023.75;57,027.50;3.75;45,455.25
Jul 5, 2022 9:00 PM;Jul 5, 2022 10:00 PM;54,168.00;54,172.25;4.25;44,292.00
Jul 5, 2022 10:00 PM;Jul 5, 2022 11:00 PM;51,933.25;51,940.75;7.50;42,624.75
Jul 5, 2022 11:00 PM;Jul 6, 2022 12:00 AM;48,410.50;48,428.75;18.25;38,909.00
Jul 6, 2022 12:00 AM;Jul 6, 2022 1:00 AM;45,757.25;45,976.50;219.25;36,308.00
Jul 6, 2022 1:00 AM;Jul 6, 2022 2:00 AM;44,475.00;45,068.00;593.00;34,630.50
Jul 6, 2022 2:00 AM;Jul 6, 2022 3:00 AM;43,350.75;44,495.75;1,145.00;33,544.00
Jul 6, 2022 3:00 AM;Jul 6, 2022 4:00 AM;43,342.25;45,084.50;1,742.25;33,667.75
Jul 6, 2022 4:00 AM;Jul 6, 2022 5:00 AM;44,082.75;45,844.50;1,761.75;34,344.00
Jul 6, 2022 5:00 AM;Jul 6, 2022 6:00 AM;46,332.75;47,206.50;873.75;36,513.50
Jul 6, 2022 6:00 AM;Jul 6, 2022 7:00 AM;52,714.25;52,905.00;190.75;42,119.25
Jul 6, 2022 7:00 AM;Jul 6, 2022 8:00 AM;57,982.50;57,987.00;4.50;43,690.50
Jul 6, 2022 8:00 AM;Jul 6, 2022 9:00 AM;60,924.25;60,932.75;8.50;40,192.00
Jul 6, 2022 9:00 AM;Jul 6, 2022 10:00 AM;61,005.50;61,201.50;196.00;33,553.00
Jul 6, 2022 10:00 AM;Jul 6, 2022 11:00 AM;63,541.75;64,081.50;539.75;31,570.25
Jul 6, 2022 11:00 AM;Jul 6, 2022 12:00 PM;64,538.25;65,865.75;1,327.50;30,116.50
Jul 6, 2022 12:00 PM;Jul 6, 2022 1:00 PM;64,506.00;67,436.25;2,930.25;26,591.50
Jul 6, 2022 1:00 PM;Jul 6, 2022 2:00 PM;64,527.75;68,794.50;4,266.75;23,673.25
Jul 6, 2022 2:00 PM;Jul 6, 2022 3:00 PM;63,440.75;68,947.75;5,507.00;20,845.25
Jul 6, 2022 3:00 PM;Jul 6, 2022 4:00 PM;62,339.75;67,974.75;5,635.00;20,991.00
Jul 6, 2022 4:00 PM;Jul 6, 2022 5:00 PM;60,787.25;66,402.00;5,614.75;23,530.75
Jul 6, 2022 5:00 PM;Jul 6, 2022 6:00 PM;60,003.50;63,009.75;3,006.25;28,274.25
Jul 6, 2022 6:00 PM;Jul 6, 2022 7:00 PM;59,714.25;60,187.75;473.50;34,263.25
Jul 6, 2022 7:00 PM;Jul 6, 2022 8:00 PM;59,115.25;59,374.75;259.50;39,401.00
Jul 6, 2022 8:00 PM;Jul 6, 2022 9:00 PM;56,732.50;56,739.50;7.00;41,339.50
Jul 6, 2022 9:00 PM;Jul 6, 2022 10:00 PM;54,194.50;54,202.25;7.75;40,490.25
Jul 6, 2022 10:00 PM;Jul 6, 2022 11:00 PM;52,035.75;52,039.75;4.00;38,573.25
Jul 6, 2022 11:00 PM;Jul 7, 2022 12:00 AM;48,271.75;48,477.00;205.25;33,567.75
Jul 7, 2022 12:00 AM;Jul 7, 2022 1:00 AM;46,114.75;46,592.00;477.25;30,351.00
Jul 7, 2022 1:00 AM;Jul 7, 2022 2:00 AM;44,965.25;46,028.50;1,063.25;28,166.25
Jul 7, 2022 2:00 AM;Jul 7, 2022 3:00 AM;44,783.75;47,417.00;2,633.25;27,788.75
Jul 7, 2022 3:00 AM;Jul 7, 2022 4:00 AM;44,857.25;48,047.50;3,190.25;27,733.75
Jul 7, 2022 4:00 AM;Jul 7, 2022 5:00 AM;45,671.75;48,744.75;3,073.00;28,475.75
Jul 7, 2022 5:00 AM;Jul 7, 2022 6:00 AM;48,325.50;50,485.00;2,159.50;30,341.00
Jul 7, 2022 6:00 AM;Jul 7, 2022 7:00 AM;54,685.00;55,327.00;642.00;34,809.75
Jul 7, 2022 7:00 AM;Jul 7, 2022 8:00 AM;59,773.50;59,812.50;39.00;37,197.75
Jul 7, 2022 8:00 AM;Jul 7, 2022 9:00 AM;62,853.50;62,858.75;5.25;37,362.25
Jul 7, 2022 9:00 AM;Jul 7, 2022 10:00 AM;64,569.50;64,574.00;4.50;35,859.00
Jul 7, 2022 10:00 AM;Jul 7, 2022 11:00 AM;66,490.50;66,592.50;102.00;35,116.50
Jul 7, 2022 11:00 AM;Jul 7, 2022 12:00 PM;67,201.50;67,919.25;717.75;33,803.00
Jul 7, 2022 12:00 PM;Jul 7, 2022 1:00 PM;67,131.25;68,105.25;974.00;32,109.00
Jul 7, 2022 1:00 PM;Jul 7, 2022 2:00 PM;66,652.75;68,076.00;1,423.25;30,662.75
Jul 7, 2022 2:00 PM;Jul 7, 2022 3:00 PM;65,134.25;67,755.50;2,621.25;27,895.75
Jul 7, 2022 3:00 PM;Jul 7, 2022 4:00 PM;63,920.50;67,408.25;3,487.75;26,141.00
Jul 7, 2022 4:00 PM;Jul 7, 2022 5:00 PM;62,977.25;67,463.50;4,486.25;25,182.00
Jul 7, 2022 5:00 PM;Jul 7, 2022 6:00 PM;62,832.25;66,072.25;3,240.00;27,012.50
Jul 7, 2022 6:00 PM;Jul 7, 2022 7:00 PM;62,100.00;63,121.50;1,021.50;29,133.00
Jul 7, 2022 7:00 PM;Jul 7, 2022 8:00 PM;61,335.25;61,689.75;354.50;31,120.75
Jul 7, 2022 8:00 PM;Jul 7, 2022 9:00 PM;59,013.00;59,161.00;148.00;32,181.25
Jul 7, 2022 9:00 PM;Jul 7, 2022 10:00 PM;56,034.50;56,648.75;614.25;31,053.75
Jul 7, 2022 10:00 PM;Jul 7, 2022 11:00 PM;53,346.00;54,261.00;915.00;29,828.50
Jul 7, 2022 11:00 PM;Jul 8, 2022 12:00 AM;50,382.00;53,038.00;2,656.00;27,683.75
Jul 8, 2022 12:00 AM;Jul 8, 2022 1:00 AM;47,570.00;50,193.25;2,623.25;26,113.00
Jul 8, 2022 1:00 AM;Jul 8, 2022 2:00 AM;45,733.75;47,692.75;1,959.00;26,185.25
