,braunlage,braunschweig,norderney,wind_onshore_mps,wind_offshore_mps,pf_onshore,pf_offshore,gen_onshore_mw,gen_offshore_mw,gen_total_mw,energy_onshore_mwh,energy_offshore_mwh,energy_total_mwh
2021-01-01 11:00:00,5.082146467564396,6.5220880436644535,14.812286753250751,8.805507088159866,14.812286753250751,0.2684064515934989,1.0,3489.2838707154856,7000.0,10489.283870715486,3489.2838707154856,7000.0,10489.283870715486
2021-01-01 12:00:00,5.092089333205731,6.356321797554105,16.245733858404048,9.231381663054629,16.245733858404048,0.3319139667100575,1.0,4314.881567230747,7000.0,11314.881567230746,4314.881567230747,7000.0,11314.881567230746
2021-01-01 13:00:00,5.043524472073621,6.215121340867788,17.440273112698463,9.566306308546624,17.440273112698463,0.3883612460816403,1.0,5048.696199061324,7000.0,12048.696199061324,5048.696199061324,7000.0,12048.696199061324
2021-01-01 14:00:00,4.995137191148584,5.994939201744107,18.156996665275116,9.715691019389268,18.156996665275116,0.4154747081303252,1.0,5401.171205694228,7000.0,12401.171205694227,5401.171205694228,7000.0,12401.171205694227
2021-01-01 15:00:00,4.77788122822319,5.80816933855295,15.887372082115725,8.824474216297288,15.887372082115725,0.2710457818200943,1.0,3523.5951636612263,7000.0,10523.595163661226,3523.5951636612263,7000.0,10523.595163661226
2021-01-01 16:00:00,4.751396817663244,5.628735150055712,15.529010305827402,8.636380757848785,15.529010305827402,0.24562549471990763,1.0,3193.131431358799,7000.0,10193.1314313588,3193.131431358799,7000.0,10193.1314313588
2021-01-01 17:00:00,4.917661537654923,5.766348987008012,14.035836237959384,8.239948920874106,14.035836237959384,0.19735749864251453,1.0,2565.647482352689,7000.0,9565.64748235269,2565.647482352689,7000.0,9565.64748235269
2021-01-01 18:00:00,4.971385967436874,5.986904891365054,14.57337890239187,8.510556587064599,14.57337890239187,0.22954026095721136,1.0,2984.0233924437475,7000.0,9984.023392443747,2984.0233924437475,7000.0,9984.023392443747
2021-01-01 19:00:00,4.915727910317892,5.9322086744267,15.110921566824356,8.652952717189649,15.110921566824356,0.24779841858495985,1.0,3221.379441604478,7000.0,10221.379441604478,3221.379441604478,7000.0,10221.379441604478
2021-01-01 20:00:00,4.817603453204315,5.86610285738275,14.991467641394914,8.558391317327327,14.991467641394914,0.23556991583447323,1.0,3062.408905848152,7000.0,10062.408905848151,3062.408905848152,7000.0,10062.408905848151
2021-01-01 21:00:00,4.952149910349405,5.934560458016334,15.110921566824356,8.66587731173003,15.110921566824356,0.24950196483212964,1.0,3243.525542817685,7000.0,10243.525542817686,3243.525542817685,7000.0,10243.525542817686
2021-01-01 22:00:00,4.926713411408173,5.961827348872566,14.155290163388823,8.347943641223187,14.155290163388823,0.20981326265192013,1.0,2727.5724144749615,7000.0,9727.572414474962,2727.5724144749615,7000.0,9727.572414474962
2021-01-01 23:00:00,4.9251586874375315,6.050589930901823,14.035836237959382,8.337194952099578,14.035836237959382,0.2085507094050298,1.0,2711.159222265387,7000.0,9711.159222265387,2711.159222265387,7000.0,9711.159222265387
2021-01-02 00:00:00,4.919992970966525,6.049286100839892,16.723549560121818,9.230942877309412,16.723549560121818,0.33184385600102184,1.0,4313.970128013284,7000.0,11313.970128013283,4313.970128013284,7000.0,11313.970128013283
2021-01-02 01:00:00,5.154537297378077,6.181241858393564,17.67918096355735,9.671653373109663,17.67918096355735,0.4073548531653284,1.0,5295.613091149269,7000.0,12295.61309114927,5295.613091149269,7000.0,12295.61309114927
2021-01-02 02:00:00,5.13064058230343,6.119234414152085,15.947099044830448,9.065658013761988,15.947099044830448,0.3061302415393918,1.0,3979.693140012093,7000.0,10979.693140012092,3979.693140012093,7000.0,10979.693140012092
2021-01-02 03:00:00,5.167135550117724,6.1291533015790725,15.529010305827402,8.9417663858414,15.529010305827402,0.28775255550130546,1.0,3740.783221516971,7000.0,10740.783221516971,3740.783221516971,7000.0,10740.783221516971
2021-01-02 04:00:00,5.304985301934547,6.412203955855256,15.648464231256845,9.121884496348883,15.648464231256845,0.31472255315390346,1.0,4091.393191000745,7000.0,11091.393191000745,4091.393191000745,7000.0,11091.393191000745
2021-01-02 05:00:00,5.324730369444666,6.280504074835811,15.170648529539076,8.925294324606517,15.170648529539076,0.28536601784995047,1.0,3709.758232049356,7000.0,10709.758232049357,3709.758232049356,7000.0,10709.758232049357
2021-01-02 06:00:00,5.02224930357343,6.051893760963752,14.931740678680194,8.668627914405791,14.931740678680194,0.24986551700011655,1.0,3248.2517210015153,7000.0,10248.251721001516,3248.2517210015153,7000.0,10248.251721001516
2021-01-02 07:00:00,4.964473444698177,5.981340253274764,15.648464231256842,8.864759309743262,15.648464231256842,0.2767088514286368,1.0,3597.2150685722786,7000.0,10597.215068572279,3597.2150685722786,7000.0,10597.215068572279
2021-01-02 08:00:00,4.946102884866827,6.19756200743107,13.7969283871005,8.3135310931328,13.7969283871005,0.205788997029313,1.0,2675.256961381069,7000.0,9675.256961381068,2675.256961381069,7000.0,9675.256961381068
