Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2026-02-19T00:45+01:00,1559.1,4284.8,11636.8,3923.6,446.2,501.9,10469,14.7,4.6,83.8,318.7,1211.7,6296.6,21025.1,0,54273.5
2026-02-19T01:00+01:00,1563,4287.9,11793.3,3982.9,446.2,527,10558.6,14.7,4.7,139.2,319.2,1203.3,6183.6,21269.1,0,54182.1
2026-02-19T01:15+01:00,1563.6,4269.4,11827,4013.6,446.3,516,10181.4,14.7,4.4,87.9,319,1193.4,6270.1,21381.9,0,53995.6
2026-02-19T01:30+01:00,1552.9,4252,11760,4065.4,446.2,543.7,9948.9,14.7,4.3,68,318.8,1193.6,6373.7,21591.2,0,53971
2026-02-19T01:45+01:00,1555.7,4246.8,11556.7,4029.3,446.2,573.1,9850.6,14.7,4.4,32.3,318.5,1187.9,6488.1,21834.3,0,53587
2026-02-19T02:00+01:00,1542.6,4223.7,11352.6,4136,446.9,578.9,9702.8,14.7,5,21.1,318.6,1193,6620,21984.1,0,53434
2026-02-19T02:15+01:00,1537.8,4219,11058.5,4128.9,454.9,571.3,9644.4,14.7,4.9,50,318.6,1187.1,6600.4,22206.2,0,53402.2
2026-02-19T02:30+01:00,1539.8,4214.5,10783.7,4138.9,459,562.4,9622.9,14.7,4.3,24,318.4,1196.9,6604.3,22434.4,0,53236.4
2026-02-19T02:45+01:00,1535.4,4213.1,10736.9,4142.1,455.8,559.8,9611.7,14.7,3.9,20.5,318.3,1188.5,6604.5,22654.3,0,53287.3
2026-02-19T03:00+01:00,1523.5,4212.7,10706.3,4145.4,446.2,565.5,9729.8,14.7,4,18.6,318.2,1189.2,6614.9,22773.7,0,52993.6
2026-02-19T03:15+01:00,1521.7,4211.7,10683.5,4146.3,446.2,545,9787.1,14.7,4.1,11.8,318,1192.5,6684.3,23136.1,0,53235.8
2026-02-19T03:30+01:00,1508.4,4214.7,10901.6,4143.7,446.2,501.6,9829.1,14.7,4.2,9.7,318.1,1188.4,6771.4,23418.5,0,53504.3
2026-02-19T03:45+01:00,1510.2,4206.3,10976,4141.6,446.2,475.6,9847.3,14.7,4.8,7.2,317.9,1194.3,6897,23679.3,0,53835.5
2026-02-19T04:00+01:00,1505,4221.3,11249.7,4038.8,446.3,485.6,9855.4,14.7,7.8,6.1,318.1,1179.3,6972.5,23888.3,0,54521.7
2026-02-19T04:15+01:00,1500.9,4222,11306.2,4074,446.2,458.7,9944.3,14.7,8.4,7.9,318.2,1201.6,6912.2,23937.2,0,54982.5
2026-02-19T04:30+01:00,1497.2,4228.9,11267.9,4074.6,446.2,468.7,10006.1,14.7,8.6,7.2,318.3,1204,6948,24124.5,0,55592.8
2026-02-19T04:45+01:00,1499.2,4244.6,11282.2,4075,446.2,472.5,10169.9,14.7,8.7,8,318,1205.9,6915.7,24092.5,0,55835.3
2026-02-19T05:00+01:00,1493.2,4264,11395.3,4051.8,446.2,473.6,10662.7,14.7,17.3,22.1,318.2,1185,6917.2,24147,0,57045.4
2026-02-19T05:15+01:00,1483.3,4242.4,11421.4,3876.5,446.3,456.7,10779.3,14.7,17,39,318.6,1193.8,7085.5,24180.9,0,57451.1
2026-02-19T05:30+01:00,1476.3,4243.6,11428.7,3799.6,446.2,450.8,11107.5,14.7,19.4,59.9,318.4,1201.1,6936.6,24203.7,0,58557.4
2026-02-19T05:45+01:00,1477.1,4297.9,11459.4,3826,446.5,444.9,11287.7,14.7,18.1,118.7,317.8,1172.8,6852,24276.5,0,59820.7
2026-02-19T06:00+01:00,1478,4374,11493.6,4157.8,446.6,456.3,11639.7,14.7,16.1,73.9,318.4,1185.4,6695.7,25116.9,0,62311
2026-02-19T06:15+01:00,1482.6,4405.9,11740.4,4426.7,446.3,455.3,12273.5,14.7,14,180.9,318.8,1164.2,6765.2,25029.9,0,64096.6
2026-02-19T06:30+01:00,1483.7,4427.7,12034.8,4598.4,446.4,467.4,12553.7,14.7,14.1,315.9,319.3,1151.4,6727,25125.4,0,65776
2026-02-19T06:45+01:00,1473.3,4468.6,12361.8,4954.2,446.2,468.4,12602.5,14.7,15.2,287.3,319.2,1149.9,6600,25082.7,0,67509.4
2026-02-19T07:00+01:00,1478.6,4523.1,12307.4,5261.7,446.2,478,12370.6,14.7,14.2,80.1,319.2,1179.1,6596.7,24977.5,3.6,69496.8
2026-02-19T07:15+01:00,1491.9,4560.3,12374.7,5255,446.2,475,12314.5,14.7,12.9,97.1,319.2,1206.4,6686.5,24910.3,30,70504.5
2026-02-19T07:30+01:00,1492.5,4570.9,12614.1,5344.3,446.2,445.8,12347.5,14.7,17.6,195.3,319.4,1206.2,6539,24784.2,199.2,71832
2026-02-19T07:45+01:00,1491.5,4584.6,12615.7,5392,446.2,408.8,12605.5,14.7,22,122.1,319.6,1202.1,6619.6,24653.5,581.3,72207.1
2026-02-19T08:00+01:00,1503.3,4618.7,12390.4,5259.8,446.2,400.5,12732.2,14.7,33.9,451.2,319.5,1207,6655.1,24395.1,1069,72920.2
2026-02-19T08:15+01:00,1504.8,4622.3,12368.1,5262.3,446.2,380.1,12705.6,14.7,79.4,437,319.4,1188.4,6715.9,24003.6,1631.9,73090.9
2026-02-19T08:30+01:00,1501.3,4608.8,12450.3,5379.4,446.2,375.3,12768.2,14.7,70.5,977.9,319.3,1211.2,6710.8,23544.5,2250.8,73102.9
2026-02-19T08:45+01:00,1509.3,4624.4,12679.8,5487.2,446.2,384.6,12761.9,14.7,72.9,676.2,319.2,1215.7,6712.8,22862.2,2861.3,73381.7
2026-02-19T09:00+01:00,1504.8,4610,12881.4,5563.5,446.3,378.1,12793.4,14.7,83.2,867.4,319.3,1188.4,6740.8,22321.6,3551.5,72801
2026-02-19T09:15+01:00,1512.7,4613.6,12932.4,5675.6,446.3,377.2,12774.3,14.7,86,896.4,319.3,1189.6,6774.1,21871.6,4245.4,72823.6
2026-02-19T09:30+01:00,1516.9,4615.2,12979.4,5667.6,446.2,371.9,12784.6,14.7,81.6,1256.3,319,1200.6,6832.7,21541.6,5048.9,73273.4
2026-02-19T09:45+01:00,1520.3,4603.5,12987.8,5649.1,446.2,371.2,12776.1,14.7,73.9,700,319,1207.5,6819.1,20899.5,5890.4,73251.2
2026-02-19T10:00+01:00,1520.2,4540.9,12927.1,5653.1,446.3,377.3,12753,14.7,34.4,877.3,318.5,1180.1,6748.9,20210.1,6775.4,73447.3
2026-02-19T10:15+01:00,1495,4505.1,12925,5688.4,446.2,380.3,12816.8,14.7,33.2,904.7,318.3,1202.1,6656.9,19692.7,7699.4,73526.6
2026-02-19T10:30+01:00,1502.7,4494.5,12885,5678,446.2,406,12806.8,14.7,33.9,823.2,318.3,1215,6631.4,19348.8,8615.1,73484.1
2026-02-19T10:45+01:00,1509.5,4506.6,12823.1,5708.8,446.2,410.3,12763.8,14.7,32.2,555.9,318.5,1222.1,6630.7,19209.3,9438,73620.3
2026-02-19T11:00+01:00,1501.2,4459.5,12670.1,5742.9,446.3,421.2,12702.6,14.7,20.3,415.2,318.6,1217.9,6655.5,19035.3,10185.1,73607.4
2026-02-19T11:15+01:00,1495.7,4425.6,12657.9,5654.2,446.2,441.7,12687.5,14.7,18.1,270.7,318.2,1235.9,6641.7,18861.6,10819.6,74231.1
2026-02-19T11:30+01:00,1477.6,4408.7,12620.2,5537.9,446.2,418.2,12679.9,14.7,20.5,157.3,318.5,1221.5,6625.4,18716.4,11323.6,74593.4
2026-02-19T11:45+01:00,1477.1,4420.2,12529.6,5468,446.2,444.6,12679.4,14.7,29.9,141.7,318.9,1239,6339.9,18439.4,11805.9,74366
2026-02-19T12:00+01:00,1478.4,4376.8,12350.5,5451.9,446.2,462.9,12384.6,14.7,28.2,274.1,319.1,1255.8,6206.1,18311,12225.1,73489.6
2026-02-19T12:15+01:00,1477.5,4373.3,12346.3,5428.6,446.3,461.8,12705.9,14.7,27,667.4,319.2,1253.9,6218.6,18531.8,12565.5,73375.1
2026-02-19T12:30+01:00,1476.2,4379.9,12282.1,5454.4,446.2,451.1,12819.2,14.7,20.1,650.5,319.3,1257.2,6179.5,18990.1,12898.4,73292.5
2026-02-19T12:45+01:00,1477.1,4391.1,12286.9,5386.2,446.2,426.6,12721.8,14.7,15.3,191.8,319.4,1267.6,6237.2,19349.8,13074.1,73783.1
2026-02-19T13:00+01:00,1466.3,4390.9,12238.3,5219.2,446.2,457.6,12421.6,14.7,15.1,108.9,319.3,1270.1,6433.6,19971.2,13079.1,73674.2
2026-02-19T13:15+01:00,1468,4406.6,12230.2,5216.8,446.2,449.9,12094.5,14.7,15.5,81.2,318.9,1237.9,6435.6,20484.3,13056.2,73638.9
2026-02-19T13:30+01:00,1473.9,4409.1,12265,5156.8,446.6,427.4,12113.2,14.7,16.5,69.3,318.3,1239.2,6465.4,20806.5,12880,73462.2
2026-02-19T13:45+01:00,1467,4405.9,12240.1,5107.8,446.2,420.9,12044.2,14.7,16.8,188.4,318.2,1238.7,6484.8,20572,12554.7,72938.7
2026-02-19T14:00+01:00,1471.4,4403.5,12062.3,4953,446.3,432.5,11908.2,14.7,14.4,66.2,318.8,1239.1,6479.6,20744.9,12008.4,71203.5
2026-02-19T14:15+01:00,1477.3,4413,12085,4788.6,446.7,430.2,11927.8,14.7,15.2,146,318.7,1229,6462.5,21166.6,11424.3,70865
2026-02-19T14:30+01:00,1483.8,4433.7,12095.6,4670,446.7,494.4,11972.3,14.7,16.2,270.8,318.5,1231.5,6456.8,21517.8,10732.8,70799.8
2026-02-19T14:45+01:00,1475.6,4431.7,12128.3,4597.9,446.2,488.7,12066.6,14.7,21.3,442.1,318.2,1215.5,6468.4,21781.5,9762,70504.7
2026-02-19T15:00+01:00,1481.1,4434.8,12247.3,4735.1,446.3,485.4,12418.4,14.7,20.3,364.2,318.4,1219.4,6451.9,21681.3,8720.9,70457.9
2026-02-19T15:15+01:00,1477.3,4445.6,12339.8,4868.8,446.7,495.5,12803.3,14.7,16.6,384.1,318.6,1242,6389.4,21793.7,7577.5,69739.7
2026-02-19T15:30+01:00,1472.9,4447.6,12397.1,4863.2,446.3,480.3,12920.9,14.7,16.7,541.3,318.5,1233.8,6350.4,21910.6,6415.3,69726.4
2026-02-19T15:45+01:00,1480.8,4455.9,12434.4,5030.8,446.3,495.9,12930.6,14.7,24,885.2,318.4,1231.4,6338.7,21998.2,5307.9,69803.6
2026-02-19T16:00+01:00,1488.7,4535.8,12554.6,4976.2,446.3,499.7,13305.8,14.7,58.3,514.9,318.5,1202.9,6359,22055.3,4209.1,70138.9
2026-02-19T16:15+01:00,1490.5,4564.2,12724,5157.4,446.2,505.8,13491.7,14.7,58.6,506,318.9,1191.5,6336.5,22089.9,3174.2,69853.4
2026-02-19T16:30+01:00,1519.4,4586.9,12814.2,5277.7,446.6,436.6,13638.1,14.7,57.9,940.6,318.9,1182.1,6414.9,22155,2243.2,70119.1
2026-02-19T16:45+01:00,1513,4592.1,12895.1,5423.4,446.2,436.6,13703.5,14.7,92.5,1308.5,318.8,1232.2,6438.4,22329.3,1432.6,70783.4
2026-02-19T17:00+01:00,1514,4646.3,13029.1,5360.6,446.3,445.3,14009.4,14.7,274.5,1534.4,319.1,1240.5,6444.3,22733.5,784.3,71221.4
2026-02-19T17:15+01:00,1513.3,4640.7,13075.6,5440,446.5,448.6,14274.5,14.7,222.3,1631.6,320.5,1234.8,6457.8,23387.6,305,71970.9
2026-02-19T17:30+01:00,1502.6,4645.9,13027.2,5544.7,446.3,433,14556.1,14.7,216.7,1725.3,321.2,1231.4,6470.6,23683.2,78.3,72866.1
2026-02-19T17:45+01:00,1507,4652.1,13068.1,5622.2,446.3,427.1,14621.8,14.7,285.1,1984.1,321.7,1241.1,6475.5,23901.9,11.8,73709.4
2026-02-19T18:00+01:00,1503.1,4691.4,13037.7,5739.6,446.2,424.3,14688,14.7,171.2,1998.2,321.6,1249.2,6525.1,23909.4,1,73756.5
2026-02-19T18:15+01:00,1510.8,4714.4,13073.3,5766.3,446.2,413.4,14667,14.7,121.2,1868.4,321.9,1257.4,6519.3,24081.2,0,73753.6
2026-02-19T18:30+01:00,1511.6,4709.5,13066.8,5784.3,446.2,427,14676.1,14.7,120.1,2092.6,322,1246.5,6525.6,24119.6,0,73609.7
2026-02-19T18:45+01:00,1519.9,4698.8,13027.7,5795,446.2,419.6,14703.5,14.7,99.3,2164.3,322.1,1250.3,6539.4,24556.1,0,73611.3
2026-02-19T19:00+01:00,1526.4,4703.6,12961,5772.3,446.2,427.3,14724.8,14.7,82.3,2081.7,322.1,1228,6548.5,24802.7,0,72971.6
2026-02-19T19:15+01:00,1530.7,4688.7,12921.3,5774,446.2,443.1,14657.1,14.7,69.8,1515.3,322.3,1260.2,6563.4,24856.4,0,72733.2
2026-02-19T19:30+01:00,1538.9,4675.5,12867,5770.1,446.3,434.1,14529.8,14.7,114.1,858.1,322.2,1249.5,6562.4,24828.9,0,72414.8
2026-02-19T19:45+01:00,1532.9,4664.3,12796.6,5696.6,446.2,428.6,14407.9,14.7,119.3,526.9,322.3,1241.7,6545.5,24658.8,0,71954.3
2026-02-19T20:00+01:00,1524.3,4602.2,12773.7,5571.1,446.2,428.2,14289.6,14.7,137.4,924.7,322.4,1244,6497.5,24398.1,0,70336.6
2026-02-19T20:15+01:00,1518.4,4562.7,12608,5509.2,446.2,427.1,14292.1,14.7,134.4,164.1,322.4,1201.4,6475.7,24193.9,0,69488.5
2026-02-19T20:30+01:00,1513.9,4528.7,12630.1,5435.4,446.2,427.3,14361.5,14.7,54.7,110.1,322.7,1215.3,6460,23953.9,0,68454.6
2026-02-19T20:45+01:00,1506.4,4517.6,12623.3,5385.5,446.2,408.9,14295.5,14.7,60.5,45.8,322.6,1212.9,6434.3,23625.9,0,67940.2
2026-02-19T21:00+01:00,1517,4463.8,12566.9,5297.6,446.2,398.1,14404.3,14.7,96.6,122.5,322.6,1235.4,6404.1,23229.5,0,66613
2026-02-19T21:15+01:00,1518.6,4449.8,12579.4,5217.5,446.2,420.5,14505.6,14.7,40.1,117,323,1218.7,6401.7,22920.3,0,65874
2026-02-19T21:30+01:00,1497,4440.2,12625.5,5156.5,446.4,401,14550.2,14.7,78.9,43.4,322.8,1222.9,6416.4,22760.8,0,64551.4
2026-02-19T21:45+01:00,1500.9,4428.9,12626.7,5076.3,446.3,408.6,14538.1,14.7,29.1,10.5,323,1210.7,6422.6,22771.8,0,63738
2026-02-19T22:00+01:00,1500.4,4370.5,12556.1,5095,446.8,602.6,14447.3,14.7,164.6,277.6,323,1230.5,6442.9,22005.4,0,63690.5
2026-02-19T22:15+01:00,1496,4340.6,12476.5,5069.9,446.2,603.3,14302.4,14.7,81.5,134.1,322.9,1232.5,6443.5,21844,0,62861.2
2026-02-19T22:30+01:00,1494.3,4337.7,12434.4,5052.7,446.2,609.1,14072.9,14.7,33.1,47.9,321.4,1212.9,6451.7,21675.4,0,61989.7
2026-02-19T22:45+01:00,1501.2,4321.5,12377.1,4928.3,446.2,600.3,13907.3,14.7,24.6,17.2,320.9,1228.8,6459.5,21538.3,0,61071.7
2026-02-19T23:00+01:00,1499.4,4286.5,12470.4,4693.1,446.8,598.6,13658.4,14.7,31.2,38.4,320.8,1231.6,6443.3,21390.2,0,60390.7
2026-02-19T23:15+01:00,1492.1,4286.4,12479.2,4397.5,446.2,599.6,13621.5,14.7,59.4,101.2,320.7,1215.8,6457.8,21312.2,0,59532.3
2026-02-19T23:30+01:00,1499.6,4265,12454.9,4078.3,446.2,567.7,13497.4,14.7,109.4,201.2,320.8,1201,6472.3,21234.4,0,58867.5
2026-02-19T23:45+01:00,1514,4264.3,12431.8,3841.9,446.2,578.5,13310.6,14.7,105.6,215,320.8,1212.1,6471.8,21239.6,0,58471.3
2026-02-20T00:00+01:00,1515.3,4226.2,12225.1,3635.8,428.8,493.1,12821.4,14.7,62.2,117.7,320.9,1258.9,6500.3,21179.1,0,57575.7
2026-02-20T00:15+01:00,1501.8,4212.5,12082.7,3423.4,428.4,410,12489.2,14.7,36.9,38.1,320.8,1278.5,6571.7,21136.8,0,56486.5
2026-02-20T00:30+01:00,1502.4,4204.9,12096.8,3411.1,428.4,417.3,12237.6,14.7,46.1,14.9,321,1281.1,6664.2,20974,0,56007.6
2026-02-20T00:45+01:00,1505.3,4208.9,11919.6,3428.9,428.4,405.2,12051.6,14.7,37.4,79.6,320.9,1286,6658.7,20429.5,0,55563.1
2026-02-20T01:00+01:00,1498,4201.9,11836.6,3537.4,428.6,436.1,12018.2,14.7,68.2,162.1,320.7,1285.1,6630.8,19903.2,0,55260.1
2026-02-20T01:15+01:00,1504.5,4194.2,11635.3,3578.2,428.4,436.1,11941.6,14.7,54.8,203,320.9,1293.1,6599.3,19361.9,0,54618.2
2026-02-20T01:30+01:00,1491.5,4190.6,11596.5,3587.1,428.4,413.7,11935.3,14.7,30.3,140.5,320.7,1293.8,6597.3,18801.6,0,54066.1
2026-02-20T01:45+01:00,1501.4,4190.3,11686.6,3563,428.4,425.3,11922.1,14.7,31.1,103.3,320.9,1278.3,6589,18355.4,0,54248
2026-02-20T02:00+01:00,1500,4163.6,11660.3,3475.2,428.4,430.2,11934.4,14.7,21.2,27.1,320.7,1285.4,6584.2,17985.3,0,53892.8
2026-02-20T02:15+01:00,1500.9,4178.4,11600.6,3451.4,428.4,413.7,11937.5,14.7,20.6,26.3,320.6,1283.2,6597.5,17630.3,0,53584.6
2026-02-20T02:30+01:00,1499.1,4171.6,11636.8,3452,428.4,409.6,11904.7,14.7,38,61,320.2,1295.7,6608,17081,0,53551.8
2026-02-20T02:45+01:00,1493.5,4169.5,11559.9,3444.3,428.4,398.2,11902.6,14.7,53.1,115,320.2,1283.9,6617,16689.1,0,53152.2
2026-02-20T03:00+01:00,1485.9,4177.5,11536.1,3474.3,428.4,398,11883.9,14.7,26.3,36.5,320.1,1283.7,6596.3,16417.2,0,53327
2026-02-20T03:15+01:00,1488.2,4180.5,11522.5,3488.6,428.4,414.9,11845.7,14.7,22.9,20.7,320.3,1269.3,6598.1,16424.2,0,53626.6
2026-02-20T03:30+01:00,1475.8,4178.9,11373.5,3479.4,428.4,411.5,11837.4,14.7,24.1,16.2,320.8,1263.5,6611.2,16392.9,0,53822.1
2026-02-20T03:45+01:00,1458.8,4185.3,11216.6,3493.1,428.4,408,11878.8,14.7,28.6,13.7,320.8,1273.9,6630.7,16390.8,0,53905.3
2026-02-20T04:00+01:00,1456.2,4193,11270.1,3530.1,428.7,426.6,11907,14.7,41.7,44.9,320.9,1252.8,6450,16232.1,0,54508.6
2026-02-20T04:15+01:00,1458.4,4206.8,11224.4,3696.2,428.4,426,11980.3,14.7,42.6,52.2,320.8,1245.6,6455.3,16473.4,0,54554
2026-02-20T04:30+01:00,1452.3,4203.2,11112.8,3758.5,428.6,445.3,12073.2,14.7,41.4,42,320.7,1258.7,6454.1,16916.1,0,55065.5
2026-02-20T04:45+01:00,1452.7,4212.3,11112.4,3722.9,428.4,459.9,12351.6,14.7,51.9,39.1,320.7,1263.2,6481.1,17301.1,0,55773.2
2026-02-20T05:00+01:00,1456.9,4237.2,11388,3753.4,429,468.6,12678.7,14.7,121.2,125.2,320.8,1245.4,6489.1,17355.7,0,57140.7
2026-02-20T05:15+01:00,1449.8,4249.9,11416.8,3952,428.4,467,12913.6,14.7,40.7,9.5,319.9,1248.9,6535.1,17547,0,58027.2
2026-02-20T05:30+01:00,1458.2,4274.1,11443.8,4227.5,428.6,411.9,13131.5,14.7,45.2,12.4,320.1,1258.7,6390.9,17886.1,0,59089.6
2026-02-20T05:45+01:00,1461.5,4293,11431.1,4578,428.4,416.1,13535,14.7,46.6,11.6,319.7,1248.5,6148.1,18008.4,0,60419.3
2026-02-20T06:00+01:00,1460.5,4352,11626.6,4908.4,428.4,433.6,13765.9,14.7,157.4,47.5,319.2,1226.2,6357.5,18957.2,0,63356.8
2026-02-20T06:15+01:00,1486.2,4398.4,11747.4,5106.2,428.4,421.5,14150.6,14.7,172.3,46.3,318.8,1224,6227.8,19049.8,0,65271.6
2026-02-20T06:30+01:00,1482.5,4428.4,11797.4,5320,428.6,430.4,14458.6,14.7,188.9,389.6,318.5,1241.3,6240.6,19205.5,0,66796
2026-02-20T06:45+01:00,1494.5,4466.6,11759.9,5639.7,428.6,422.1,14269.9,14.7,57.9,1012.1,318.6,1243.5,6095.6,19554.3,0,67825.5
2026-02-20T07:00+01:00,1489.6,4535.3,12001.5,5834.5,428.4,438.9,14087.7,14.7,100.2,1439.7,318.9,1245,5943.9,19477.7,3,68900.4
2026-02-20T07:15+01:00,1484.2,4577.3,12293.8,5841.2,428.6,446,14329.9,14.7,96.2,1560.7,318.9,1257.2,5923.5,19118.3,33.1,70377.7
2026-02-20T07:30+01:00,1489.8,4599.6,12377.7,5862.8,428.6,453.7,14193.7,14.7,112,2681,319.1,1264.2,5938.3,18679.5,281.9,70963.1
2026-02-20T07:45+01:00,1497.4,4611.5,12400.2,5857.3,428.4,462.4,14098.7,14.7,89.2,3805.1,319,1268.5,5942,18682.3,1026.2,71146.9
2026-02-20T08:00+01:00,1506.4,4640.3,12439.2,5941,428.6,452.9,14310,14.7,103.1,4741.8,319.2,1278.8,5767.6,18543.1,2035.8,71550.4
2026-02-20T08:15+01:00,1513.8,4650.9,12455.8,5948.5,428.4,450.1,14503.3,14.7,102.7,4510.1,319.2,1265.7,5883.8,18106.3,3197.4,72532
2026-02-20T08:30+01:00,1509.5,4656.8,12451.3,5910.7,428.4,429.1,14416.8,14.7,98.8,4287.2,319.2,1265.5,5926.6,17786.8,4555.4,72730.4
2026-02-20T08:45+01:00,1513,4662,12437.9,5892.6,428.6,399.4,14545,14.7,97,4116.5,319.5,1275.2,5790.3,17480.6,6107.9,72598.5
2026-02-20T09:00+01:00,1522.9,4646.6,12384.8,5742.1,428.9,389,14672.6,14.7,75,3937.9,319.6,1260.6,6171.3,17460.7,7779.5,72155.3
2026-02-20T09:15+01:00,1523.4,4621.2,12360.8,5668.3,428.6,379.5,14597.9,14.7,64.4,2942.8,319.7,1260.2,6455.1,16798.1,9442.5,72866.3
2026-02-20T09:30+01:00,1527.5,4612.6,12381.6,5535.1,428.7,394,14477,14.7,56.9,950.1,319.5,1262.5,6546.3,16381.1,11187.5,73254.9
2026-02-20T09:45+01:00,1520.1,4613.2,12250.1,5356.5,428.4,392.6,14200.1,14.7,52.3,464.6,317.6,1244.7,6684,15774.3,12769.7,72691.4
2026-02-20T10:00+01:00,1503.9,4548.2,11898.3,5155.3,428.4,369,13171.8,14.7,91.2,694.6,299.1,1249.5,6688.5,15638,14311.7,72919.3
2026-02-20T10:15+01:00,1465,4538.9,11859.6,5033.5,428.6,372,12425,14.7,102.9,750.3,297,1270,6831,15300.1,15609.7,72745.8
2026-02-20T10:30+01:00,1465,4522.7,11870.1,4985.5,428.6,379.1,11724.8,14.7,283.6,966.3,297,1277.2,6493.9,15064.9,16733.2,72475
2026-02-20T10:45+01:00,1469.6,4513.9,11759.5,4796.8,428.4,383,11107.3,14.7,175.5,1974.8,295.9,1281.9,6515.3,15059.5,17595.3,71861.6
2026-02-20T11:00+01:00,1467.1,4453.9,11611.3,4868.1,428.6,364.3,10916.5,14.7,92.1,2079.6,284.4,1224.6,6550,15061.3,18322.2,71462.3
2026-02-20T11:15+01:00,1473,4426.2,11548.4,4740.5,428.4,356.3,10330,14.7,90.3,757.2,284,1272,6503,15010.8,18990.9,71750
2026-02-20T11:30+01:00,1485.4,4432.4,11556.3,4619.2,428.4,362.3,9901.5,14.7,158.9,294.4,284.1,1278.2,6562.6,14905.5,19491.5,71470.6
2026-02-20T11:45+01:00,1483.8,4432.1,11668,4483.8,428.6,371,9571.1,14.7,199.3,190.2,284.1,1282.3,6617.3,14777.9,19813.8,70853
2026-02-20T12:00+01:00,1478,4375.7,11565.7,4475.5,429.6,373.9,9638.8,14.7,259,727.5,284.3,1287.3,6709.6,14556.7,20003.9,70054.3
2026-02-20T12:15+01:00,1482.5,4373.4,11587,4390.1,428.5,372.1,9688.5,14.7,228.5,504,284.2,1283.1,6552.8,14485.4,19960.9,69605.1
2026-02-20T12:30+01:00,1475.9,4361.3,11768.2,4196.1,428.6,366.2,9566,14.7,208.1,331.1,284.2,1259.7,6320.2,14583.4,19659.7,69479.7
2026-02-20T12:45+01:00,1479,4358.1,11778,4263.6,428.4,359.8,9508.9,14.7,250.8,584.2,284.2,1270.8,6121,14965.8,19305.9,69655.8
2026-02-20T13:00+01:00,1477,4344.1,11734.9,4277.3,428.6,350.8,9285,14.7,114.4,336.5,284.2,1282.9,6227.9,15261.2,18819.2,69332.2
2026-02-20T13:15+01:00,1477.7,4347,11742.7,4320.2,428.6,363.8,9232.7,14.7,97.2,232.3,284.2,1278.6,6152.9,15609.6,18006.6,69221.3
2026-02-20T13:30+01:00,1482.2,4343.8,11731,4336,428.4,370.8,9312.5,14.7,127.3,240.6,284.2,1273.5,6135.7,15668.7,17192.2,69020.7
2026-02-20T13:45+01:00,1475.4,4327.1,11656.6,4332.7,428.4,377.7,9413,14.7,84,221.9,285.3,1268.4,6137.9,15831.1,16109.5,68518.5
2026-02-20T14:00+01:00,1479.9,4326.8,11667.2,4361.5,428.6,389.2,9554.8,14.7,64.4,239.6,293,1259.2,6075.8,15789.7,15057.6,68316.1
2026-02-20T14:15+01:00,1469.6,4328.8,11466.1,4381.9,428.4,402.5,9500.8,14.7,220.8,272.3,293.2,1263.9,6120.8,15876.5,13934.2,68028.3
2026-02-20T14:30+01:00,1467,4344.5,11522.6,4395.1,428.6,387.4,9552.6,14.7,233.4,456,293.4,1270.9,6236.8,15993.9,12845,67365.1
2026-02-20T14:45+01:00,1461.6,4345.5,11491.8,4328.8,428.4,392.4,9733,14.7,353.7,568.8,291.9,1269.5,6264.2,16188,11608.8,67068.7
2026-02-20T15:00+01:00,1460.8,4368.4,11130.1,4273.1,428.4,439.5,9882,14.7,245.6,404.8,276.9,1260.3,6444.5,16749.4,10223.7,67444.1
2026-02-20T15:15+01:00,1454.6,4396.7,11161.4,4279.9,428.6,441,9902.7,14.7,224.3,411.6,279.8,1239.3,6664.5,17071.4,8781.7,67891.4
2026-02-20T15:30+01:00,1482.6,4485.1,11211.1,4289.1,428.4,452.9,10114.1,14.7,266.9,373.7,279.5,1201.2,6909.2,17316.5,7301.3,67839.1
2026-02-20T15:45+01:00,1488.4,4518.5,11236.2,4305.8,428.4,448.4,10212.7,14.7,339.9,586,273.7,1254.4,7089.9,17872.3,5740.6,67962.5
2026-02-20T16:00+01:00,1467.7,4422.2,11393.9,4351.7,428.4,440.4,10713.8,14.7,226,531.2,261.1,1282.9,7146.9,18102.4,4391,67998.9
2026-02-20T16:15+01:00,1468.5,4466.5,11497.4,4343.9,428.6,449.4,10985.1,14.7,395.4,955.5,260.6,1297.4,7214.2,18461,3182,68244.7
2026-02-20T16:30+01:00,1462.2,4477.4,11500.7,4346,428.4,424,11074.6,14.7,445.8,1111.4,260.6,1291.8,7294.6,18417.8,2149.2,68005.2
2026-02-20T16:45+01:00,1465.4,4504.3,11459.4,4347.5,428.4,397.9,11142.4,14.7,483.5,1823.6,261,1287.3,7481.6,18347.6,1328.7,68060.1
2026-02-20T17:00+01:00,1463.6,4551.3,11508.6,4368.4,428.4,420.6,11590.6,14.7,422.2,927.5,271.6,1311.7,7627.3,19096.6,671.2,69056.7
