timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-24 23:00:00,electrolyse + curtail,241.32538652189308,43012.0,-6.09,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,236.74205318855974,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5550.483890003541,-5133.817223336874
2023-12-25 00:00:00,electrolyse + curtail,224.0941815177623,40748.0,-3.98,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,219.51084818442894,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5154.166174908533,-4737.499508241866
2023-12-25 01:00:00,electrolyse + curtail,205.26968016050986,38502.0,-10.12,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,200.68634682717652,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4721.202643691727,-4304.53597702506
2023-12-25 02:00:00,electrolyse + curtail,193.51174318423227,36941.0,-10.81,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,188.9284098508989,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4450.770093237343,-4034.103426570676
2023-12-25 03:00:00,electrolyse + curtail,191.5053699988198,37002.0,-12.49,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,186.92203666548642,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4404.623509972855,-3987.956843306188
2023-12-25 04:00:00,electrolyse + curtail,189.95633187772927,37503.0,-13.37,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,185.3729985443959,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4368.995633187773,-3952.3289665211064
2023-12-25 05:00:00,electrolyse + curtail,192.08072701522482,37378.25,-10.14,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,187.49739368189148,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4417.856721350171,-4001.1900546835045
2023-12-25 06:00:00,electrolyse + curtail,214.82945827923993,38371.5,-7.6,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,210.24612494590656,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,4941.077540422519,-4524.410873755852
2023-12-25 07:00:00,electrolyse + curtail,231.3377788268618,39814.75,-5.48,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,226.75444549352846,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5320.768913017821,-4904.1022463511545
2023-12-25 08:00:00,electrolyse + curtail,262.31854124867226,43037.5,-0.11,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,257.7352079153389,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6033.326448719462,-5616.659782052795
