"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/05/2025 21:00:00 - 14/05/2025 21:15:00","BZN|PT","Without Sequence","64.03","",""
"14/05/2025 21:15:00 - 14/05/2025 21:30:00","BZN|PT","Without Sequence","64.03","",""
"14/05/2025 21:30:00 - 14/05/2025 21:45:00","BZN|PT","Without Sequence","64.03","",""
"14/05/2025 21:45:00 - 14/05/2025 22:00:00","BZN|PT","Without Sequence","64.03","",""
"14/05/2025 22:00:00 - 14/05/2025 22:15:00","BZN|PT","Without Sequence","61.51","",""
"14/05/2025 22:15:00 - 14/05/2025 22:30:00","BZN|PT","Without Sequence","61.51","",""
"14/05/2025 22:30:00 - 14/05/2025 22:45:00","BZN|PT","Without Sequence","61.51","",""
"14/05/2025 22:45:00 - 14/05/2025 23:00:00","BZN|PT","Without Sequence","61.51","",""
"14/05/2025 23:00:00 - 14/05/2025 23:15:00","BZN|PT","Without Sequence","40.14","",""
"14/05/2025 23:15:00 - 14/05/2025 23:30:00","BZN|PT","Without Sequence","40.14","",""
"14/05/2025 23:30:00 - 14/05/2025 23:45:00","BZN|PT","Without Sequence","40.14","",""
"14/05/2025 23:45:00 - 15/05/2025 00:00:00","BZN|PT","Without Sequence","40.14","",""
"15/05/2025 00:00:00 - 15/05/2025 00:15:00","BZN|PT","Without Sequence","32.95","",""
"15/05/2025 00:15:00 - 15/05/2025 00:30:00","BZN|PT","Without Sequence","32.95","",""
"15/05/2025 00:30:00 - 15/05/2025 00:45:00","BZN|PT","Without Sequence","32.95","",""
"15/05/2025 00:45:00 - 15/05/2025 01:00:00","BZN|PT","Without Sequence","32.95","",""
"15/05/2025 01:00:00 - 15/05/2025 01:15:00","BZN|PT","Without Sequence","19.71","",""
"15/05/2025 01:15:00 - 15/05/2025 01:30:00","BZN|PT","Without Sequence","19.71","",""
"15/05/2025 01:30:00 - 15/05/2025 01:45:00","BZN|PT","Without Sequence","19.71","",""
"15/05/2025 01:45:00 - 15/05/2025 02:00:00","BZN|PT","Without Sequence","19.71","",""
"15/05/2025 02:00:00 - 15/05/2025 02:15:00","BZN|PT","Without Sequence","18.47","",""
"15/05/2025 02:15:00 - 15/05/2025 02:30:00","BZN|PT","Without Sequence","18.47","",""
"15/05/2025 02:30:00 - 15/05/2025 02:45:00","BZN|PT","Without Sequence","18.47","",""
"15/05/2025 02:45:00 - 15/05/2025 03:00:00","BZN|PT","Without Sequence","18.47","",""
"15/05/2025 03:00:00 - 15/05/2025 03:15:00","BZN|PT","Without Sequence","10.55","",""
"15/05/2025 03:15:00 - 15/05/2025 03:30:00","BZN|PT","Without Sequence","10.55","",""
"15/05/2025 03:30:00 - 15/05/2025 03:45:00","BZN|PT","Without Sequence","10.55","",""
"15/05/2025 03:45:00 - 15/05/2025 04:00:00","BZN|PT","Without Sequence","10.55","",""
"15/05/2025 04:00:00 - 15/05/2025 04:15:00","BZN|PT","Without Sequence","10.63","",""
"15/05/2025 04:15:00 - 15/05/2025 04:30:00","BZN|PT","Without Sequence","10.63","",""
"15/05/2025 04:30:00 - 15/05/2025 04:45:00","BZN|PT","Without Sequence","10.63","",""
"15/05/2025 04:45:00 - 15/05/2025 05:00:00","BZN|PT","Without Sequence","10.63","",""
"15/05/2025 05:00:00 - 15/05/2025 05:15:00","BZN|PT","Without Sequence","16.26","",""
"15/05/2025 05:15:00 - 15/05/2025 05:30:00","BZN|PT","Without Sequence","16.26","",""
"15/05/2025 05:30:00 - 15/05/2025 05:45:00","BZN|PT","Without Sequence","16.26","",""
"15/05/2025 05:45:00 - 15/05/2025 06:00:00","BZN|PT","Without Sequence","16.26","",""
"15/05/2025 06:00:00 - 15/05/2025 06:15:00","BZN|PT","Without Sequence","20.00","",""
"15/05/2025 06:15:00 - 15/05/2025 06:30:00","BZN|PT","Without Sequence","20.00","",""
"15/05/2025 06:30:00 - 15/05/2025 06:45:00","BZN|PT","Without Sequence","20.00","",""
"15/05/2025 06:45:00 - 15/05/2025 07:00:00","BZN|PT","Without Sequence","20.00","",""
"15/05/2025 07:00:00 - 15/05/2025 07:15:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 07:15:00 - 15/05/2025 07:30:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 07:30:00 - 15/05/2025 07:45:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 07:45:00 - 15/05/2025 08:00:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 08:00:00 - 15/05/2025 08:15:00","BZN|PT","Without Sequence","34.11","",""
"15/05/2025 08:15:00 - 15/05/2025 08:30:00","BZN|PT","Without Sequence","34.11","",""
"15/05/2025 08:30:00 - 15/05/2025 08:45:00","BZN|PT","Without Sequence","34.11","",""
"15/05/2025 08:45:00 - 15/05/2025 09:00:00","BZN|PT","Without Sequence","34.11","",""
"15/05/2025 09:00:00 - 15/05/2025 09:15:00","BZN|PT","Without Sequence","17.00","",""
"15/05/2025 09:15:00 - 15/05/2025 09:30:00","BZN|PT","Without Sequence","17.00","",""
"15/05/2025 09:30:00 - 15/05/2025 09:45:00","BZN|PT","Without Sequence","17.00","",""
"15/05/2025 09:45:00 - 15/05/2025 10:00:00","BZN|PT","Without Sequence","17.00","",""
"15/05/2025 10:00:00 - 15/05/2025 10:15:00","BZN|PT","Without Sequence","21.56","",""
"15/05/2025 10:15:00 - 15/05/2025 10:30:00","BZN|PT","Without Sequence","21.56","",""
"15/05/2025 10:30:00 - 15/05/2025 10:45:00","BZN|PT","Without Sequence","21.56","",""
"15/05/2025 10:45:00 - 15/05/2025 11:00:00","BZN|PT","Without Sequence","21.56","",""
"15/05/2025 11:00:00 - 15/05/2025 11:15:00","BZN|PT","Without Sequence","17.65","",""
"15/05/2025 11:15:00 - 15/05/2025 11:30:00","BZN|PT","Without Sequence","17.65","",""
"15/05/2025 11:30:00 - 15/05/2025 11:45:00","BZN|PT","Without Sequence","17.65","",""
"15/05/2025 11:45:00 - 15/05/2025 12:00:00","BZN|PT","Without Sequence","17.65","",""
"15/05/2025 12:00:00 - 15/05/2025 12:15:00","BZN|PT","Without Sequence","17.13","",""
"15/05/2025 12:15:00 - 15/05/2025 12:30:00","BZN|PT","Without Sequence","17.13","",""
"15/05/2025 12:30:00 - 15/05/2025 12:45:00","BZN|PT","Without Sequence","17.13","",""
"15/05/2025 12:45:00 - 15/05/2025 13:00:00","BZN|PT","Without Sequence","17.13","",""
"15/05/2025 13:00:00 - 15/05/2025 13:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 13:15:00 - 15/05/2025 13:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 13:30:00 - 15/05/2025 13:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 13:45:00 - 15/05/2025 14:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 14:00:00 - 15/05/2025 14:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 14:15:00 - 15/05/2025 14:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 14:30:00 - 15/05/2025 14:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 14:45:00 - 15/05/2025 15:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 15:00:00 - 15/05/2025 15:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 15:15:00 - 15/05/2025 15:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 15:30:00 - 15/05/2025 15:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 15:45:00 - 15/05/2025 16:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 16:00:00 - 15/05/2025 16:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 16:15:00 - 15/05/2025 16:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 16:30:00 - 15/05/2025 16:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 16:45:00 - 15/05/2025 17:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 17:00:00 - 15/05/2025 17:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 17:15:00 - 15/05/2025 17:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 17:30:00 - 15/05/2025 17:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 17:45:00 - 15/05/2025 18:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 18:00:00 - 15/05/2025 18:15:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 18:15:00 - 15/05/2025 18:30:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 18:30:00 - 15/05/2025 18:45:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 18:45:00 - 15/05/2025 19:00:00","BZN|PT","Without Sequence","15.85","",""
"15/05/2025 19:00:00 - 15/05/2025 19:15:00","BZN|PT","Without Sequence","3.50","",""
"15/05/2025 19:15:00 - 15/05/2025 19:30:00","BZN|PT","Without Sequence","3.50","",""
"15/05/2025 19:30:00 - 15/05/2025 19:45:00","BZN|PT","Without Sequence","3.50","",""
"15/05/2025 19:45:00 - 15/05/2025 20:00:00","BZN|PT","Without Sequence","3.50","",""
"15/05/2025 20:00:00 - 15/05/2025 20:15:00","BZN|PT","Without Sequence","18.57","",""
"15/05/2025 20:15:00 - 15/05/2025 20:30:00","BZN|PT","Without Sequence","18.57","",""
"15/05/2025 20:30:00 - 15/05/2025 20:45:00","BZN|PT","Without Sequence","18.57","",""
"15/05/2025 20:45:00 - 15/05/2025 21:00:00","BZN|PT","Without Sequence","18.57","",""
"15/05/2025 21:00:00 - 15/05/2025 21:15:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 21:15:00 - 15/05/2025 21:30:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 21:30:00 - 15/05/2025 21:45:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 21:45:00 - 15/05/2025 22:00:00","BZN|PT","Without Sequence","35.01","",""
"15/05/2025 22:00:00 - 15/05/2025 22:15:00","BZN|PT","Without Sequence","30.64","",""
"15/05/2025 22:15:00 - 15/05/2025 22:30:00","BZN|PT","Without Sequence","30.64","",""
"15/05/2025 22:30:00 - 15/05/2025 22:45:00","BZN|PT","Without Sequence","30.64","",""
"15/05/2025 22:45:00 - 15/05/2025 23:00:00","BZN|PT","Without Sequence","30.64","",""
"15/05/2025 23:00:00 - 15/05/2025 23:15:00","BZN|PT","Without Sequence","19.98","",""
"15/05/2025 23:15:00 - 15/05/2025 23:30:00","BZN|PT","Without Sequence","19.98","",""
"15/05/2025 23:30:00 - 15/05/2025 23:45:00","BZN|PT","Without Sequence","19.98","",""
"15/05/2025 23:45:00 - 16/05/2025 00:00:00","BZN|PT","Without Sequence","19.98","",""
"16/05/2025 00:00:00 - 16/05/2025 00:15:00","BZN|PT","Without Sequence","5.11","",""
"16/05/2025 00:15:00 - 16/05/2025 00:30:00","BZN|PT","Without Sequence","5.11","",""
"16/05/2025 00:30:00 - 16/05/2025 00:45:00","BZN|PT","Without Sequence","5.11","",""
"16/05/2025 00:45:00 - 16/05/2025 01:00:00","BZN|PT","Without Sequence","5.11","",""
"16/05/2025 01:00:00 - 16/05/2025 01:15:00","BZN|PT","Without Sequence","5.00","",""
"16/05/2025 01:15:00 - 16/05/2025 01:30:00","BZN|PT","Without Sequence","5.00","",""
"16/05/2025 01:30:00 - 16/05/2025 01:45:00","BZN|PT","Without Sequence","5.00","",""
"16/05/2025 01:45:00 - 16/05/2025 02:00:00","BZN|PT","Without Sequence","5.00","",""
"16/05/2025 02:00:00 - 16/05/2025 02:15:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 02:15:00 - 16/05/2025 02:30:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 02:30:00 - 16/05/2025 02:45:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 02:45:00 - 16/05/2025 03:00:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 03:00:00 - 16/05/2025 03:15:00","BZN|PT","Without Sequence","3.60","",""
"16/05/2025 03:15:00 - 16/05/2025 03:30:00","BZN|PT","Without Sequence","3.60","",""
"16/05/2025 03:30:00 - 16/05/2025 03:45:00","BZN|PT","Without Sequence","3.60","",""
"16/05/2025 03:45:00 - 16/05/2025 04:00:00","BZN|PT","Without Sequence","3.60","",""
"16/05/2025 04:00:00 - 16/05/2025 04:15:00","BZN|PT","Without Sequence","3.28","",""
"16/05/2025 04:15:00 - 16/05/2025 04:30:00","BZN|PT","Without Sequence","3.28","",""
"16/05/2025 04:30:00 - 16/05/2025 04:45:00","BZN|PT","Without Sequence","3.28","",""
"16/05/2025 04:45:00 - 16/05/2025 05:00:00","BZN|PT","Without Sequence","3.28","",""
"16/05/2025 05:00:00 - 16/05/2025 05:15:00","BZN|PT","Without Sequence","4.75","",""
"16/05/2025 05:15:00 - 16/05/2025 05:30:00","BZN|PT","Without Sequence","4.75","",""
"16/05/2025 05:30:00 - 16/05/2025 05:45:00","BZN|PT","Without Sequence","4.75","",""
"16/05/2025 05:45:00 - 16/05/2025 06:00:00","BZN|PT","Without Sequence","4.75","",""
"16/05/2025 06:00:00 - 16/05/2025 06:15:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 06:15:00 - 16/05/2025 06:30:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 06:30:00 - 16/05/2025 06:45:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 06:45:00 - 16/05/2025 07:00:00","BZN|PT","Without Sequence","6.00","",""
"16/05/2025 07:00:00 - 16/05/2025 07:15:00","BZN|PT","Without Sequence","10.00","",""
"16/05/2025 07:15:00 - 16/05/2025 07:30:00","BZN|PT","Without Sequence","10.00","",""
"16/05/2025 07:30:00 - 16/05/2025 07:45:00","BZN|PT","Without Sequence","10.00","",""
"16/05/2025 07:45:00 - 16/05/2025 08:00:00","BZN|PT","Without Sequence","10.00","",""
"16/05/2025 08:00:00 - 16/05/2025 08:15:00","BZN|PT","Without Sequence","0.01","",""
"16/05/2025 08:15:00 - 16/05/2025 08:30:00","BZN|PT","Without Sequence","0.01","",""
"16/05/2025 08:30:00 - 16/05/2025 08:45:00","BZN|PT","Without Sequence","0.01","",""
"16/05/2025 08:45:00 - 16/05/2025 09:00:00","BZN|PT","Without Sequence","0.01","",""
"16/05/2025 09:00:00 - 16/05/2025 09:15:00","BZN|PT","Without Sequence","10.50","",""
"16/05/2025 09:15:00 - 16/05/2025 09:30:00","BZN|PT","Without Sequence","10.50","",""
"16/05/2025 09:30:00 - 16/05/2025 09:45:00","BZN|PT","Without Sequence","10.50","",""
"16/05/2025 09:45:00 - 16/05/2025 10:00:00","BZN|PT","Without Sequence","10.50","",""
"16/05/2025 10:00:00 - 16/05/2025 10:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 10:15:00 - 16/05/2025 10:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 10:30:00 - 16/05/2025 10:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 10:45:00 - 16/05/2025 11:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 11:00:00 - 16/05/2025 11:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 11:15:00 - 16/05/2025 11:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 11:30:00 - 16/05/2025 11:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 11:45:00 - 16/05/2025 12:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 12:00:00 - 16/05/2025 12:15:00","BZN|PT","Without Sequence","13.88","",""
"16/05/2025 12:15:00 - 16/05/2025 12:30:00","BZN|PT","Without Sequence","13.88","",""
"16/05/2025 12:30:00 - 16/05/2025 12:45:00","BZN|PT","Without Sequence","13.88","",""
"16/05/2025 12:45:00 - 16/05/2025 13:00:00","BZN|PT","Without Sequence","13.88","",""
"16/05/2025 13:00:00 - 16/05/2025 13:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 13:15:00 - 16/05/2025 13:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 13:30:00 - 16/05/2025 13:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 13:45:00 - 16/05/2025 14:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 14:00:00 - 16/05/2025 14:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 14:15:00 - 16/05/2025 14:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 14:30:00 - 16/05/2025 14:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 14:45:00 - 16/05/2025 15:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 15:00:00 - 16/05/2025 15:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 15:15:00 - 16/05/2025 15:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 15:30:00 - 16/05/2025 15:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 15:45:00 - 16/05/2025 16:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 16:00:00 - 16/05/2025 16:15:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 16:15:00 - 16/05/2025 16:30:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 16:30:00 - 16/05/2025 16:45:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 16:45:00 - 16/05/2025 17:00:00","BZN|PT","Without Sequence","14.09","",""
"16/05/2025 17:00:00 - 16/05/2025 17:15:00","BZN|PT","Without Sequence","14.30","",""
"16/05/2025 17:15:00 - 16/05/2025 17:30:00","BZN|PT","Without Sequence","14.30","",""
"16/05/2025 17:30:00 - 16/05/2025 17:45:00","BZN|PT","Without Sequence","14.30","",""
"16/05/2025 17:45:00 - 16/05/2025 18:00:00","BZN|PT","Without Sequence","14.30","",""
"16/05/2025 18:00:00 - 16/05/2025 18:15:00","BZN|PT","Without Sequence","15.85","",""
"16/05/2025 18:15:00 - 16/05/2025 18:30:00","BZN|PT","Without Sequence","15.85","",""
"16/05/2025 18:30:00 - 16/05/2025 18:45:00","BZN|PT","Without Sequence","15.85","",""
"16/05/2025 18:45:00 - 16/05/2025 19:00:00","BZN|PT","Without Sequence","15.85","",""
"16/05/2025 19:00:00 - 16/05/2025 19:15:00","BZN|PT","Without Sequence","13.76","",""
"16/05/2025 19:15:00 - 16/05/2025 19:30:00","BZN|PT","Without Sequence","13.76","",""
"16/05/2025 19:30:00 - 16/05/2025 19:45:00","BZN|PT","Without Sequence","13.76","",""
"16/05/2025 19:45:00 - 16/05/2025 20:00:00","BZN|PT","Without Sequence","13.76","",""
"16/05/2025 20:00:00 - 16/05/2025 20:15:00","BZN|PT","Without Sequence","18.04","",""
"16/05/2025 20:15:00 - 16/05/2025 20:30:00","BZN|PT","Without Sequence","18.04","",""
"16/05/2025 20:30:00 - 16/05/2025 20:45:00","BZN|PT","Without Sequence","18.04","",""
"16/05/2025 20:45:00 - 16/05/2025 21:00:00","BZN|PT","Without Sequence","18.04","",""
"16/05/2025 21:00:00 - 16/05/2025 21:15:00","BZN|PT","Without Sequence","35.09","",""
"16/05/2025 21:15:00 - 16/05/2025 21:30:00","BZN|PT","Without Sequence","35.09","",""
"16/05/2025 21:30:00 - 16/05/2025 21:45:00","BZN|PT","Without Sequence","35.09","",""
"16/05/2025 21:45:00 - 16/05/2025 22:00:00","BZN|PT","Without Sequence","35.09","",""
"16/05/2025 22:00:00 - 16/05/2025 22:15:00","BZN|PT","Without Sequence","41.21","",""
"16/05/2025 22:15:00 - 16/05/2025 22:30:00","BZN|PT","Without Sequence","41.21","",""
"16/05/2025 22:30:00 - 16/05/2025 22:45:00","BZN|PT","Without Sequence","41.21","",""
"16/05/2025 22:45:00 - 16/05/2025 23:00:00","BZN|PT","Without Sequence","41.21","",""
"16/05/2025 23:00:00 - 16/05/2025 23:15:00","BZN|PT","Without Sequence","35.01","",""
"16/05/2025 23:15:00 - 16/05/2025 23:30:00","BZN|PT","Without Sequence","35.01","",""
"16/05/2025 23:30:00 - 16/05/2025 23:45:00","BZN|PT","Without Sequence","35.01","",""
"16/05/2025 23:45:00 - 17/05/2025 00:00:00","BZN|PT","Without Sequence","35.01","",""
"17/05/2025 00:00:00 - 17/05/2025 00:15:00","BZN|PT","Without Sequence","21.23","",""
"17/05/2025 00:15:00 - 17/05/2025 00:30:00","BZN|PT","Without Sequence","21.23","",""
"17/05/2025 00:30:00 - 17/05/2025 00:45:00","BZN|PT","Without Sequence","21.23","",""
"17/05/2025 00:45:00 - 17/05/2025 01:00:00","BZN|PT","Without Sequence","21.23","",""
"17/05/2025 01:00:00 - 17/05/2025 01:15:00","BZN|PT","Without Sequence","13.53","",""
"17/05/2025 01:15:00 - 17/05/2025 01:30:00","BZN|PT","Without Sequence","13.53","",""
"17/05/2025 01:30:00 - 17/05/2025 01:45:00","BZN|PT","Without Sequence","13.53","",""
"17/05/2025 01:45:00 - 17/05/2025 02:00:00","BZN|PT","Without Sequence","13.53","",""
"17/05/2025 02:00:00 - 17/05/2025 02:15:00","BZN|PT","Without Sequence","12.68","",""
"17/05/2025 02:15:00 - 17/05/2025 02:30:00","BZN|PT","Without Sequence","12.68","",""
"17/05/2025 02:30:00 - 17/05/2025 02:45:00","BZN|PT","Without Sequence","12.68","",""
"17/05/2025 02:45:00 - 17/05/2025 03:00:00","BZN|PT","Without Sequence","12.68","",""
"17/05/2025 03:00:00 - 17/05/2025 03:15:00","BZN|PT","Without Sequence","14.26","",""
"17/05/2025 03:15:00 - 17/05/2025 03:30:00","BZN|PT","Without Sequence","14.26","",""
"17/05/2025 03:30:00 - 17/05/2025 03:45:00","BZN|PT","Without Sequence","14.26","",""
"17/05/2025 03:45:00 - 17/05/2025 04:00:00","BZN|PT","Without Sequence","14.26","",""
"17/05/2025 04:00:00 - 17/05/2025 04:15:00","BZN|PT","Without Sequence","12.82","",""
"17/05/2025 04:15:00 - 17/05/2025 04:30:00","BZN|PT","Without Sequence","12.82","",""
"17/05/2025 04:30:00 - 17/05/2025 04:45:00","BZN|PT","Without Sequence","12.82","",""
"17/05/2025 04:45:00 - 17/05/2025 05:00:00","BZN|PT","Without Sequence","12.82","",""
"17/05/2025 05:00:00 - 17/05/2025 05:15:00","BZN|PT","Without Sequence","19.00","",""
"17/05/2025 05:15:00 - 17/05/2025 05:30:00","BZN|PT","Without Sequence","19.00","",""
"17/05/2025 05:30:00 - 17/05/2025 05:45:00","BZN|PT","Without Sequence","19.00","",""
"17/05/2025 05:45:00 - 17/05/2025 06:00:00","BZN|PT","Without Sequence","19.00","",""
"17/05/2025 06:00:00 - 17/05/2025 06:15:00","BZN|PT","Without Sequence","21.79","",""
"17/05/2025 06:15:00 - 17/05/2025 06:30:00","BZN|PT","Without Sequence","21.79","",""
"17/05/2025 06:30:00 - 17/05/2025 06:45:00","BZN|PT","Without Sequence","21.79","",""
"17/05/2025 06:45:00 - 17/05/2025 07:00:00","BZN|PT","Without Sequence","21.79","",""
"17/05/2025 07:00:00 - 17/05/2025 07:15:00","BZN|PT","Without Sequence","20.23","",""
"17/05/2025 07:15:00 - 17/05/2025 07:30:00","BZN|PT","Without Sequence","20.23","",""
"17/05/2025 07:30:00 - 17/05/2025 07:45:00","BZN|PT","Without Sequence","20.23","",""
"17/05/2025 07:45:00 - 17/05/2025 08:00:00","BZN|PT","Without Sequence","20.23","",""
"17/05/2025 08:00:00 - 17/05/2025 08:15:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 08:15:00 - 17/05/2025 08:30:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 08:30:00 - 17/05/2025 08:45:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 08:45:00 - 17/05/2025 09:00:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 09:00:00 - 17/05/2025 09:15:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 09:15:00 - 17/05/2025 09:30:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 09:30:00 - 17/05/2025 09:45:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 09:45:00 - 17/05/2025 10:00:00","BZN|PT","Without Sequence","6.09","",""
"17/05/2025 10:00:00 - 17/05/2025 10:15:00","BZN|PT","Without Sequence","5.88","",""
"17/05/2025 10:15:00 - 17/05/2025 10:30:00","BZN|PT","Without Sequence","5.88","",""
