"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|PT","Without Sequence","91.78","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|PT","Without Sequence","90.10","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|PT","Without Sequence","92.01","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|PT","Without Sequence","100.98","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|PT","Without Sequence","107.10","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|PT","Without Sequence","126.00","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|PT","Without Sequence","119.47","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|PT","Without Sequence","110.00","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|PT","Without Sequence","102.26","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|PT","Without Sequence","98.00","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|PT","Without Sequence","95.49","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|PT","Without Sequence","90.00","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|PT","Without Sequence","87.48","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|PT","Without Sequence","82.00","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|PT","Without Sequence","78.47","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|PT","Without Sequence","75.00","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|PT","Without Sequence","75.00","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|PT","Without Sequence","78.30","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|PT","Without Sequence","85.59","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|PT","Without Sequence","90.99","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|PT","Without Sequence","93.12","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|PT","Without Sequence","90.93","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|PT","Without Sequence","83.39","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|PT","Without Sequence","73.96","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|PT","Without Sequence","71.45","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|PT","Without Sequence","74.51","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|PT","Without Sequence","80.40","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|PT","Without Sequence","91.23","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|PT","Without Sequence","99.30","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|PT","Without Sequence","105.31","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|PT","Without Sequence","103.14","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|PT","Without Sequence","100.00","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|PT","Without Sequence","97.61","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|PT","Without Sequence","93.12","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|PT","Without Sequence","90.00","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|PT","Without Sequence","86.10","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|PT","Without Sequence","82.78","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|PT","Without Sequence","78.66","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|PT","Without Sequence","72.53","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|PT","Without Sequence","69.34","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|PT","Without Sequence","69.13","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|PT","Without Sequence","69.71","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|PT","Without Sequence","72.95","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|PT","Without Sequence","77.90","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|PT","Without Sequence","79.45","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|PT","Without Sequence","74.69","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|PT","Without Sequence","69.00","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|PT","Without Sequence","67.80","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|PT","Without Sequence","65.40","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|PT","Without Sequence","63.10","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|PT","Without Sequence","62.30","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|PT","Without Sequence","65.13","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|PT","Without Sequence","72.84","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|PT","Without Sequence","86.18","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|PT","Without Sequence","92.01","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|PT","Without Sequence","86.03","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|PT","Without Sequence","84.49","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|PT","Without Sequence","82.97","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|PT","Without Sequence","72.52","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|PT","Without Sequence","77.70","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|PT","Without Sequence","67.00","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|PT","Without Sequence","64.99","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|PT","Without Sequence","62.04","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|PT","Without Sequence","62.10","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|PT","Without Sequence","65.10","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|PT","Without Sequence","69.13","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|PT","Without Sequence","86.74","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|PT","Without Sequence","99.52","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|PT","Without Sequence","100.33","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|PT","Without Sequence","94.92","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|PT","Without Sequence","90.30","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|PT","Without Sequence","85.70","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|PT","Without Sequence","82.41","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|PT","Without Sequence","84.99","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|PT","Without Sequence","90.10","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|PT","Without Sequence","95.82","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|PT","Without Sequence","100.00","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|PT","Without Sequence","112.85","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|PT","Without Sequence","113.90","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|PT","Without Sequence","107.58","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|PT","Without Sequence","100.00","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|PT","Without Sequence","97.21","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|PT","Without Sequence","91.00","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|PT","Without Sequence","86.59","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|PT","Without Sequence","83.33","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|PT","Without Sequence","80.94","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|PT","Without Sequence","78.65","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|PT","Without Sequence","78.35","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|PT","Without Sequence","80.37","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|PT","Without Sequence","85.00","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|PT","Without Sequence","85.00","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|PT","Without Sequence","88.00","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|PT","Without Sequence","99.98","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|PT","Without Sequence","99.28","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|PT","Without Sequence","91.69","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|PT","Without Sequence","93.00","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|PT","Without Sequence","89.42","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|PT","Without Sequence","90.00","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|PT","Without Sequence","88.00","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|PT","Without Sequence","84.88","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|PT","Without Sequence","88.00","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|PT","Without Sequence","89.02","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|PT","Without Sequence","94.82","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|PT","Without Sequence","99.78","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|PT","Without Sequence","88.75","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|PT","Without Sequence","75.99","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|PT","Without Sequence","60.00","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|PT","Without Sequence","19.13","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|PT","Without Sequence","15.93","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|PT","Without Sequence","6.00","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|PT","Without Sequence","4.90","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|PT","Without Sequence","4.90","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|PT","Without Sequence","5.00","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|PT","Without Sequence","16.70","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|PT","Without Sequence","44.20","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|PT","Without Sequence","45.50","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|PT","Without Sequence","45.50","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|PT","Without Sequence","44.80","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|PT","Without Sequence","34.52","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|PT","Without Sequence","17.29","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|PT","Without Sequence","12.99","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|PT","Without Sequence","5.10","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|PT","Without Sequence","5.00","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|PT","Without Sequence","18.38","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|PT","Without Sequence","43.50","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|PT","Without Sequence","45.40","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|PT","Without Sequence","49.10","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|PT","Without Sequence","54.88","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|PT","Without Sequence","46.80","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|PT","Without Sequence","43.37","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|PT","Without Sequence","18.03","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|PT","Without Sequence","3.20","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|PT","Without Sequence","3.20","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|PT","Without Sequence","1.68","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|PT","Without Sequence","0.43","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|PT","Without Sequence","0.99","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|PT","Without Sequence","3.20","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|PT","Without Sequence","3.20","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|PT","Without Sequence","30.10","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|PT","Without Sequence","47.19","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|PT","Without Sequence","55.77","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|PT","Without Sequence","45.27","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|PT","Without Sequence","43.66","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|PT","Without Sequence","39.19","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|PT","Without Sequence","35.00","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|PT","Without Sequence","35.30","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|PT","Without Sequence","45.40","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|PT","Without Sequence","62.17","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|PT","Without Sequence","96.02","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|PT","Without Sequence","103.71","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|PT","Without Sequence","99.60","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|PT","Without Sequence","105.34","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|PT","Without Sequence","98.84","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|PT","Without Sequence","92.14","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|PT","Without Sequence","73.61","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|PT","Without Sequence","71.82","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|PT","Without Sequence","67.44","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|PT","Without Sequence","67.17","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|PT","Without Sequence","60.00","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|PT","Without Sequence","54.79","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|PT","Without Sequence","50.00","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|PT","Without Sequence","60.00","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|PT","Without Sequence","74.40","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|PT","Without Sequence","82.32","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|PT","Without Sequence","87.33","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|PT","Without Sequence","81.00","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|PT","Without Sequence","78.00","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|PT","Without Sequence","78.74","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|PT","Without Sequence","70.83","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|PT","Without Sequence","61.13","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|PT","Without Sequence","60.14","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|PT","Without Sequence","63.00","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|PT","Without Sequence","69.18","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|PT","Without Sequence","80.50","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|PT","Without Sequence","84.20","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|PT","Without Sequence","82.88","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|PT","Without Sequence","80.50","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|PT","Without Sequence","74.40","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|PT","Without Sequence","61.00","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|PT","Without Sequence","73.75","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|PT","Without Sequence","63.92","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|PT","Without Sequence","63.81","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|PT","Without Sequence","63.81","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|PT","Without Sequence","63.68","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|PT","Without Sequence","66.10","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|PT","Without Sequence","70.30","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|PT","Without Sequence","75.93","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|PT","Without Sequence","84.09","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|PT","Without Sequence","88.31","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|PT","Without Sequence","82.85","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|PT","Without Sequence","76.64","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|PT","Without Sequence","74.65","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|PT","Without Sequence","69.84","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|PT","Without Sequence","73.41","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|PT","Without Sequence","79.21","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|PT","Without Sequence","87.97","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|PT","Without Sequence","95.07","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|PT","Without Sequence","99.94","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|PT","Without Sequence","99.58","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|PT","Without Sequence","99.94","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|PT","Without Sequence","99.58","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|PT","Without Sequence","94.46","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|PT","Without Sequence","85.78","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|PT","Without Sequence","69.07","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|PT","Without Sequence","59.11","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|PT","Without Sequence","58.20","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|PT","Without Sequence","57.57","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|PT","Without Sequence","57.50","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|PT","Without Sequence","57.50","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|PT","Without Sequence","57.50","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|PT","Without Sequence","59.00","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|PT","Without Sequence","60.10","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|PT","Without Sequence","59.00","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|PT","Without Sequence","58.64","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|PT","Without Sequence","56.80","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|PT","Without Sequence","56.36","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|PT","Without Sequence","47.42","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|PT","Without Sequence","52.67","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|PT","Without Sequence","53.75","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|PT","Without Sequence","56.89","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|PT","Without Sequence","64.89","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|PT","Without Sequence","83.98","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|PT","Without Sequence","93.52","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|PT","Without Sequence","95.62","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|PT","Without Sequence","94.52","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|PT","Without Sequence","76.83","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|PT","Without Sequence","59.20","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|PT","Without Sequence","47.00","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|PT","Without Sequence","46.79","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|PT","Without Sequence","44.76","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|PT","Without Sequence","40.80","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|PT","Without Sequence","40.80","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|PT","Without Sequence","40.10","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|PT","Without Sequence","49.01","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|PT","Without Sequence","75.00","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|PT","Without Sequence","92.69","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|PT","Without Sequence","86.66","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|PT","Without Sequence","71.08","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|PT","Without Sequence","61.99","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|PT","Without Sequence","57.67","",""
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","BZN|PT","Without Sequence","58.48","",""
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","BZN|PT","Without Sequence","59.87","",""
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","BZN|PT","Without Sequence","59.99","",""
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","BZN|PT","Without Sequence","66.07","",""
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","BZN|PT","Without Sequence","79.09","",""
"22/01/2024 18:00:00 - 22/01/2024 19:00:00","BZN|PT","Without Sequence","98.18","",""
