"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/10/2022 12:00:00 - 04/10/2022 13:00:00","BZN|PT","Without Sequence","140.95","",""
"04/10/2022 13:00:00 - 04/10/2022 14:00:00","BZN|PT","Without Sequence","139.89","",""
"04/10/2022 14:00:00 - 04/10/2022 15:00:00","BZN|PT","Without Sequence","134.69","",""
"04/10/2022 15:00:00 - 04/10/2022 16:00:00","BZN|PT","Without Sequence","130.00","",""
"04/10/2022 16:00:00 - 04/10/2022 17:00:00","BZN|PT","Without Sequence","130.11","",""
"04/10/2022 17:00:00 - 04/10/2022 18:00:00","BZN|PT","Without Sequence","144.00","",""
"04/10/2022 18:00:00 - 04/10/2022 19:00:00","BZN|PT","Without Sequence","178.69","",""
"04/10/2022 19:00:00 - 04/10/2022 20:00:00","BZN|PT","Without Sequence","250.00","",""
"04/10/2022 20:00:00 - 04/10/2022 21:00:00","BZN|PT","Without Sequence","280.00","",""
"04/10/2022 21:00:00 - 04/10/2022 22:00:00","BZN|PT","Without Sequence","260.00","",""
"04/10/2022 22:00:00 - 04/10/2022 23:00:00","BZN|PT","Without Sequence","233.13","",""
"04/10/2022 23:00:00 - 05/10/2022 00:00:00","BZN|PT","Without Sequence","196.73","",""
"05/10/2022 00:00:00 - 05/10/2022 01:00:00","BZN|PT","Without Sequence","217.75","",""
"05/10/2022 01:00:00 - 05/10/2022 02:00:00","BZN|PT","Without Sequence","183.39","",""
"05/10/2022 02:00:00 - 05/10/2022 03:00:00","BZN|PT","Without Sequence","158.79","",""
"05/10/2022 03:00:00 - 05/10/2022 04:00:00","BZN|PT","Without Sequence","145.50","",""
"05/10/2022 04:00:00 - 05/10/2022 05:00:00","BZN|PT","Without Sequence","128.50","",""
"05/10/2022 05:00:00 - 05/10/2022 06:00:00","BZN|PT","Without Sequence","149.00","",""
"05/10/2022 06:00:00 - 05/10/2022 07:00:00","BZN|PT","Without Sequence","177.39","",""
"05/10/2022 07:00:00 - 05/10/2022 08:00:00","BZN|PT","Without Sequence","246.27","",""
"05/10/2022 08:00:00 - 05/10/2022 09:00:00","BZN|PT","Without Sequence","250.00","",""
"05/10/2022 09:00:00 - 05/10/2022 10:00:00","BZN|PT","Without Sequence","209.73","",""
"05/10/2022 10:00:00 - 05/10/2022 11:00:00","BZN|PT","Without Sequence","148.00","",""
"05/10/2022 11:00:00 - 05/10/2022 12:00:00","BZN|PT","Without Sequence","135.00","",""
"05/10/2022 12:00:00 - 05/10/2022 13:00:00","BZN|PT","Without Sequence","134.90","",""
"05/10/2022 13:00:00 - 05/10/2022 14:00:00","BZN|PT","Without Sequence","134.90","",""
"05/10/2022 14:00:00 - 05/10/2022 15:00:00","BZN|PT","Without Sequence","129.50","",""
"05/10/2022 15:00:00 - 05/10/2022 16:00:00","BZN|PT","Without Sequence","128.50","",""
"05/10/2022 16:00:00 - 05/10/2022 17:00:00","BZN|PT","Without Sequence","129.50","",""
"05/10/2022 17:00:00 - 05/10/2022 18:00:00","BZN|PT","Without Sequence","134.99","",""
"05/10/2022 18:00:00 - 05/10/2022 19:00:00","BZN|PT","Without Sequence","148.89","",""
"05/10/2022 19:00:00 - 05/10/2022 20:00:00","BZN|PT","Without Sequence","211.92","",""
"05/10/2022 20:00:00 - 05/10/2022 21:00:00","BZN|PT","Without Sequence","240.00","",""
"05/10/2022 21:00:00 - 05/10/2022 22:00:00","BZN|PT","Without Sequence","211.92","",""
"05/10/2022 22:00:00 - 05/10/2022 23:00:00","BZN|PT","Without Sequence","149.95","",""
"05/10/2022 23:00:00 - 06/10/2022 00:00:00","BZN|PT","Without Sequence","126.78","",""
"06/10/2022 00:00:00 - 06/10/2022 01:00:00","BZN|PT","Without Sequence","96.12","",""
"06/10/2022 01:00:00 - 06/10/2022 02:00:00","BZN|PT","Without Sequence","90.17","",""
"06/10/2022 02:00:00 - 06/10/2022 03:00:00","BZN|PT","Without Sequence","81.00","",""
"06/10/2022 03:00:00 - 06/10/2022 04:00:00","BZN|PT","Without Sequence","77.43","",""
"06/10/2022 04:00:00 - 06/10/2022 05:00:00","BZN|PT","Without Sequence","75.00","",""
"06/10/2022 05:00:00 - 06/10/2022 06:00:00","BZN|PT","Without Sequence","75.47","",""
"06/10/2022 06:00:00 - 06/10/2022 07:00:00","BZN|PT","Without Sequence","82.50","",""
"06/10/2022 07:00:00 - 06/10/2022 08:00:00","BZN|PT","Without Sequence","102.62","",""
"06/10/2022 08:00:00 - 06/10/2022 09:00:00","BZN|PT","Without Sequence","118.28","",""
"06/10/2022 09:00:00 - 06/10/2022 10:00:00","BZN|PT","Without Sequence","110.00","",""
"06/10/2022 10:00:00 - 06/10/2022 11:00:00","BZN|PT","Without Sequence","96.12","",""
"06/10/2022 11:00:00 - 06/10/2022 12:00:00","BZN|PT","Without Sequence","88.80","",""
"06/10/2022 12:00:00 - 06/10/2022 13:00:00","BZN|PT","Without Sequence","88.80","",""
"06/10/2022 13:00:00 - 06/10/2022 14:00:00","BZN|PT","Without Sequence","91.24","",""
"06/10/2022 14:00:00 - 06/10/2022 15:00:00","BZN|PT","Without Sequence","91.42","",""
"06/10/2022 15:00:00 - 06/10/2022 16:00:00","BZN|PT","Without Sequence","92.69","",""
"06/10/2022 16:00:00 - 06/10/2022 17:00:00","BZN|PT","Without Sequence","93.50","",""
"06/10/2022 17:00:00 - 06/10/2022 18:00:00","BZN|PT","Without Sequence","100.00","",""
"06/10/2022 18:00:00 - 06/10/2022 19:00:00","BZN|PT","Without Sequence","118.64","",""
"06/10/2022 19:00:00 - 06/10/2022 20:00:00","BZN|PT","Without Sequence","185.00","",""
"06/10/2022 20:00:00 - 06/10/2022 21:00:00","BZN|PT","Without Sequence","216.00","",""
"06/10/2022 21:00:00 - 06/10/2022 22:00:00","BZN|PT","Without Sequence","220.00","",""
"06/10/2022 22:00:00 - 06/10/2022 23:00:00","BZN|PT","Without Sequence","181.74","",""
"06/10/2022 23:00:00 - 07/10/2022 00:00:00","BZN|PT","Without Sequence","142.00","",""
"07/10/2022 00:00:00 - 07/10/2022 01:00:00","BZN|PT","Without Sequence","143.00","",""
"07/10/2022 01:00:00 - 07/10/2022 02:00:00","BZN|PT","Without Sequence","136.89","",""
"07/10/2022 02:00:00 - 07/10/2022 03:00:00","BZN|PT","Without Sequence","115.00","",""
"07/10/2022 03:00:00 - 07/10/2022 04:00:00","BZN|PT","Without Sequence","114.00","",""
"07/10/2022 04:00:00 - 07/10/2022 05:00:00","BZN|PT","Without Sequence","137.19","",""
"07/10/2022 05:00:00 - 07/10/2022 06:00:00","BZN|PT","Without Sequence","138.58","",""
"07/10/2022 06:00:00 - 07/10/2022 07:00:00","BZN|PT","Without Sequence","162.02","",""
"07/10/2022 07:00:00 - 07/10/2022 08:00:00","BZN|PT","Without Sequence","180.00","",""
"07/10/2022 08:00:00 - 07/10/2022 09:00:00","BZN|PT","Without Sequence","219.23","",""
"07/10/2022 09:00:00 - 07/10/2022 10:00:00","BZN|PT","Without Sequence","210.32","",""
"07/10/2022 10:00:00 - 07/10/2022 11:00:00","BZN|PT","Without Sequence","162.02","",""
"07/10/2022 11:00:00 - 07/10/2022 12:00:00","BZN|PT","Without Sequence","135.60","",""
"07/10/2022 12:00:00 - 07/10/2022 13:00:00","BZN|PT","Without Sequence","131.79","",""
"07/10/2022 13:00:00 - 07/10/2022 14:00:00","BZN|PT","Without Sequence","125.61","",""
"07/10/2022 14:00:00 - 07/10/2022 15:00:00","BZN|PT","Without Sequence","115.00","",""
"07/10/2022 15:00:00 - 07/10/2022 16:00:00","BZN|PT","Without Sequence","113.00","",""
"07/10/2022 16:00:00 - 07/10/2022 17:00:00","BZN|PT","Without Sequence","112.38","",""
"07/10/2022 17:00:00 - 07/10/2022 18:00:00","BZN|PT","Without Sequence","132.64","",""
"07/10/2022 18:00:00 - 07/10/2022 19:00:00","BZN|PT","Without Sequence","163.03","",""
"07/10/2022 19:00:00 - 07/10/2022 20:00:00","BZN|PT","Without Sequence","210.00","",""
"07/10/2022 20:00:00 - 07/10/2022 21:00:00","BZN|PT","Without Sequence","240.00","",""
"07/10/2022 21:00:00 - 07/10/2022 22:00:00","BZN|PT","Without Sequence","210.00","",""
"07/10/2022 22:00:00 - 07/10/2022 23:00:00","BZN|PT","Without Sequence","164.65","",""
"07/10/2022 23:00:00 - 08/10/2022 00:00:00","BZN|PT","Without Sequence","132.94","",""
"08/10/2022 00:00:00 - 08/10/2022 01:00:00","BZN|PT","Without Sequence","162.00","",""
"08/10/2022 01:00:00 - 08/10/2022 02:00:00","BZN|PT","Without Sequence","143.50","",""
"08/10/2022 02:00:00 - 08/10/2022 03:00:00","BZN|PT","Without Sequence","120.00","",""
"08/10/2022 03:00:00 - 08/10/2022 04:00:00","BZN|PT","Without Sequence","114.72","",""
"08/10/2022 04:00:00 - 08/10/2022 05:00:00","BZN|PT","Without Sequence","112.84","",""
"08/10/2022 05:00:00 - 08/10/2022 06:00:00","BZN|PT","Without Sequence","107.45","",""
"08/10/2022 06:00:00 - 08/10/2022 07:00:00","BZN|PT","Without Sequence","109.70","",""
"08/10/2022 07:00:00 - 08/10/2022 08:00:00","BZN|PT","Without Sequence","114.99","",""
"08/10/2022 08:00:00 - 08/10/2022 09:00:00","BZN|PT","Without Sequence","115.00","",""
"08/10/2022 09:00:00 - 08/10/2022 10:00:00","BZN|PT","Without Sequence","114.72","",""
"08/10/2022 10:00:00 - 08/10/2022 11:00:00","BZN|PT","Without Sequence","101.40","",""
"08/10/2022 11:00:00 - 08/10/2022 12:00:00","BZN|PT","Without Sequence","82.99","",""
"08/10/2022 12:00:00 - 08/10/2022 13:00:00","BZN|PT","Without Sequence","81.49","",""
"08/10/2022 13:00:00 - 08/10/2022 14:00:00","BZN|PT","Without Sequence","88.00","",""
"08/10/2022 14:00:00 - 08/10/2022 15:00:00","BZN|PT","Without Sequence","90.00","",""
"08/10/2022 15:00:00 - 08/10/2022 16:00:00","BZN|PT","Without Sequence","88.00","",""
"08/10/2022 16:00:00 - 08/10/2022 17:00:00","BZN|PT","Without Sequence","87.95","",""
"08/10/2022 17:00:00 - 08/10/2022 18:00:00","BZN|PT","Without Sequence","94.03","",""
"08/10/2022 18:00:00 - 08/10/2022 19:00:00","BZN|PT","Without Sequence","104.03","",""
"08/10/2022 19:00:00 - 08/10/2022 20:00:00","BZN|PT","Without Sequence","153.75","",""
"08/10/2022 20:00:00 - 08/10/2022 21:00:00","BZN|PT","Without Sequence","182.23","",""
"08/10/2022 21:00:00 - 08/10/2022 22:00:00","BZN|PT","Without Sequence","190.01","",""
"08/10/2022 22:00:00 - 08/10/2022 23:00:00","BZN|PT","Without Sequence","160.00","",""
"08/10/2022 23:00:00 - 09/10/2022 00:00:00","BZN|PT","Without Sequence","144.55","",""
"09/10/2022 00:00:00 - 09/10/2022 01:00:00","BZN|PT","Without Sequence","150.01","",""
"09/10/2022 01:00:00 - 09/10/2022 02:00:00","BZN|PT","Without Sequence","130.85","",""
"09/10/2022 02:00:00 - 09/10/2022 03:00:00","BZN|PT","Without Sequence","115.30","",""
"09/10/2022 03:00:00 - 09/10/2022 04:00:00","BZN|PT","Without Sequence","98.17","",""
"09/10/2022 04:00:00 - 09/10/2022 05:00:00","BZN|PT","Without Sequence","98.10","",""
"09/10/2022 05:00:00 - 09/10/2022 06:00:00","BZN|PT","Without Sequence","101.10","",""
"09/10/2022 06:00:00 - 09/10/2022 07:00:00","BZN|PT","Without Sequence","102.00","",""
"09/10/2022 07:00:00 - 09/10/2022 08:00:00","BZN|PT","Without Sequence","113.11","",""
"09/10/2022 08:00:00 - 09/10/2022 09:00:00","BZN|PT","Without Sequence","96.99","",""
"09/10/2022 09:00:00 - 09/10/2022 10:00:00","BZN|PT","Without Sequence","90.35","",""
"09/10/2022 10:00:00 - 09/10/2022 11:00:00","BZN|PT","Without Sequence","85.00","",""
"09/10/2022 11:00:00 - 09/10/2022 12:00:00","BZN|PT","Without Sequence","83.73","",""
"09/10/2022 12:00:00 - 09/10/2022 13:00:00","BZN|PT","Without Sequence","89.40","",""
"09/10/2022 13:00:00 - 09/10/2022 14:00:00","BZN|PT","Without Sequence","89.40","",""
"09/10/2022 14:00:00 - 09/10/2022 15:00:00","BZN|PT","Without Sequence","80.00","",""
"09/10/2022 15:00:00 - 09/10/2022 16:00:00","BZN|PT","Without Sequence","75.44","",""
"09/10/2022 16:00:00 - 09/10/2022 17:00:00","BZN|PT","Without Sequence","75.54","",""
"09/10/2022 17:00:00 - 09/10/2022 18:00:00","BZN|PT","Without Sequence","83.32","",""
"09/10/2022 18:00:00 - 09/10/2022 19:00:00","BZN|PT","Without Sequence","95.23","",""
"09/10/2022 19:00:00 - 09/10/2022 20:00:00","BZN|PT","Without Sequence","153.91","",""
"09/10/2022 20:00:00 - 09/10/2022 21:00:00","BZN|PT","Without Sequence","202.94","",""
"09/10/2022 21:00:00 - 09/10/2022 22:00:00","BZN|PT","Without Sequence","214.83","",""
"09/10/2022 22:00:00 - 09/10/2022 23:00:00","BZN|PT","Without Sequence","190.00","",""
"09/10/2022 23:00:00 - 10/10/2022 00:00:00","BZN|PT","Without Sequence","161.24","",""
"10/10/2022 00:00:00 - 10/10/2022 01:00:00","BZN|PT","Without Sequence","118.78","",""
"10/10/2022 01:00:00 - 10/10/2022 02:00:00","BZN|PT","Without Sequence","110.00","",""
"10/10/2022 02:00:00 - 10/10/2022 03:00:00","BZN|PT","Without Sequence","105.00","",""
"10/10/2022 03:00:00 - 10/10/2022 04:00:00","BZN|PT","Without Sequence","104.42","",""
"10/10/2022 04:00:00 - 10/10/2022 05:00:00","BZN|PT","Without Sequence","102.84","",""
"10/10/2022 05:00:00 - 10/10/2022 06:00:00","BZN|PT","Without Sequence","104.42","",""
"10/10/2022 06:00:00 - 10/10/2022 07:00:00","BZN|PT","Without Sequence","119.45","",""
"10/10/2022 07:00:00 - 10/10/2022 08:00:00","BZN|PT","Without Sequence","162.78","",""
"10/10/2022 08:00:00 - 10/10/2022 09:00:00","BZN|PT","Without Sequence","200.05","",""
"10/10/2022 09:00:00 - 10/10/2022 10:00:00","BZN|PT","Without Sequence","202.07","",""
"10/10/2022 10:00:00 - 10/10/2022 11:00:00","BZN|PT","Without Sequence","189.01","",""
"10/10/2022 11:00:00 - 10/10/2022 12:00:00","BZN|PT","Without Sequence","163.50","",""
"10/10/2022 12:00:00 - 10/10/2022 13:00:00","BZN|PT","Without Sequence","163.01","",""
"10/10/2022 13:00:00 - 10/10/2022 14:00:00","BZN|PT","Without Sequence","162.38","",""
"10/10/2022 14:00:00 - 10/10/2022 15:00:00","BZN|PT","Without Sequence","155.30","",""
"10/10/2022 15:00:00 - 10/10/2022 16:00:00","BZN|PT","Without Sequence","155.01","",""
"10/10/2022 16:00:00 - 10/10/2022 17:00:00","BZN|PT","Without Sequence","155.30","",""
"10/10/2022 17:00:00 - 10/10/2022 18:00:00","BZN|PT","Without Sequence","168.41","",""
"10/10/2022 18:00:00 - 10/10/2022 19:00:00","BZN|PT","Without Sequence","201.40","",""
"10/10/2022 19:00:00 - 10/10/2022 20:00:00","BZN|PT","Without Sequence","241.48","",""
"10/10/2022 20:00:00 - 10/10/2022 21:00:00","BZN|PT","Without Sequence","270.00","",""
"10/10/2022 21:00:00 - 10/10/2022 22:00:00","BZN|PT","Without Sequence","220.00","",""
"10/10/2022 22:00:00 - 10/10/2022 23:00:00","BZN|PT","Without Sequence","200.05","",""
"10/10/2022 23:00:00 - 11/10/2022 00:00:00","BZN|PT","Without Sequence","159.34","",""
"11/10/2022 00:00:00 - 11/10/2022 01:00:00","BZN|PT","Without Sequence","182.04","",""
"11/10/2022 01:00:00 - 11/10/2022 02:00:00","BZN|PT","Without Sequence","155.91","",""
"11/10/2022 02:00:00 - 11/10/2022 03:00:00","BZN|PT","Without Sequence","146.07","",""
"11/10/2022 03:00:00 - 11/10/2022 04:00:00","BZN|PT","Without Sequence","139.99","",""
"11/10/2022 04:00:00 - 11/10/2022 05:00:00","BZN|PT","Without Sequence","135.10","",""
"11/10/2022 05:00:00 - 11/10/2022 06:00:00","BZN|PT","Without Sequence","140.00","",""
"11/10/2022 06:00:00 - 11/10/2022 07:00:00","BZN|PT","Without Sequence","148.02","",""
"11/10/2022 07:00:00 - 11/10/2022 08:00:00","BZN|PT","Without Sequence","195.00","",""
"11/10/2022 08:00:00 - 11/10/2022 09:00:00","BZN|PT","Without Sequence","200.11","",""
"11/10/2022 09:00:00 - 11/10/2022 10:00:00","BZN|PT","Without Sequence","200.11","",""
"11/10/2022 10:00:00 - 11/10/2022 11:00:00","BZN|PT","Without Sequence","187.00","",""
"11/10/2022 11:00:00 - 11/10/2022 12:00:00","BZN|PT","Without Sequence","169.80","",""
"11/10/2022 12:00:00 - 11/10/2022 13:00:00","BZN|PT","Without Sequence","154.00","",""
"11/10/2022 13:00:00 - 11/10/2022 14:00:00","BZN|PT","Without Sequence","150.14","",""
"11/10/2022 14:00:00 - 11/10/2022 15:00:00","BZN|PT","Without Sequence","144.90","",""
"11/10/2022 15:00:00 - 11/10/2022 16:00:00","BZN|PT","Without Sequence","145.00","",""
"11/10/2022 16:00:00 - 11/10/2022 17:00:00","BZN|PT","Without Sequence","150.41","",""
"11/10/2022 17:00:00 - 11/10/2022 18:00:00","BZN|PT","Without Sequence","173.90","",""
"11/10/2022 18:00:00 - 11/10/2022 19:00:00","BZN|PT","Without Sequence","188.00","",""
"11/10/2022 19:00:00 - 11/10/2022 20:00:00","BZN|PT","Without Sequence","200.30","",""
"11/10/2022 20:00:00 - 11/10/2022 21:00:00","BZN|PT","Without Sequence","246.00","",""
"11/10/2022 21:00:00 - 11/10/2022 22:00:00","BZN|PT","Without Sequence","223.94","",""
"11/10/2022 22:00:00 - 11/10/2022 23:00:00","BZN|PT","Without Sequence","182.04","",""
"11/10/2022 23:00:00 - 12/10/2022 00:00:00","BZN|PT","Without Sequence","140.70","",""
"12/10/2022 00:00:00 - 12/10/2022 01:00:00","BZN|PT","Without Sequence","183.12","",""
"12/10/2022 01:00:00 - 12/10/2022 02:00:00","BZN|PT","Without Sequence","154.38","",""
"12/10/2022 02:00:00 - 12/10/2022 03:00:00","BZN|PT","Without Sequence","134.51","",""
"12/10/2022 03:00:00 - 12/10/2022 04:00:00","BZN|PT","Without Sequence","131.00","",""
"12/10/2022 04:00:00 - 12/10/2022 05:00:00","BZN|PT","Without Sequence","130.00","",""
"12/10/2022 05:00:00 - 12/10/2022 06:00:00","BZN|PT","Without Sequence","129.99","",""
"12/10/2022 06:00:00 - 12/10/2022 07:00:00","BZN|PT","Without Sequence","129.11","",""
"12/10/2022 07:00:00 - 12/10/2022 08:00:00","BZN|PT","Without Sequence","129.42","",""
"12/10/2022 08:00:00 - 12/10/2022 09:00:00","BZN|PT","Without Sequence","130.00","",""
"12/10/2022 09:00:00 - 12/10/2022 10:00:00","BZN|PT","Without Sequence","130.00","",""
"12/10/2022 10:00:00 - 12/10/2022 11:00:00","BZN|PT","Without Sequence","126.12","",""
"12/10/2022 11:00:00 - 12/10/2022 12:00:00","BZN|PT","Without Sequence","110.70","",""
"12/10/2022 12:00:00 - 12/10/2022 13:00:00","BZN|PT","Without Sequence","104.57","",""
"12/10/2022 13:00:00 - 12/10/2022 14:00:00","BZN|PT","Without Sequence","109.11","",""
"12/10/2022 14:00:00 - 12/10/2022 15:00:00","BZN|PT","Without Sequence","110.80","",""
"12/10/2022 15:00:00 - 12/10/2022 16:00:00","BZN|PT","Without Sequence","105.99","",""
"12/10/2022 16:00:00 - 12/10/2022 17:00:00","BZN|PT","Without Sequence","105.99","",""
"12/10/2022 17:00:00 - 12/10/2022 18:00:00","BZN|PT","Without Sequence","121.01","",""
"12/10/2022 18:00:00 - 12/10/2022 19:00:00","BZN|PT","Without Sequence","130.00","",""
"12/10/2022 19:00:00 - 12/10/2022 20:00:00","BZN|PT","Without Sequence","135.10","",""
"12/10/2022 20:00:00 - 12/10/2022 21:00:00","BZN|PT","Without Sequence","188.60","",""
"12/10/2022 21:00:00 - 12/10/2022 22:00:00","BZN|PT","Without Sequence","188.60","",""
"12/10/2022 22:00:00 - 12/10/2022 23:00:00","BZN|PT","Without Sequence","165.00","",""
"12/10/2022 23:00:00 - 13/10/2022 00:00:00","BZN|PT","Without Sequence","131.85","",""
"13/10/2022 00:00:00 - 13/10/2022 01:00:00","BZN|PT","Without Sequence","128.00","",""
"13/10/2022 01:00:00 - 13/10/2022 02:00:00","BZN|PT","Without Sequence","121.54","",""
"13/10/2022 02:00:00 - 13/10/2022 03:00:00","BZN|PT","Without Sequence","118.54","",""
"13/10/2022 03:00:00 - 13/10/2022 04:00:00","BZN|PT","Without Sequence","121.54","",""
"13/10/2022 04:00:00 - 13/10/2022 05:00:00","BZN|PT","Without Sequence","126.12","",""
"13/10/2022 05:00:00 - 13/10/2022 06:00:00","BZN|PT","Without Sequence","129.42","",""
"13/10/2022 06:00:00 - 13/10/2022 07:00:00","BZN|PT","Without Sequence","141.83","",""
"13/10/2022 07:00:00 - 13/10/2022 08:00:00","BZN|PT","Without Sequence","195.30","",""
"13/10/2022 08:00:00 - 13/10/2022 09:00:00","BZN|PT","Without Sequence","196.01","",""
"13/10/2022 09:00:00 - 13/10/2022 10:00:00","BZN|PT","Without Sequence","195.30","",""
"13/10/2022 10:00:00 - 13/10/2022 11:00:00","BZN|PT","Without Sequence","131.00","",""
"13/10/2022 11:00:00 - 13/10/2022 12:00:00","BZN|PT","Without Sequence","120.54","",""
"13/10/2022 12:00:00 - 13/10/2022 13:00:00","BZN|PT","Without Sequence","115.99","",""
"13/10/2022 13:00:00 - 13/10/2022 14:00:00","BZN|PT","Without Sequence","114.68","",""
"13/10/2022 14:00:00 - 13/10/2022 15:00:00","BZN|PT","Without Sequence","113.54","",""
"13/10/2022 15:00:00 - 13/10/2022 16:00:00","BZN|PT","Without Sequence","111.94","",""
"13/10/2022 16:00:00 - 13/10/2022 17:00:00","BZN|PT","Without Sequence","113.60","",""
"13/10/2022 17:00:00 - 13/10/2022 18:00:00","BZN|PT","Without Sequence","122.04","",""
"13/10/2022 18:00:00 - 13/10/2022 19:00:00","BZN|PT","Without Sequence","147.71","",""
"13/10/2022 19:00:00 - 13/10/2022 20:00:00","BZN|PT","Without Sequence","199.04","",""
"13/10/2022 20:00:00 - 13/10/2022 21:00:00","BZN|PT","Without Sequence","202.07","",""
"13/10/2022 21:00:00 - 13/10/2022 22:00:00","BZN|PT","Without Sequence","197.02","",""
"13/10/2022 22:00:00 - 13/10/2022 23:00:00","BZN|PT","Without Sequence","191.58","",""
"13/10/2022 23:00:00 - 14/10/2022 00:00:00","BZN|PT","Without Sequence","142.93","",""
"14/10/2022 00:00:00 - 14/10/2022 01:00:00","BZN|PT","Without Sequence","160.00","",""
"14/10/2022 01:00:00 - 14/10/2022 02:00:00","BZN|PT","Without Sequence","132.48","",""
"14/10/2022 02:00:00 - 14/10/2022 03:00:00","BZN|PT","Without Sequence","122.30","",""
"14/10/2022 03:00:00 - 14/10/2022 04:00:00","BZN|PT","Without Sequence","110.00","",""
"14/10/2022 04:00:00 - 14/10/2022 05:00:00","BZN|PT","Without Sequence","109.52","",""
"14/10/2022 05:00:00 - 14/10/2022 06:00:00","BZN|PT","Without Sequence","111.40","",""
"14/10/2022 06:00:00 - 14/10/2022 07:00:00","BZN|PT","Without Sequence","121.85","",""
"14/10/2022 07:00:00 - 14/10/2022 08:00:00","BZN|PT","Without Sequence","165.09","",""
"14/10/2022 08:00:00 - 14/10/2022 09:00:00","BZN|PT","Without Sequence","174.08","",""
"14/10/2022 09:00:00 - 14/10/2022 10:00:00","BZN|PT","Without Sequence","167.02","",""
"14/10/2022 10:00:00 - 14/10/2022 11:00:00","BZN|PT","Without Sequence","120.09","",""
"14/10/2022 11:00:00 - 14/10/2022 12:00:00","BZN|PT","Without Sequence","102.93","",""
"14/10/2022 12:00:00 - 14/10/2022 13:00:00","BZN|PT","Without Sequence","99.59","",""
