"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/03/2022 12:00 - 04/03/2022 13:00","Portugal (PT)","6951.00","6910.00"
"04/03/2022 13:00 - 04/03/2022 14:00","Portugal (PT)","6735.90","6710.00"
"04/03/2022 14:00 - 04/03/2022 15:00","Portugal (PT)","6585.00","6625.00"
"04/03/2022 15:00 - 04/03/2022 16:00","Portugal (PT)","6652.20","6625.00"
"04/03/2022 16:00 - 04/03/2022 17:00","Portugal (PT)","6587.50","6519.00"
"04/03/2022 17:00 - 04/03/2022 18:00","Portugal (PT)","6570.40","6486.00"
"04/03/2022 18:00 - 04/03/2022 19:00","Portugal (PT)","6559.20","6552.00"
"04/03/2022 19:00 - 04/03/2022 20:00","Portugal (PT)","7006.60","7127.00"
"04/03/2022 20:00 - 04/03/2022 21:00","Portugal (PT)","7634.60","7586.00"
"04/03/2022 21:00 - 04/03/2022 22:00","Portugal (PT)","7541.80","7438.00"
"04/03/2022 22:00 - 04/03/2022 23:00","Portugal (PT)","7155.00","7017.00"
"04/03/2022 23:00 - 05/03/2022 00:00","Portugal (PT)","6628.80","6567.00"
"05/03/2022 00:00 - 05/03/2022 01:00","Portugal (PT)","5941.60","5873.00"
"05/03/2022 01:00 - 05/03/2022 02:00","Portugal (PT)","5384.20","5513.00"
"05/03/2022 02:00 - 05/03/2022 03:00","Portugal (PT)","4996.10","5155.00"
"05/03/2022 03:00 - 05/03/2022 04:00","Portugal (PT)","4755.40","4913.00"
"05/03/2022 04:00 - 05/03/2022 05:00","Portugal (PT)","4618.90","4804.00"
"05/03/2022 05:00 - 05/03/2022 06:00","Portugal (PT)","4534.50","4758.00"
"05/03/2022 06:00 - 05/03/2022 07:00","Portugal (PT)","4541.30","4807.00"
"05/03/2022 07:00 - 05/03/2022 08:00","Portugal (PT)","4613.50","4897.00"
"05/03/2022 08:00 - 05/03/2022 09:00","Portugal (PT)","4747.30","5096.00"
"05/03/2022 09:00 - 05/03/2022 10:00","Portugal (PT)","5239.30","5580.00"
"05/03/2022 10:00 - 05/03/2022 11:00","Portugal (PT)","5648.30","5900.00"
"05/03/2022 11:00 - 05/03/2022 12:00","Portugal (PT)","5851.30","6043.00"
"05/03/2022 12:00 - 05/03/2022 13:00","Portugal (PT)","5976.30","6101.00"
"05/03/2022 13:00 - 05/03/2022 14:00","Portugal (PT)","6046.70","6067.00"
"05/03/2022 14:00 - 05/03/2022 15:00","Portugal (PT)","5837.90","5866.00"
"05/03/2022 15:00 - 05/03/2022 16:00","Portugal (PT)","5710.20","5725.00"
"05/03/2022 16:00 - 05/03/2022 17:00","Portugal (PT)","5635.30","5626.00"
"05/03/2022 17:00 - 05/03/2022 18:00","Portugal (PT)","5647.70","5661.00"
"05/03/2022 18:00 - 05/03/2022 19:00","Portugal (PT)","5825.70","5951.00"
"05/03/2022 19:00 - 05/03/2022 20:00","Portugal (PT)","6328.00","6648.00"
"05/03/2022 20:00 - 05/03/2022 21:00","Portugal (PT)","6976.00","7029.00"
"05/03/2022 21:00 - 05/03/2022 22:00","Portugal (PT)","6888.70","6878.00"
"05/03/2022 22:00 - 05/03/2022 23:00","Portugal (PT)","6434.90","6507.00"
"05/03/2022 23:00 - 06/03/2022 00:00","Portugal (PT)","5976.30","6178.00"
"06/03/2022 00:00 - 06/03/2022 01:00","Portugal (PT)","5488.00","5566.00"
"06/03/2022 01:00 - 06/03/2022 02:00","Portugal (PT)","4998.70","5076.00"
"06/03/2022 02:00 - 06/03/2022 03:00","Portugal (PT)","4621.30","4706.00"
"06/03/2022 03:00 - 06/03/2022 04:00","Portugal (PT)","4387.20","4497.00"
"06/03/2022 04:00 - 06/03/2022 05:00","Portugal (PT)","4253.80","4390.00"
"06/03/2022 05:00 - 06/03/2022 06:00","Portugal (PT)","4211.30","4348.00"
"06/03/2022 06:00 - 06/03/2022 07:00","Portugal (PT)","4214.20","4369.00"
"06/03/2022 07:00 - 06/03/2022 08:00","Portugal (PT)","4249.60","4415.00"
"06/03/2022 08:00 - 06/03/2022 09:00","Portugal (PT)","4259.70","4503.00"
"06/03/2022 09:00 - 06/03/2022 10:00","Portugal (PT)","4580.30","4835.00"
"06/03/2022 10:00 - 06/03/2022 11:00","Portugal (PT)","4992.50","5198.00"
"06/03/2022 11:00 - 06/03/2022 12:00","Portugal (PT)","5287.60","5468.00"
"06/03/2022 12:00 - 06/03/2022 13:00","Portugal (PT)","5481.30","5655.00"
"06/03/2022 13:00 - 06/03/2022 14:00","Portugal (PT)","5625.90","5621.00"
"06/03/2022 14:00 - 06/03/2022 15:00","Portugal (PT)","5364.00","5326.00"
"06/03/2022 15:00 - 06/03/2022 16:00","Portugal (PT)","5127.60","5124.00"
"06/03/2022 16:00 - 06/03/2022 17:00","Portugal (PT)","5042.90","5016.00"
"06/03/2022 17:00 - 06/03/2022 18:00","Portugal (PT)","5003.80","5012.00"
"06/03/2022 18:00 - 06/03/2022 19:00","Portugal (PT)","5199.80","5270.00"
"06/03/2022 19:00 - 06/03/2022 20:00","Portugal (PT)","5809.20","5994.00"
"06/03/2022 20:00 - 06/03/2022 21:00","Portugal (PT)","6618.40","6490.00"
"06/03/2022 21:00 - 06/03/2022 22:00","Portugal (PT)","6695.40","6443.00"
"06/03/2022 22:00 - 06/03/2022 23:00","Portugal (PT)","6383.10","6145.00"
"06/03/2022 23:00 - 07/03/2022 00:00","Portugal (PT)","5933.40","5841.00"
"07/03/2022 00:00 - 07/03/2022 01:00","Portugal (PT)","5360.90","5385.00"
"07/03/2022 01:00 - 07/03/2022 02:00","Portugal (PT)","4991.80","5033.00"
"07/03/2022 02:00 - 07/03/2022 03:00","Portugal (PT)","4673.50","4801.00"
"07/03/2022 03:00 - 07/03/2022 04:00","Portugal (PT)","4496.90","4672.00"
"07/03/2022 04:00 - 07/03/2022 05:00","Portugal (PT)","4422.70","4605.00"
"07/03/2022 05:00 - 07/03/2022 06:00","Portugal (PT)","4418.20","4633.00"
"07/03/2022 06:00 - 07/03/2022 07:00","Portugal (PT)","4572.40","4810.00"
"07/03/2022 07:00 - 07/03/2022 08:00","Portugal (PT)","5025.60","5211.00"
"07/03/2022 08:00 - 07/03/2022 09:00","Portugal (PT)","5750.10","5912.00"
"07/03/2022 09:00 - 07/03/2022 10:00","Portugal (PT)","6596.40","6637.00"
"07/03/2022 10:00 - 07/03/2022 11:00","Portugal (PT)","6901.20","6894.00"
"07/03/2022 11:00 - 07/03/2022 12:00","Portugal (PT)","6940.70","6992.00"
"07/03/2022 12:00 - 07/03/2022 13:00","Portugal (PT)","7041.00","7063.00"
"07/03/2022 13:00 - 07/03/2022 14:00","Portugal (PT)","6946.60","6917.00"
"07/03/2022 14:00 - 07/03/2022 15:00","Portugal (PT)","6866.90","6874.00"
"07/03/2022 15:00 - 07/03/2022 16:00","Portugal (PT)","7027.90","6900.00"
"07/03/2022 16:00 - 07/03/2022 17:00","Portugal (PT)","6988.80","6809.00"
"07/03/2022 17:00 - 07/03/2022 18:00","Portugal (PT)","6969.20","6732.00"
"07/03/2022 18:00 - 07/03/2022 19:00","Portugal (PT)","6966.50","6718.00"
"07/03/2022 19:00 - 07/03/2022 20:00","Portugal (PT)","7330.00","7201.00"
"07/03/2022 20:00 - 07/03/2022 21:00","Portugal (PT)","8007.10","7595.00"
"07/03/2022 21:00 - 07/03/2022 22:00","Portugal (PT)","7885.20","7382.00"
"07/03/2022 22:00 - 07/03/2022 23:00","Portugal (PT)","7420.10","6951.00"
"07/03/2022 23:00 - 08/03/2022 00:00","Portugal (PT)","6770.30","6526.00"
"08/03/2022 00:00 - 08/03/2022 01:00","Portugal (PT)","6043.10","5923.00"
"08/03/2022 01:00 - 08/03/2022 02:00","Portugal (PT)","5463.40","5380.00"
"08/03/2022 02:00 - 08/03/2022 03:00","Portugal (PT)","5109.30","5093.00"
"08/03/2022 03:00 - 08/03/2022 04:00","Portugal (PT)","4906.00","4883.00"
"08/03/2022 04:00 - 08/03/2022 05:00","Portugal (PT)","4790.70","4743.00"
"08/03/2022 05:00 - 08/03/2022 06:00","Portugal (PT)","4757.40","4744.00"
"08/03/2022 06:00 - 08/03/2022 07:00","Portugal (PT)","4835.60","4864.00"
"08/03/2022 07:00 - 08/03/2022 08:00","Portugal (PT)","5177.30","5206.00"
"08/03/2022 08:00 - 08/03/2022 09:00","Portugal (PT)","5844.00","5831.00"
"08/03/2022 09:00 - 08/03/2022 10:00","Portugal (PT)","6745.10","6505.00"
"08/03/2022 10:00 - 08/03/2022 11:00","Portugal (PT)","7099.60","6805.00"
"08/03/2022 11:00 - 08/03/2022 12:00","Portugal (PT)","7191.20","6907.00"
"08/03/2022 12:00 - 08/03/2022 13:00","Portugal (PT)","7345.10","7065.00"
"08/03/2022 13:00 - 08/03/2022 14:00","Portugal (PT)","7119.80","6905.00"
"08/03/2022 14:00 - 08/03/2022 15:00","Portugal (PT)","6957.70","6756.00"
"08/03/2022 15:00 - 08/03/2022 16:00","Portugal (PT)","7028.60","6760.00"
"08/03/2022 16:00 - 08/03/2022 17:00","Portugal (PT)","6877.30","6696.00"
"08/03/2022 17:00 - 08/03/2022 18:00","Portugal (PT)","6808.40","6678.00"
"08/03/2022 18:00 - 08/03/2022 19:00","Portugal (PT)","6799.30","6841.00"
"08/03/2022 19:00 - 08/03/2022 20:00","Portugal (PT)","7199.90","7463.00"
"08/03/2022 20:00 - 08/03/2022 21:00","Portugal (PT)","7929.50","7906.00"
"08/03/2022 21:00 - 08/03/2022 22:00","Portugal (PT)","7808.10","7756.00"
"08/03/2022 22:00 - 08/03/2022 23:00","Portugal (PT)","7374.40","7330.00"
"08/03/2022 23:00 - 09/03/2022 00:00","Portugal (PT)","6746.20","6873.00"
"09/03/2022 00:00 - 09/03/2022 01:00","Portugal (PT)","6020.30","5923.00"
"09/03/2022 01:00 - 09/03/2022 02:00","Portugal (PT)","5464.30","5442.00"
"09/03/2022 02:00 - 09/03/2022 03:00","Portugal (PT)","5096.10","5152.00"
"09/03/2022 03:00 - 09/03/2022 04:00","Portugal (PT)","4894.40","4939.00"
"09/03/2022 04:00 - 09/03/2022 05:00","Portugal (PT)","4785.00","4798.00"
"09/03/2022 05:00 - 09/03/2022 06:00","Portugal (PT)","4748.30","4799.00"
"09/03/2022 06:00 - 09/03/2022 07:00","Portugal (PT)","4828.10","4920.00"
"09/03/2022 07:00 - 09/03/2022 08:00","Portugal (PT)","5191.60","5267.00"
"09/03/2022 08:00 - 09/03/2022 09:00","Portugal (PT)","5865.50","5899.00"
"09/03/2022 09:00 - 09/03/2022 10:00","Portugal (PT)","6719.10","6580.00"
"09/03/2022 10:00 - 09/03/2022 11:00","Portugal (PT)","7039.40","6884.00"
"09/03/2022 11:00 - 09/03/2022 12:00","Portugal (PT)","7061.30","6987.00"
"09/03/2022 12:00 - 09/03/2022 13:00","Portugal (PT)","7187.90","7147.00"
"09/03/2022 13:00 - 09/03/2022 14:00","Portugal (PT)","7095.50","6985.00"
"09/03/2022 14:00 - 09/03/2022 15:00","Portugal (PT)","7039.60","6834.00"
"09/03/2022 15:00 - 09/03/2022 16:00","Portugal (PT)","7242.70","6838.00"
"09/03/2022 16:00 - 09/03/2022 17:00","Portugal (PT)","7206.40","6774.00"
"09/03/2022 17:00 - 09/03/2022 18:00","Portugal (PT)","7199.10","6756.00"
"09/03/2022 18:00 - 09/03/2022 19:00","Portugal (PT)","7239.30","6921.00"
"09/03/2022 19:00 - 09/03/2022 20:00","Portugal (PT)","7532.50","7549.00"
"09/03/2022 20:00 - 09/03/2022 21:00","Portugal (PT)","8070.40","7998.00"
"09/03/2022 21:00 - 09/03/2022 22:00","Portugal (PT)","7863.10","7846.00"
"09/03/2022 22:00 - 09/03/2022 23:00","Portugal (PT)","7351.90","7415.00"
"09/03/2022 23:00 - 10/03/2022 00:00","Portugal (PT)","6704.70","6953.00"
"10/03/2022 00:00 - 10/03/2022 01:00","Portugal (PT)","5951.20","5854.00"
"10/03/2022 01:00 - 10/03/2022 02:00","Portugal (PT)","5388.50","5389.00"
"10/03/2022 02:00 - 10/03/2022 03:00","Portugal (PT)","5031.50","5075.00"
"10/03/2022 03:00 - 10/03/2022 04:00","Portugal (PT)","4816.50","4895.00"
"10/03/2022 04:00 - 10/03/2022 05:00","Portugal (PT)","4726.60","4801.00"
"10/03/2022 05:00 - 10/03/2022 06:00","Portugal (PT)","4690.00","4785.00"
"10/03/2022 06:00 - 10/03/2022 07:00","Portugal (PT)","4788.70","4932.00"
"10/03/2022 07:00 - 10/03/2022 08:00","Portugal (PT)","5147.80","5346.00"
"10/03/2022 08:00 - 10/03/2022 09:00","Portugal (PT)","5827.30","6111.00"
"10/03/2022 09:00 - 10/03/2022 10:00","Portugal (PT)","6726.70","6867.00"
"10/03/2022 10:00 - 10/03/2022 11:00","Portugal (PT)","7088.30","7114.00"
"10/03/2022 11:00 - 10/03/2022 12:00","Portugal (PT)","7181.20","7223.00"
"10/03/2022 12:00 - 10/03/2022 13:00","Portugal (PT)","7287.70","7293.00"
"10/03/2022 13:00 - 10/03/2022 14:00","Portugal (PT)","7157.50","7055.00"
"10/03/2022 14:00 - 10/03/2022 15:00","Portugal (PT)","7046.10","6974.00"
"10/03/2022 15:00 - 10/03/2022 16:00","Portugal (PT)","7244.90","6986.00"
"10/03/2022 16:00 - 10/03/2022 17:00","Portugal (PT)","7121.20","6842.00"
"10/03/2022 17:00 - 10/03/2022 18:00","Portugal (PT)","7095.20","6800.00"
"10/03/2022 18:00 - 10/03/2022 19:00","Portugal (PT)","7093.20","6855.00"
"10/03/2022 19:00 - 10/03/2022 20:00","Portugal (PT)","7425.40","7428.00"
"10/03/2022 20:00 - 10/03/2022 21:00","Portugal (PT)","8026.40","7916.00"
"10/03/2022 21:00 - 10/03/2022 22:00","Portugal (PT)","7898.10","7708.00"
"10/03/2022 22:00 - 10/03/2022 23:00","Portugal (PT)","7393.50","7221.00"
"10/03/2022 23:00 - 11/03/2022 00:00","Portugal (PT)","6741.60","6752.00"
"11/03/2022 00:00 - 11/03/2022 01:00","Portugal (PT)","6019.00","6058.00"
"11/03/2022 01:00 - 11/03/2022 02:00","Portugal (PT)","5489.00","5539.00"
"11/03/2022 02:00 - 11/03/2022 03:00","Portugal (PT)","5122.80","5200.00"
"11/03/2022 03:00 - 11/03/2022 04:00","Portugal (PT)","4885.00","4994.00"
"11/03/2022 04:00 - 11/03/2022 05:00","Portugal (PT)","4769.40","4912.00"
"11/03/2022 05:00 - 11/03/2022 06:00","Portugal (PT)","4746.70","4909.00"
"11/03/2022 06:00 - 11/03/2022 07:00","Portugal (PT)","4863.00","5079.00"
"11/03/2022 07:00 - 11/03/2022 08:00","Portugal (PT)","5176.90","5486.00"
"11/03/2022 08:00 - 11/03/2022 09:00","Portugal (PT)","5869.50","6125.00"
"11/03/2022 09:00 - 11/03/2022 10:00","Portugal (PT)","6732.60","6845.00"
"11/03/2022 10:00 - 11/03/2022 11:00","Portugal (PT)","7072.80","7064.00"
"11/03/2022 11:00 - 11/03/2022 12:00","Portugal (PT)","7120.90","7032.00"
"11/03/2022 12:00 - 11/03/2022 13:00","Portugal (PT)","7235.60","6998.00"
"11/03/2022 13:00 - 11/03/2022 14:00","Portugal (PT)","7103.20","6804.00"
"11/03/2022 14:00 - 11/03/2022 15:00","Portugal (PT)","6979.10","6726.00"
"11/03/2022 15:00 - 11/03/2022 16:00","Portugal (PT)","7078.20","6724.00"
"11/03/2022 16:00 - 11/03/2022 17:00","Portugal (PT)","6988.40","6662.00"
"11/03/2022 17:00 - 11/03/2022 18:00","Portugal (PT)","6825.70","6626.00"
"11/03/2022 18:00 - 11/03/2022 19:00","Portugal (PT)","6707.70","6653.00"
"11/03/2022 19:00 - 11/03/2022 20:00","Portugal (PT)","6972.40","7131.00"
"11/03/2022 20:00 - 11/03/2022 21:00","Portugal (PT)","7653.70","7635.00"
"11/03/2022 21:00 - 11/03/2022 22:00","Portugal (PT)","7579.30","7490.00"
"11/03/2022 22:00 - 11/03/2022 23:00","Portugal (PT)","7151.00","7087.00"
"11/03/2022 23:00 - 12/03/2022 00:00","Portugal (PT)","6593.00","6713.00"
"12/03/2022 00:00 - 12/03/2022 01:00","Portugal (PT)","5958.90","5911.00"
"12/03/2022 01:00 - 12/03/2022 02:00","Portugal (PT)","5376.50","5323.00"
"12/03/2022 02:00 - 12/03/2022 03:00","Portugal (PT)","4975.30","4964.00"
"12/03/2022 03:00 - 12/03/2022 04:00","Portugal (PT)","4718.20","4709.00"
"12/03/2022 04:00 - 12/03/2022 05:00","Portugal (PT)","4588.20","4558.00"
"12/03/2022 05:00 - 12/03/2022 06:00","Portugal (PT)","4522.10","4492.00"
"12/03/2022 06:00 - 12/03/2022 07:00","Portugal (PT)","4521.80","4501.00"
"12/03/2022 07:00 - 12/03/2022 08:00","Portugal (PT)","4541.40","4554.00"
"12/03/2022 08:00 - 12/03/2022 09:00","Portugal (PT)","4733.10","4741.00"
"12/03/2022 09:00 - 12/03/2022 10:00","Portugal (PT)","5248.10","5217.00"
"12/03/2022 10:00 - 12/03/2022 11:00","Portugal (PT)","5749.90","5617.00"
"12/03/2022 11:00 - 12/03/2022 12:00","Portugal (PT)","6052.20","5813.00"
"12/03/2022 12:00 - 12/03/2022 13:00","Portugal (PT)","6281.10","5940.00"
"12/03/2022 13:00 - 12/03/2022 14:00","Portugal (PT)","6465.90","6006.00"
"12/03/2022 14:00 - 12/03/2022 15:00","Portugal (PT)","6361.80","5840.00"
"12/03/2022 15:00 - 12/03/2022 16:00","Portugal (PT)","6287.40","5699.00"
"12/03/2022 16:00 - 12/03/2022 17:00","Portugal (PT)","6222.30","5624.00"
"12/03/2022 17:00 - 12/03/2022 18:00","Portugal (PT)","6195.50","5635.00"
"12/03/2022 18:00 - 12/03/2022 19:00","Portugal (PT)","6287.70","5817.00"
"12/03/2022 19:00 - 12/03/2022 20:00","Portugal (PT)","6665.50","6314.00"
"12/03/2022 20:00 - 12/03/2022 21:00","Portugal (PT)","7111.50","6863.00"
"12/03/2022 21:00 - 12/03/2022 22:00","Portugal (PT)","6931.20","6806.00"
"12/03/2022 22:00 - 12/03/2022 23:00","Portugal (PT)","6453.70","6421.00"
"12/03/2022 23:00 - 13/03/2022 00:00","Portugal (PT)","5983.40","6096.00"
"13/03/2022 00:00 - 13/03/2022 01:00","Portugal (PT)","5457.50","5432.00"
"13/03/2022 01:00 - 13/03/2022 02:00","Portugal (PT)","4992.50","4957.00"
"13/03/2022 02:00 - 13/03/2022 03:00","Portugal (PT)","4609.60","4631.00"
"13/03/2022 03:00 - 13/03/2022 04:00","Portugal (PT)","4355.10","4416.00"
"13/03/2022 04:00 - 13/03/2022 05:00","Portugal (PT)","4210.30","4288.00"
"13/03/2022 05:00 - 13/03/2022 06:00","Portugal (PT)","4151.00","4271.00"
"13/03/2022 06:00 - 13/03/2022 07:00","Portugal (PT)","4159.90","4307.00"
"13/03/2022 07:00 - 13/03/2022 08:00","Portugal (PT)","4141.70","4254.00"
"13/03/2022 08:00 - 13/03/2022 09:00","Portugal (PT)","4184.40","4282.00"
"13/03/2022 09:00 - 13/03/2022 10:00","Portugal (PT)","4503.70","4625.00"
"13/03/2022 10:00 - 13/03/2022 11:00","Portugal (PT)","4916.80","5034.00"
"13/03/2022 11:00 - 13/03/2022 12:00","Portugal (PT)","5255.60","5315.00"
"13/03/2022 12:00 - 13/03/2022 13:00","Portugal (PT)","5575.90","5507.00"
"13/03/2022 13:00 - 13/03/2022 14:00","Portugal (PT)","5792.20","5601.00"
"13/03/2022 14:00 - 13/03/2022 15:00","Portugal (PT)","5532.70","5352.00"
"13/03/2022 15:00 - 13/03/2022 16:00","Portugal (PT)","5304.60","5144.00"
"13/03/2022 16:00 - 13/03/2022 17:00","Portugal (PT)","5143.20","5037.00"
"13/03/2022 17:00 - 13/03/2022 18:00","Portugal (PT)","5155.10","5007.00"
"13/03/2022 18:00 - 13/03/2022 19:00","Portugal (PT)","5369.00","5228.00"
"13/03/2022 19:00 - 13/03/2022 20:00","Portugal (PT)","5919.90","5922.00"
"13/03/2022 20:00 - 13/03/2022 21:00","Portugal (PT)","6650.30","6607.00"
"13/03/2022 21:00 - 13/03/2022 22:00","Portugal (PT)","6669.30","6634.00"
"13/03/2022 22:00 - 13/03/2022 23:00","Portugal (PT)","6314.90","6288.00"
"13/03/2022 23:00 - 14/03/2022 00:00","Portugal (PT)","5869.00","5960.00"
"14/03/2022 00:00 - 14/03/2022 01:00","Portugal (PT)","5334.70","5214.00"
"14/03/2022 01:00 - 14/03/2022 02:00","Portugal (PT)","4880.20","4909.00"
"14/03/2022 02:00 - 14/03/2022 03:00","Portugal (PT)","4543.50","4628.00"
"14/03/2022 03:00 - 14/03/2022 04:00","Portugal (PT)","4373.10","4485.00"
"14/03/2022 04:00 - 14/03/2022 05:00","Portugal (PT)","4306.30","4426.00"
"14/03/2022 05:00 - 14/03/2022 06:00","Portugal (PT)","4308.10","4458.00"
"14/03/2022 06:00 - 14/03/2022 07:00","Portugal (PT)","4457.80","4696.00"
"14/03/2022 07:00 - 14/03/2022 08:00","Portugal (PT)","4832.60","5211.00"
"14/03/2022 08:00 - 14/03/2022 09:00","Portugal (PT)","5637.20","5991.00"
"14/03/2022 09:00 - 14/03/2022 10:00","Portugal (PT)","6649.40","6686.00"
"14/03/2022 10:00 - 14/03/2022 11:00","Portugal (PT)","7158.40","6885.00"
"14/03/2022 11:00 - 14/03/2022 12:00","Portugal (PT)","7318.10","6942.00"
"14/03/2022 12:00 - 14/03/2022 13:00","Portugal (PT)","7457.10","7012.00"
"14/03/2022 13:00 - 14/03/2022 14:00","Portugal (PT)","7307.20","6901.00"
"14/03/2022 14:00 - 14/03/2022 15:00","Portugal (PT)","7258.90","6914.00"
"14/03/2022 15:00 - 14/03/2022 16:00","Portugal (PT)","7405.10","7012.00"
"14/03/2022 16:00 - 14/03/2022 17:00","Portugal (PT)","7296.10","6968.00"
"14/03/2022 17:00 - 14/03/2022 18:00","Portugal (PT)","7269.00","6959.00"
"14/03/2022 18:00 - 14/03/2022 19:00","Portugal (PT)","7228.50","7019.00"
"14/03/2022 19:00 - 14/03/2022 20:00","Portugal (PT)","7467.60","7538.00"
"14/03/2022 20:00 - 14/03/2022 21:00","Portugal (PT)","8126.50","8001.00"
"14/03/2022 21:00 - 14/03/2022 22:00","Portugal (PT)","7978.70","7784.00"
"14/03/2022 22:00 - 14/03/2022 23:00","Portugal (PT)","7460.90","7271.00"
"14/03/2022 23:00 - 15/03/2022 00:00","Portugal (PT)","6831.90","6775.00"
"15/03/2022 00:00 - 15/03/2022 01:00","Portugal (PT)","6026.30","5946.00"
"15/03/2022 01:00 - 15/03/2022 02:00","Portugal (PT)","5417.50","5380.00"
"15/03/2022 02:00 - 15/03/2022 03:00","Portugal (PT)","5048.60","5065.00"
"15/03/2022 03:00 - 15/03/2022 04:00","Portugal (PT)","4856.00","4885.00"
"15/03/2022 04:00 - 15/03/2022 05:00","Portugal (PT)","4748.00","4790.00"
"15/03/2022 05:00 - 15/03/2022 06:00","Portugal (PT)","4726.00","4778.00"
"15/03/2022 06:00 - 15/03/2022 07:00","Portugal (PT)","4845.90","4923.00"
"15/03/2022 07:00 - 15/03/2022 08:00","Portugal (PT)","5147.70","5336.00"
"15/03/2022 08:00 - 15/03/2022 09:00","Portugal (PT)","5900.50","6099.00"
"15/03/2022 09:00 - 15/03/2022 10:00","Portugal (PT)","6830.10","6856.00"
"15/03/2022 10:00 - 15/03/2022 11:00","Portugal (PT)","7215.90","7105.00"
"15/03/2022 11:00 - 15/03/2022 12:00","Portugal (PT)","7255.70","7222.00"
"15/03/2022 12:00 - 15/03/2022 13:00","Portugal (PT)","7305.60","7293.00"
"15/03/2022 13:00 - 15/03/2022 14:00","Portugal (PT)","7119.40","7049.00"
"15/03/2022 14:00 - 15/03/2022 15:00","Portugal (PT)","6992.00","6965.00"
"15/03/2022 15:00 - 15/03/2022 16:00","Portugal (PT)","7115.60","6977.00"
"15/03/2022 16:00 - 15/03/2022 17:00","Portugal (PT)","7043.80","6838.00"
"15/03/2022 17:00 - 15/03/2022 18:00","Portugal (PT)","7022.20","6795.00"
"15/03/2022 18:00 - 15/03/2022 19:00","Portugal (PT)","6969.20","6849.00"
"15/03/2022 19:00 - 15/03/2022 20:00","Portugal (PT)","7252.10","7423.00"
"15/03/2022 20:00 - 15/03/2022 21:00","Portugal (PT)","7940.50","7912.00"
"15/03/2022 21:00 - 15/03/2022 22:00","Portugal (PT)","7779.30","7702.00"
"15/03/2022 22:00 - 15/03/2022 23:00","Portugal (PT)","7290.30","7214.00"
"15/03/2022 23:00 - 16/03/2022 00:00","Portugal (PT)","6685.80","6747.00"
"16/03/2022 00:00 - 16/03/2022 01:00","Portugal (PT)","5931.00","5813.00"
"16/03/2022 01:00 - 16/03/2022 02:00","Portugal (PT)","5334.80","5376.00"
"16/03/2022 02:00 - 16/03/2022 03:00","Portugal (PT)","4970.40","5051.00"
"16/03/2022 03:00 - 16/03/2022 04:00","Portugal (PT)","4774.80","4873.00"
"16/03/2022 04:00 - 16/03/2022 05:00","Portugal (PT)","4664.10","4785.00"
"16/03/2022 05:00 - 16/03/2022 06:00","Portugal (PT)","4637.30","4777.00"
"16/03/2022 06:00 - 16/03/2022 07:00","Portugal (PT)","4737.30","4936.00"
"16/03/2022 07:00 - 16/03/2022 08:00","Portugal (PT)","5031.00","5357.00"
"16/03/2022 08:00 - 16/03/2022 09:00","Portugal (PT)","5746.90","6113.00"
"16/03/2022 09:00 - 16/03/2022 10:00","Portugal (PT)","6738.60","6819.00"
"16/03/2022 10:00 - 16/03/2022 11:00","Portugal (PT)","7170.40","7028.00"
"16/03/2022 11:00 - 16/03/2022 12:00","Portugal (PT)","7258.00","7086.00"
"16/03/2022 12:00 - 16/03/2022 13:00","Portugal (PT)","7395.90","7176.00"
"16/03/2022 13:00 - 16/03/2022 14:00","Portugal (PT)","7300.80","7061.00"
"16/03/2022 14:00 - 16/03/2022 15:00","Portugal (PT)","7205.50","7102.00"
"16/03/2022 15:00 - 16/03/2022 16:00","Portugal (PT)","7357.10","7240.00"
"16/03/2022 16:00 - 16/03/2022 17:00","Portugal (PT)","7296.20","7201.00"
"16/03/2022 17:00 - 16/03/2022 18:00","Portugal (PT)","7225.60","7210.00"
"16/03/2022 18:00 - 16/03/2022 19:00","Portugal (PT)","7179.90","7288.00"
"16/03/2022 19:00 - 16/03/2022 20:00","Portugal (PT)","7373.70","7700.00"
"16/03/2022 20:00 - 16/03/2022 21:00","Portugal (PT)","7998.70","8037.00"
"16/03/2022 21:00 - 16/03/2022 22:00","Portugal (PT)","7834.10","7743.00"
"16/03/2022 22:00 - 16/03/2022 23:00","Portugal (PT)","7351.30","7199.00"
