"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"13/01/2023 20:00 - 13/01/2023 21:00","Portugal (PT)","7886.90","7935.00"
"13/01/2023 21:00 - 13/01/2023 22:00","Portugal (PT)","7742.50","7787.00"
"13/01/2023 22:00 - 13/01/2023 23:00","Portugal (PT)","7323.80","7318.00"
"13/01/2023 23:00 - 14/01/2023 00:00","Portugal (PT)","6712.30","6901.00"
"14/01/2023 00:00 - 14/01/2023 01:00","Portugal (PT)","6201.70","6062.00"
"14/01/2023 01:00 - 14/01/2023 02:00","Portugal (PT)","5647.90","5666.00"
"14/01/2023 02:00 - 14/01/2023 03:00","Portugal (PT)","5243.30","5246.00"
"14/01/2023 03:00 - 14/01/2023 04:00","Portugal (PT)","4962.40","4973.00"
"14/01/2023 04:00 - 14/01/2023 05:00","Portugal (PT)","4777.20","4822.00"
"14/01/2023 05:00 - 14/01/2023 06:00","Portugal (PT)","4684.20","4759.00"
"14/01/2023 06:00 - 14/01/2023 07:00","Portugal (PT)","4698.70","4747.00"
"14/01/2023 07:00 - 14/01/2023 08:00","Portugal (PT)","4835.00","4903.00"
"14/01/2023 08:00 - 14/01/2023 09:00","Portugal (PT)","5049.40","5128.00"
"14/01/2023 09:00 - 14/01/2023 10:00","Portugal (PT)","5461.70","5574.00"
"14/01/2023 10:00 - 14/01/2023 11:00","Portugal (PT)","5915.90","6032.00"
"14/01/2023 11:00 - 14/01/2023 12:00","Portugal (PT)","6185.50","6266.00"
"14/01/2023 12:00 - 14/01/2023 13:00","Portugal (PT)","6382.20","6376.00"
"14/01/2023 13:00 - 14/01/2023 14:00","Portugal (PT)","6514.10","6456.00"
"14/01/2023 14:00 - 14/01/2023 15:00","Portugal (PT)","6421.20","6398.00"
"14/01/2023 15:00 - 14/01/2023 16:00","Portugal (PT)","6316.10","6338.00"
"14/01/2023 16:00 - 14/01/2023 17:00","Portugal (PT)","6231.10","6346.00"
"14/01/2023 17:00 - 14/01/2023 18:00","Portugal (PT)","6266.10","6496.00"
"14/01/2023 18:00 - 14/01/2023 19:00","Portugal (PT)","6575.50","7007.00"
"14/01/2023 19:00 - 14/01/2023 20:00","Portugal (PT)","7067.70","7410.00"
"14/01/2023 20:00 - 14/01/2023 21:00","Portugal (PT)","7284.80","7488.00"
"14/01/2023 21:00 - 14/01/2023 22:00","Portugal (PT)","7172.00","7379.00"
"14/01/2023 22:00 - 14/01/2023 23:00","Portugal (PT)","6727.10","7007.00"
"14/01/2023 23:00 - 15/01/2023 00:00","Portugal (PT)","6230.20","6620.00"
"15/01/2023 00:00 - 15/01/2023 01:00","Portugal (PT)","5713.80","6006.00"
"15/01/2023 01:00 - 15/01/2023 02:00","Portugal (PT)","5212.80","5465.00"
"15/01/2023 02:00 - 15/01/2023 03:00","Portugal (PT)","4849.90","5025.00"
"15/01/2023 03:00 - 15/01/2023 04:00","Portugal (PT)","4555.40","4745.00"
"15/01/2023 04:00 - 15/01/2023 05:00","Portugal (PT)","4434.30","4574.00"
"15/01/2023 05:00 - 15/01/2023 06:00","Portugal (PT)","4351.30","4493.00"
"15/01/2023 06:00 - 15/01/2023 07:00","Portugal (PT)","4329.40","4471.00"
"15/01/2023 07:00 - 15/01/2023 08:00","Portugal (PT)","4414.90","4553.00"
"15/01/2023 08:00 - 15/01/2023 09:00","Portugal (PT)","4523.20","4614.00"
"15/01/2023 09:00 - 15/01/2023 10:00","Portugal (PT)","4793.00","4780.00"
"15/01/2023 10:00 - 15/01/2023 11:00","Portugal (PT)","5212.00","5281.00"
"15/01/2023 11:00 - 15/01/2023 12:00","Portugal (PT)","5527.10","5732.00"
"15/01/2023 12:00 - 15/01/2023 13:00","Portugal (PT)","5773.20","6079.00"
"15/01/2023 13:00 - 15/01/2023 14:00","Portugal (PT)","5946.60","6305.00"
"15/01/2023 14:00 - 15/01/2023 15:00","Portugal (PT)","5721.00","6177.00"
"15/01/2023 15:00 - 15/01/2023 16:00","Portugal (PT)","5530.20","5995.00"
"15/01/2023 16:00 - 15/01/2023 17:00","Portugal (PT)","5487.20","5917.00"
"15/01/2023 17:00 - 15/01/2023 18:00","Portugal (PT)","5609.50","5971.00"
"15/01/2023 18:00 - 15/01/2023 19:00","Portugal (PT)","6102.00","6469.00"
"15/01/2023 19:00 - 15/01/2023 20:00","Portugal (PT)","6761.60","6976.00"
"15/01/2023 20:00 - 15/01/2023 21:00","Portugal (PT)","6992.10","7197.00"
"15/01/2023 21:00 - 15/01/2023 22:00","Portugal (PT)","7119.70","7133.00"
"15/01/2023 22:00 - 15/01/2023 23:00","Portugal (PT)","6758.70","6768.00"
"15/01/2023 23:00 - 16/01/2023 00:00","Portugal (PT)","6273.20","6386.00"
"16/01/2023 00:00 - 16/01/2023 01:00","Portugal (PT)","5679.90","5783.00"
"16/01/2023 01:00 - 16/01/2023 02:00","Portugal (PT)","5199.90","5273.00"
"16/01/2023 02:00 - 16/01/2023 03:00","Portugal (PT)","4864.10","4923.00"
"16/01/2023 03:00 - 16/01/2023 04:00","Portugal (PT)","4668.70","4704.00"
"16/01/2023 04:00 - 16/01/2023 05:00","Portugal (PT)","4576.90","4614.00"
"16/01/2023 05:00 - 16/01/2023 06:00","Portugal (PT)","4572.40","4625.00"
"16/01/2023 06:00 - 16/01/2023 07:00","Portugal (PT)","4674.40","4813.00"
"16/01/2023 07:00 - 16/01/2023 08:00","Portugal (PT)","5232.20","5399.00"
"16/01/2023 08:00 - 16/01/2023 09:00","Portugal (PT)","6060.30","6233.00"
"16/01/2023 09:00 - 16/01/2023 10:00","Portugal (PT)","6979.90","7035.00"
"16/01/2023 10:00 - 16/01/2023 11:00","Portugal (PT)","7450.90","7377.00"
"16/01/2023 11:00 - 16/01/2023 12:00","Portugal (PT)","7540.40","7404.00"
"16/01/2023 12:00 - 16/01/2023 13:00","Portugal (PT)","7734.20","7410.00"
"16/01/2023 13:00 - 16/01/2023 14:00","Portugal (PT)","7627.50","7218.00"
"16/01/2023 14:00 - 16/01/2023 15:00","Portugal (PT)","7558.60","7093.00"
"16/01/2023 15:00 - 16/01/2023 16:00","Portugal (PT)","7679.00","7124.00"
"16/01/2023 16:00 - 16/01/2023 17:00","Portugal (PT)","7634.70","7080.00"
"16/01/2023 17:00 - 16/01/2023 18:00","Portugal (PT)","7660.80","7149.00"
"16/01/2023 18:00 - 16/01/2023 19:00","Portugal (PT)","7769.20","7508.00"
"16/01/2023 19:00 - 16/01/2023 20:00","Portugal (PT)","8180.50","8070.00"
"16/01/2023 20:00 - 16/01/2023 21:00","Portugal (PT)","8409.20","8335.00"
"16/01/2023 21:00 - 16/01/2023 22:00","Portugal (PT)","8241.80","8172.00"
"16/01/2023 22:00 - 16/01/2023 23:00","Portugal (PT)","7730.60","7701.00"
"16/01/2023 23:00 - 17/01/2023 00:00","Portugal (PT)","7047.10","7199.00"
"17/01/2023 00:00 - 17/01/2023 01:00","Portugal (PT)","6375.90","6187.00"
"17/01/2023 01:00 - 17/01/2023 02:00","Portugal (PT)","5791.60","5776.00"
"17/01/2023 02:00 - 17/01/2023 03:00","Portugal (PT)","5388.10","5385.00"
"17/01/2023 03:00 - 17/01/2023 04:00","Portugal (PT)","5162.00","5186.00"
"17/01/2023 04:00 - 17/01/2023 05:00","Portugal (PT)","5051.90","5022.00"
"17/01/2023 05:00 - 17/01/2023 06:00","Portugal (PT)","5015.20","4970.00"
"17/01/2023 06:00 - 17/01/2023 07:00","Portugal (PT)","5113.60","5145.00"
"17/01/2023 07:00 - 17/01/2023 08:00","Portugal (PT)","5565.90","5677.00"
"17/01/2023 08:00 - 17/01/2023 09:00","Portugal (PT)","6307.80","6473.00"
"17/01/2023 09:00 - 17/01/2023 10:00","Portugal (PT)","7221.30","7264.00"
"17/01/2023 10:00 - 17/01/2023 11:00","Portugal (PT)","7604.30","7593.00"
"17/01/2023 11:00 - 17/01/2023 12:00","Portugal (PT)","7684.20","7613.00"
"17/01/2023 12:00 - 17/01/2023 13:00","Portugal (PT)","7824.00","7600.00"
"17/01/2023 13:00 - 17/01/2023 14:00","Portugal (PT)","7682.80","7398.00"
"17/01/2023 14:00 - 17/01/2023 15:00","Portugal (PT)","7589.30","7263.00"
"17/01/2023 15:00 - 17/01/2023 16:00","Portugal (PT)","7727.60","7267.00"
"17/01/2023 16:00 - 17/01/2023 17:00","Portugal (PT)","7724.40","7198.00"
"17/01/2023 17:00 - 17/01/2023 18:00","Portugal (PT)","7792.50","7248.00"
"17/01/2023 18:00 - 17/01/2023 19:00","Portugal (PT)","7991.60","7635.00"
"17/01/2023 19:00 - 17/01/2023 20:00","Portugal (PT)","8425.40","8252.00"
"17/01/2023 20:00 - 17/01/2023 21:00","Portugal (PT)","8709.60","8542.00"
"17/01/2023 21:00 - 17/01/2023 22:00","Portugal (PT)","8519.20","8364.00"
"17/01/2023 22:00 - 17/01/2023 23:00","Portugal (PT)","7943.10","7891.00"
"17/01/2023 23:00 - 18/01/2023 00:00","Portugal (PT)","7238.50","7381.00"
"18/01/2023 00:00 - 18/01/2023 01:00","Portugal (PT)","6419.60","6462.00"
"18/01/2023 01:00 - 18/01/2023 02:00","Portugal (PT)","5855.20","5800.00"
"18/01/2023 02:00 - 18/01/2023 03:00","Portugal (PT)","5453.30","5396.00"
"18/01/2023 03:00 - 18/01/2023 04:00","Portugal (PT)","5219.90","5199.00"
"18/01/2023 04:00 - 18/01/2023 05:00","Portugal (PT)","5082.50","5086.00"
"18/01/2023 05:00 - 18/01/2023 06:00","Portugal (PT)","5057.50","5090.00"
"18/01/2023 06:00 - 18/01/2023 07:00","Portugal (PT)","5182.70","5262.00"
"18/01/2023 07:00 - 18/01/2023 08:00","Portugal (PT)","5637.20","5808.00"
"18/01/2023 08:00 - 18/01/2023 09:00","Portugal (PT)","6489.50","6684.00"
"18/01/2023 09:00 - 18/01/2023 10:00","Portugal (PT)","7407.70","7500.00"
"18/01/2023 10:00 - 18/01/2023 11:00","Portugal (PT)","7794.60","7760.00"
"18/01/2023 11:00 - 18/01/2023 12:00","Portugal (PT)","7740.30","7739.00"
"18/01/2023 12:00 - 18/01/2023 13:00","Portugal (PT)","7841.20","7705.00"
"18/01/2023 13:00 - 18/01/2023 14:00","Portugal (PT)","7677.80","7505.00"
"18/01/2023 14:00 - 18/01/2023 15:00","Portugal (PT)","7550.40","7447.00"
"18/01/2023 15:00 - 18/01/2023 16:00","Portugal (PT)","7739.20","7473.00"
"18/01/2023 16:00 - 18/01/2023 17:00","Portugal (PT)","7684.30","7446.00"
"18/01/2023 17:00 - 18/01/2023 18:00","Portugal (PT)","7746.70","7553.00"
"18/01/2023 18:00 - 18/01/2023 19:00","Portugal (PT)","7981.70","7911.00"
"18/01/2023 19:00 - 18/01/2023 20:00","Portugal (PT)","8502.00","8279.00"
"18/01/2023 20:00 - 18/01/2023 21:00","Portugal (PT)","8809.10","8385.00"
"18/01/2023 21:00 - 18/01/2023 22:00","Portugal (PT)","8654.70","8192.00"
"18/01/2023 22:00 - 18/01/2023 23:00","Portugal (PT)","8206.30","7711.00"
"18/01/2023 23:00 - 19/01/2023 00:00","Portugal (PT)","7484.10","7274.00"
"19/01/2023 00:00 - 19/01/2023 01:00","Portugal (PT)","6621.30","6459.00"
"19/01/2023 01:00 - 19/01/2023 02:00","Portugal (PT)","5981.60","5791.00"
"19/01/2023 02:00 - 19/01/2023 03:00","Portugal (PT)","5584.20","5402.00"
"19/01/2023 03:00 - 19/01/2023 04:00","Portugal (PT)","5319.00","5210.00"
"19/01/2023 04:00 - 19/01/2023 05:00","Portugal (PT)","5194.30","5115.00"
"19/01/2023 05:00 - 19/01/2023 06:00","Portugal (PT)","5158.70","5111.00"
"19/01/2023 06:00 - 19/01/2023 07:00","Portugal (PT)","5283.10","5291.00"
"19/01/2023 07:00 - 19/01/2023 08:00","Portugal (PT)","5771.80","5849.00"
"19/01/2023 08:00 - 19/01/2023 09:00","Portugal (PT)","6616.90","6679.00"
"19/01/2023 09:00 - 19/01/2023 10:00","Portugal (PT)","7578.50","7483.00"
"19/01/2023 10:00 - 19/01/2023 11:00","Portugal (PT)","8009.10","7779.00"
"19/01/2023 11:00 - 19/01/2023 12:00","Portugal (PT)","8013.20","7874.00"
"19/01/2023 12:00 - 19/01/2023 13:00","Portugal (PT)","8190.30","7975.00"
"19/01/2023 13:00 - 19/01/2023 14:00","Portugal (PT)","8136.20","7806.00"
"19/01/2023 14:00 - 19/01/2023 15:00","Portugal (PT)","8039.90","7804.00"
"19/01/2023 15:00 - 19/01/2023 16:00","Portugal (PT)","8310.40","7893.00"
"19/01/2023 16:00 - 19/01/2023 17:00","Portugal (PT)","8275.90","7895.00"
"19/01/2023 17:00 - 19/01/2023 18:00","Portugal (PT)","8294.70","7967.00"
"19/01/2023 18:00 - 19/01/2023 19:00","Portugal (PT)","8334.20","8253.00"
"19/01/2023 19:00 - 19/01/2023 20:00","Portugal (PT)","8734.60","8662.00"
"19/01/2023 20:00 - 19/01/2023 21:00","Portugal (PT)","8928.00","8830.00"
"19/01/2023 21:00 - 19/01/2023 22:00","Portugal (PT)","8737.60","8573.00"
"19/01/2023 22:00 - 19/01/2023 23:00","Portugal (PT)","8247.20","7970.00"
"19/01/2023 23:00 - 20/01/2023 00:00","Portugal (PT)","7577.70","7454.00"
"20/01/2023 00:00 - 20/01/2023 01:00","Portugal (PT)","6709.60","6201.00"
"20/01/2023 01:00 - 20/01/2023 02:00","Portugal (PT)","5983.90","5669.00"
"20/01/2023 02:00 - 20/01/2023 03:00","Portugal (PT)","5558.30","5323.00"
"20/01/2023 03:00 - 20/01/2023 04:00","Portugal (PT)","5285.70","5134.00"
"20/01/2023 04:00 - 20/01/2023 05:00","Portugal (PT)","5153.00","5041.00"
"20/01/2023 05:00 - 20/01/2023 06:00","Portugal (PT)","5104.80","5037.00"
"20/01/2023 06:00 - 20/01/2023 07:00","Portugal (PT)","5203.10","5214.00"
"20/01/2023 07:00 - 20/01/2023 08:00","Portugal (PT)","5618.60","5764.00"
"20/01/2023 08:00 - 20/01/2023 09:00","Portugal (PT)","6422.90","6559.00"
"20/01/2023 09:00 - 20/01/2023 10:00","Portugal (PT)","7214.20","7338.00"
"20/01/2023 10:00 - 20/01/2023 11:00","Portugal (PT)","7678.80","7628.00"
"20/01/2023 11:00 - 20/01/2023 12:00","Portugal (PT)","7711.40","7734.00"
"20/01/2023 12:00 - 20/01/2023 13:00","Portugal (PT)","7779.10","7820.00"
"20/01/2023 13:00 - 20/01/2023 14:00","Portugal (PT)","7537.60","7655.00"
"20/01/2023 14:00 - 20/01/2023 15:00","Portugal (PT)","7429.40","7652.00"
"20/01/2023 15:00 - 20/01/2023 16:00","Portugal (PT)","7538.30","7740.00"
"20/01/2023 16:00 - 20/01/2023 17:00","Portugal (PT)","7526.50","7742.00"
"20/01/2023 17:00 - 20/01/2023 18:00","Portugal (PT)","7491.50","7813.00"
"20/01/2023 18:00 - 20/01/2023 19:00","Portugal (PT)","7510.00","8092.00"
"20/01/2023 19:00 - 20/01/2023 20:00","Portugal (PT)","7960.90","8493.00"
"20/01/2023 20:00 - 20/01/2023 21:00","Portugal (PT)","8146.00","8673.00"
"20/01/2023 21:00 - 20/01/2023 22:00","Portugal (PT)","7991.20","8380.00"
"20/01/2023 22:00 - 20/01/2023 23:00","Portugal (PT)","7553.50","7777.00"
"20/01/2023 23:00 - 21/01/2023 00:00","Portugal (PT)","7054.70","7238.00"
"21/01/2023 00:00 - 21/01/2023 01:00","Portugal (PT)","6420.00","6172.00"
"21/01/2023 01:00 - 21/01/2023 02:00","Portugal (PT)","5770.90","5801.00"
"21/01/2023 02:00 - 21/01/2023 03:00","Portugal (PT)","5327.90","5395.00"
"21/01/2023 03:00 - 21/01/2023 04:00","Portugal (PT)","5034.30","5125.00"
"21/01/2023 04:00 - 21/01/2023 05:00","Portugal (PT)","4874.60","4981.00"
"21/01/2023 05:00 - 21/01/2023 06:00","Portugal (PT)","4802.70","4910.00"
"21/01/2023 06:00 - 21/01/2023 07:00","Portugal (PT)","4788.60","4937.00"
"21/01/2023 07:00 - 21/01/2023 08:00","Portugal (PT)","4926.40","5095.00"
"21/01/2023 08:00 - 21/01/2023 09:00","Portugal (PT)","5131.70","5340.00"
"21/01/2023 09:00 - 21/01/2023 10:00","Portugal (PT)","5529.90","5795.00"
"21/01/2023 10:00 - 21/01/2023 11:00","Portugal (PT)","5959.40","6257.00"
"21/01/2023 11:00 - 21/01/2023 12:00","Portugal (PT)","6139.50","6571.00"
"21/01/2023 12:00 - 21/01/2023 13:00","Portugal (PT)","6178.50","6807.00"
"21/01/2023 13:00 - 21/01/2023 14:00","Portugal (PT)","6231.40","6914.00"
"21/01/2023 14:00 - 21/01/2023 15:00","Portugal (PT)","6039.80","6819.00"
"21/01/2023 15:00 - 21/01/2023 16:00","Portugal (PT)","5874.30","6735.00"
"21/01/2023 16:00 - 21/01/2023 17:00","Portugal (PT)","5809.50","6667.00"
"21/01/2023 17:00 - 21/01/2023 18:00","Portugal (PT)","5870.50","6731.00"
"21/01/2023 18:00 - 21/01/2023 19:00","Portugal (PT)","6292.50","7115.00"
"21/01/2023 19:00 - 21/01/2023 20:00","Portugal (PT)","7009.20","7468.00"
"21/01/2023 20:00 - 21/01/2023 21:00","Portugal (PT)","7252.80","7562.00"
"21/01/2023 21:00 - 21/01/2023 22:00","Portugal (PT)","7174.30","7315.00"
"21/01/2023 22:00 - 21/01/2023 23:00","Portugal (PT)","6742.20","6821.00"
"21/01/2023 23:00 - 22/01/2023 00:00","Portugal (PT)","6296.00","6469.00"
"22/01/2023 00:00 - 22/01/2023 01:00","Portugal (PT)","5757.50","6336.00"
"22/01/2023 01:00 - 22/01/2023 02:00","Portugal (PT)","5259.30","5208.00"
"22/01/2023 02:00 - 22/01/2023 03:00","Portugal (PT)","4860.00","4859.00"
"22/01/2023 03:00 - 22/01/2023 04:00","Portugal (PT)","4619.20","4609.00"
"22/01/2023 04:00 - 22/01/2023 05:00","Portugal (PT)","4488.70","4476.00"
"22/01/2023 05:00 - 22/01/2023 06:00","Portugal (PT)","4423.90","4438.00"
"22/01/2023 06:00 - 22/01/2023 07:00","Portugal (PT)","4455.20","4468.00"
"22/01/2023 07:00 - 22/01/2023 08:00","Portugal (PT)","4552.80","4569.00"
"22/01/2023 08:00 - 22/01/2023 09:00","Portugal (PT)","4628.20","4652.00"
"22/01/2023 09:00 - 22/01/2023 10:00","Portugal (PT)","4913.00","4972.00"
"22/01/2023 10:00 - 22/01/2023 11:00","Portugal (PT)","5308.00","5500.00"
"22/01/2023 11:00 - 22/01/2023 12:00","Portugal (PT)","5565.20","5993.00"
"22/01/2023 12:00 - 22/01/2023 13:00","Portugal (PT)","5774.80","6371.00"
"22/01/2023 13:00 - 22/01/2023 14:00","Portugal (PT)","5884.20","6505.00"
"22/01/2023 14:00 - 22/01/2023 15:00","Portugal (PT)","5623.20","6309.00"
"22/01/2023 15:00 - 22/01/2023 16:00","Portugal (PT)","5403.20","6218.00"
"22/01/2023 16:00 - 22/01/2023 17:00","Portugal (PT)","5378.30","6167.00"
"22/01/2023 17:00 - 22/01/2023 18:00","Portugal (PT)","5447.60","6243.00"
"22/01/2023 18:00 - 22/01/2023 19:00","Portugal (PT)","5935.40","6646.00"
"22/01/2023 19:00 - 22/01/2023 20:00","Portugal (PT)","6842.80","6957.00"
"22/01/2023 20:00 - 22/01/2023 21:00","Portugal (PT)","7287.30","7069.00"
"22/01/2023 21:00 - 22/01/2023 22:00","Portugal (PT)","7379.20","6924.00"
"22/01/2023 22:00 - 22/01/2023 23:00","Portugal (PT)","7011.50","6511.00"
"22/01/2023 23:00 - 23/01/2023 00:00","Portugal (PT)","6449.30","6147.00"
"23/01/2023 00:00 - 23/01/2023 01:00","Portugal (PT)","5809.70","5588.00"
"23/01/2023 01:00 - 23/01/2023 02:00","Portugal (PT)","5320.30","5412.00"
"23/01/2023 02:00 - 23/01/2023 03:00","Portugal (PT)","4975.40","5033.00"
"23/01/2023 03:00 - 23/01/2023 04:00","Portugal (PT)","4769.20","4874.00"
"23/01/2023 04:00 - 23/01/2023 05:00","Portugal (PT)","4671.50","4689.00"
"23/01/2023 05:00 - 23/01/2023 06:00","Portugal (PT)","4657.70","4624.00"
"23/01/2023 06:00 - 23/01/2023 07:00","Portugal (PT)","4803.50","4772.00"
"23/01/2023 07:00 - 23/01/2023 08:00","Portugal (PT)","5391.60","5322.00"
"23/01/2023 08:00 - 23/01/2023 09:00","Portugal (PT)","6290.50","6140.00"
"23/01/2023 09:00 - 23/01/2023 10:00","Portugal (PT)","7275.00","7031.00"
"23/01/2023 10:00 - 23/01/2023 11:00","Portugal (PT)","7655.80","7519.00"
"23/01/2023 11:00 - 23/01/2023 12:00","Portugal (PT)","7536.40","7653.00"
"23/01/2023 12:00 - 23/01/2023 13:00","Portugal (PT)","7470.20","7818.00"
"23/01/2023 13:00 - 23/01/2023 14:00","Portugal (PT)","7270.40","7744.00"
"23/01/2023 14:00 - 23/01/2023 15:00","Portugal (PT)","7135.10","7676.00"
"23/01/2023 15:00 - 23/01/2023 16:00","Portugal (PT)","7186.80","7766.00"
"23/01/2023 16:00 - 23/01/2023 17:00","Portugal (PT)","7174.90","7735.00"
"23/01/2023 17:00 - 23/01/2023 18:00","Portugal (PT)","7315.80","7747.00"
"23/01/2023 18:00 - 23/01/2023 19:00","Portugal (PT)","7579.10","7892.00"
"23/01/2023 19:00 - 23/01/2023 20:00","Portugal (PT)","8339.10","8265.00"
"23/01/2023 20:00 - 23/01/2023 21:00","Portugal (PT)","8803.30","8487.00"
"23/01/2023 21:00 - 23/01/2023 22:00","Portugal (PT)","8668.60","8326.00"
"23/01/2023 22:00 - 23/01/2023 23:00","Portugal (PT)","8150.20","7820.00"
"23/01/2023 23:00 - 24/01/2023 00:00","Portugal (PT)","7474.20","7314.00"
"24/01/2023 00:00 - 24/01/2023 01:00","Portugal (PT)","6731.50","6420.00"
"24/01/2023 01:00 - 24/01/2023 02:00","Portugal (PT)","6038.20","6041.00"
"24/01/2023 02:00 - 24/01/2023 03:00","Portugal (PT)","5571.60","5638.00"
"24/01/2023 03:00 - 24/01/2023 04:00","Portugal (PT)","5335.30","5362.00"
"24/01/2023 04:00 - 24/01/2023 05:00","Portugal (PT)","5209.20","5228.00"
"24/01/2023 05:00 - 24/01/2023 06:00","Portugal (PT)","5144.10","5179.00"
"24/01/2023 06:00 - 24/01/2023 07:00","Portugal (PT)","5291.90","5292.00"
"24/01/2023 07:00 - 24/01/2023 08:00","Portugal (PT)","5781.50","5726.00"
"24/01/2023 08:00 - 24/01/2023 09:00","Portugal (PT)","6669.30","6508.00"
"24/01/2023 09:00 - 24/01/2023 10:00","Portugal (PT)","7567.00","7275.00"
"24/01/2023 10:00 - 24/01/2023 11:00","Portugal (PT)","7901.10","7736.00"
"24/01/2023 11:00 - 24/01/2023 12:00","Portugal (PT)","7783.80","7684.00"
"24/01/2023 12:00 - 24/01/2023 13:00","Portugal (PT)","7701.70","7703.00"
"24/01/2023 13:00 - 24/01/2023 14:00","Portugal (PT)","7478.00","7522.00"
"24/01/2023 14:00 - 24/01/2023 15:00","Portugal (PT)","7333.20","7347.00"
"24/01/2023 15:00 - 24/01/2023 16:00","Portugal (PT)","7465.50","7541.00"
"24/01/2023 16:00 - 24/01/2023 17:00","Portugal (PT)","7461.50","7644.00"
"24/01/2023 17:00 - 24/01/2023 18:00","Portugal (PT)","7641.00","7687.00"
"24/01/2023 18:00 - 24/01/2023 19:00","Portugal (PT)","7890.60","7864.00"
"24/01/2023 19:00 - 24/01/2023 20:00","Portugal (PT)","8592.70","8538.00"
"24/01/2023 20:00 - 24/01/2023 21:00","Portugal (PT)","9010.90","8966.00"
"24/01/2023 21:00 - 24/01/2023 22:00","Portugal (PT)","8930.60","8714.00"
"24/01/2023 22:00 - 24/01/2023 23:00","Portugal (PT)","8454.10","8107.00"
"24/01/2023 23:00 - 25/01/2023 00:00","Portugal (PT)","7726.20","7553.00"
"25/01/2023 00:00 - 25/01/2023 01:00","Portugal (PT)","6871.70","6481.00"
"25/01/2023 01:00 - 25/01/2023 02:00","Portugal (PT)","6141.80","6158.00"
"25/01/2023 02:00 - 25/01/2023 03:00","Portugal (PT)","5696.80","5771.00"
"25/01/2023 03:00 - 25/01/2023 04:00","Portugal (PT)","5424.30","5553.00"
"25/01/2023 04:00 - 25/01/2023 05:00","Portugal (PT)","5300.30","5355.00"
"25/01/2023 05:00 - 25/01/2023 06:00","Portugal (PT)","5257.20","5305.00"
"25/01/2023 06:00 - 25/01/2023 07:00","Portugal (PT)","5382.20","5438.00"
"25/01/2023 07:00 - 25/01/2023 08:00","Portugal (PT)","5875.30","5986.00"
"25/01/2023 08:00 - 25/01/2023 09:00","Portugal (PT)","6674.30","6776.00"
"25/01/2023 09:00 - 25/01/2023 10:00","Portugal (PT)","7668.10","7527.00"
"25/01/2023 10:00 - 25/01/2023 11:00","Portugal (PT)","7953.50","7833.00"
"25/01/2023 11:00 - 25/01/2023 12:00","Portugal (PT)","7816.40","7752.00"
"25/01/2023 12:00 - 25/01/2023 13:00","Portugal (PT)","7757.30","7720.00"
"25/01/2023 13:00 - 25/01/2023 14:00","Portugal (PT)","7512.50","7545.00"
"25/01/2023 14:00 - 25/01/2023 15:00","Portugal (PT)","7362.90","7359.00"
"25/01/2023 15:00 - 25/01/2023 16:00","Portugal (PT)","7505.70","7510.00"
"25/01/2023 16:00 - 25/01/2023 17:00","Portugal (PT)","7510.40","7604.00"
"25/01/2023 17:00 - 25/01/2023 18:00","Portugal (PT)","7671.00","7725.00"
"25/01/2023 18:00 - 25/01/2023 19:00","Portugal (PT)","7863.70","7982.00"
"25/01/2023 19:00 - 25/01/2023 20:00","Portugal (PT)","8635.10","8633.00"
"25/01/2023 20:00 - 25/01/2023 21:00","Portugal (PT)","9095.20","8989.00"
"25/01/2023 21:00 - 25/01/2023 22:00","Portugal (PT)","8976.90","8718.00"
"25/01/2023 22:00 - 25/01/2023 23:00","Portugal (PT)","8496.50","8110.00"
"25/01/2023 23:00 - 26/01/2023 00:00","Portugal (PT)","7903.10","7557.00"
"26/01/2023 00:00 - 26/01/2023 01:00","Portugal (PT)","6939.00","6519.00"
"26/01/2023 01:00 - 26/01/2023 02:00","Portugal (PT)","6159.80","6088.00"
"26/01/2023 02:00 - 26/01/2023 03:00","Portugal (PT)","5713.90","5681.00"
"26/01/2023 03:00 - 26/01/2023 04:00","Portugal (PT)","5407.40","5403.00"
"26/01/2023 04:00 - 26/01/2023 05:00","Portugal (PT)","5282.00","5268.00"
"26/01/2023 05:00 - 26/01/2023 06:00","Portugal (PT)","5239.70","5219.00"
"26/01/2023 06:00 - 26/01/2023 07:00","Portugal (PT)","5363.50","5332.00"
