Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Jun 2, 2023 12:00 PM;Jun 2, 2023 1:00 PM;56.06;54.48;56.06;56.06;56.06;56.06;56.06;53.00;56.06;56.06;56.06;41.77;56.06;-;56.06;56.06;56.06
Jun 2, 2023 1:00 PM;Jun 2, 2023 2:00 PM;42.61;42.02;42.61;42.61;42.61;42.61;42.61;45.50;42.61;52.14;42.61;23.73;42.61;-;64.90;42.61;42.61
Jun 2, 2023 2:00 PM;Jun 2, 2023 3:00 PM;36.82;36.88;36.82;36.82;36.82;36.82;36.82;38.03;36.82;52.15;36.82;20.94;36.82;-;50.00;36.82;36.82
Jun 2, 2023 3:00 PM;Jun 2, 2023 4:00 PM;44.90;44.60;44.90;44.90;44.90;44.90;44.90;50.30;44.90;55.39;44.90;25.68;44.90;-;75.00;44.90;44.90
Jun 2, 2023 4:00 PM;Jun 2, 2023 5:00 PM;58.27;59.43;58.27;58.27;58.27;58.27;58.27;55.13;58.27;77.12;58.27;55.29;58.27;-;74.14;58.27;58.27
Jun 2, 2023 5:00 PM;Jun 2, 2023 6:00 PM;76.62;76.48;76.62;76.62;76.62;76.62;76.62;71.58;76.62;85.37;76.62;71.42;76.62;-;76.62;76.62;76.62
Jun 2, 2023 6:00 PM;Jun 2, 2023 7:00 PM;85.96;87.35;85.73;85.96;85.96;85.80;85.20;82.42;85.90;108.15;85.95;83.90;85.93;-;85.90;85.90;85.92
Jun 2, 2023 7:00 PM;Jun 2, 2023 8:00 PM;101.12;97.28;93.58;101.12;101.12;91.40;98.70;78.34;98.93;112.22;100.83;93.41;100.46;-;97.40;98.93;100.43
Jun 2, 2023 8:00 PM;Jun 2, 2023 9:00 PM;110.50;104.78;101.16;110.50;110.50;99.82;107.74;78.78;105.56;118.19;110.50;99.35;110.50;-;105.56;107.43;110.27
Jun 2, 2023 9:00 PM;Jun 2, 2023 10:00 PM;101.31;98.22;95.45;101.31;101.31;93.00;101.09;78.27;100.35;110.21;101.31;96.82;101.31;-;100.35;100.35;101.44
Jun 2, 2023 10:00 PM;Jun 2, 2023 11:00 PM;92.56;91.19;92.56;92.56;92.56;92.56;92.56;80.85;92.56;94.95;90.34;89.08;92.56;-;92.56;92.56;92.56
Jun 2, 2023 11:00 PM;Jun 3, 2023 12:00 AM;85.06;84.61;85.06;85.06;85.06;85.06;85.06;82.34;85.06;85.06;85.06;82.82;85.06;-;85.06;85.06;85.06
Jun 3, 2023 12:00 AM;Jun 3, 2023 1:00 AM;84.95;84.17;84.95;84.95;84.95;84.95;84.95;78.05;84.95;86.37;82.91;83.89;84.95;-;84.95;84.95;84.95
Jun 3, 2023 1:00 AM;Jun 3, 2023 2:00 AM;80.30;79.84;80.30;80.30;80.30;80.30;80.30;75.03;80.30;81.91;78.37;80.78;80.30;-;80.30;80.30;80.30
Jun 3, 2023 2:00 AM;Jun 3, 2023 3:00 AM;77.79;77.75;77.79;77.79;77.79;77.79;77.79;73.33;77.79;81.93;75.92;79.57;77.79;-;77.79;77.79;77.79
Jun 3, 2023 3:00 AM;Jun 3, 2023 4:00 AM;75.20;75.23;75.20;75.20;75.20;75.20;75.20;68.39;75.20;82.55;73.40;76.76;75.20;-;75.20;75.20;75.20
Jun 3, 2023 4:00 AM;Jun 3, 2023 5:00 AM;80.71;75.66;67.04;80.71;80.71;58.16;80.35;68.58;77.60;84.44;78.78;75.94;79.97;-;76.57;76.57;78.80
Jun 3, 2023 5:00 AM;Jun 3, 2023 6:00 AM;78.64;76.59;73.85;78.64;78.64;70.74;78.51;66.00;77.55;86.49;76.75;76.89;78.38;-;77.19;77.19;77.97
Jun 3, 2023 6:00 AM;Jun 3, 2023 7:00 AM;77.76;78.15;74.11;77.76;77.76;71.71;77.64;72.82;76.91;97.45;77.61;78.38;77.54;-;78.75;76.63;77.22
Jun 3, 2023 7:00 AM;Jun 3, 2023 8:00 AM;73.63;75.84;73.63;73.63;73.63;73.63;73.63;69.49;73.63;99.69;73.63;75.98;73.63;-;85.30;73.63;73.63
Jun 3, 2023 8:00 AM;Jun 3, 2023 9:00 AM;70.00;70.18;70.00;70.00;70.00;70.00;70.00;57.62;70.00;86.25;70.00;68.09;70.00;-;82.63;70.00;70.00
Jun 3, 2023 9:00 AM;Jun 3, 2023 10:00 AM;59.97;58.67;59.97;59.97;59.97;59.97;59.97;53.03;59.97;59.97;59.97;52.56;59.97;-;74.76;59.97;59.97
Jun 3, 2023 10:00 AM;Jun 3, 2023 11:00 AM;27.36;30.90;27.36;27.36;26.13;27.36;27.36;45.42;27.36;55.35;25.62;23.27;27.36;-;68.98;27.36;27.36
Jun 3, 2023 11:00 AM;Jun 3, 2023 12:00 PM;5.00;9.04;5.00;5.00;6.23;5.00;5.00;8.91;5.00;43.10;6.23;5.01;5.00;-;51.80;5.00;5.00
Jun 3, 2023 12:00 PM;Jun 3, 2023 1:00 PM;-0.01;4.69;-0.01;-0.01;2.59;-0.01;-0.01;3.53;-0.01;44.28;2.59;-1.32;-0.01;-;28.35;-0.01;-0.01
Jun 3, 2023 1:00 PM;Jun 3, 2023 2:00 PM;-4.91;1.14;-3.17;-4.91;2.22;-0.07;-10.00;2.22;-4.00;44.35;2.22;-11.89;-4.45;-;27.30;-3.85;-4.25
Jun 3, 2023 2:00 PM;Jun 3, 2023 3:00 PM;-3.39;0.87;-3.39;-3.39;1.78;-3.39;-10.05;1.87;-3.39;42.91;1.78;-11.74;-3.39;-;50.00;-3.39;-3.39
Jun 3, 2023 3:00 PM;Jun 3, 2023 4:00 PM;-0.05;5.33;-0.79;-0.05;1.61;-0.08;-3.80;1.63;-0.12;64.21;1.61;-5.47;-0.07;-;30.00;-0.08;0.00
Jun 3, 2023 4:00 PM;Jun 3, 2023 5:00 PM;5.38;13.33;2.55;5.38;5.38;3.62;0.01;27.02;4.82;78.52;5.38;8.89;5.04;-;34.63;4.80;4.98
Jun 3, 2023 5:00 PM;Jun 3, 2023 6:00 PM;45.66;51.01;45.66;45.66;45.66;45.66;45.66;49.05;45.66;101.91;44.56;45.92;45.66;-;69.50;45.66;45.66
Jun 3, 2023 6:00 PM;Jun 3, 2023 7:00 PM;75.00;75.90;75.00;75.00;75.00;75.00;75.00;55.15;75.00;105.50;75.00;74.24;75.00;-;89.88;75.00;75.00
Jun 3, 2023 7:00 PM;Jun 3, 2023 8:00 PM;84.96;84.59;80.08;84.96;84.96;77.20;83.48;71.90;83.97;112.27;82.93;84.04;84.75;-;109.84;83.77;84.75
Jun 3, 2023 8:00 PM;Jun 3, 2023 9:00 PM;94.90;90.48;81.98;94.90;94.90;73.51;94.08;78.87;92.50;109.88;92.62;85.00;97.09;-;108.28;97.13;101.63
Jun 3, 2023 9:00 PM;Jun 3, 2023 10:00 PM;94.90;88.83;77.85;94.90;94.90;66.70;93.68;78.71;92.72;104.65;92.62;84.14;96.25;-;114.84;93.38;97.63
Jun 3, 2023 10:00 PM;Jun 3, 2023 11:00 PM;87.89;85.32;79.56;87.89;87.89;74.02;87.23;78.73;86.92;98.09;85.78;84.08;88.29;-;102.00;86.69;88.49
Jun 3, 2023 11:00 PM;Jun 4, 2023 12:00 AM;81.17;80.71;81.17;81.17;81.17;81.17;81.17;78.57;81.17;81.17;79.22;80.71;81.17;-;89.16;81.17;81.17
Jun 4, 2023 12:00 AM;Jun 4, 2023 1:00 AM;81.12;79.98;81.12;81.12;81.12;81.12;81.12;77.21;81.12;81.98;79.17;73.53;81.12;-;85.30;81.12;81.12
Jun 4, 2023 1:00 AM;Jun 4, 2023 2:00 AM;74.90;74.39;74.90;74.90;74.90;74.90;74.90;72.58;74.90;78.27;73.10;70.06;74.90;-;77.70;74.90;74.90
Jun 4, 2023 2:00 AM;Jun 4, 2023 3:00 AM;72.51;72.07;72.51;72.51;72.51;72.51;72.51;70.19;72.51;77.83;70.77;66.45;72.51;-;77.69;72.51;72.51
Jun 4, 2023 3:00 AM;Jun 4, 2023 4:00 AM;71.65;70.96;70.51;71.65;71.65;69.80;71.61;69.43;71.42;77.83;69.93;65.07;71.61;-;75.50;71.36;71.53
Jun 4, 2023 4:00 AM;Jun 4, 2023 5:00 AM;73.14;71.38;70.00;73.14;73.14;68.06;73.00;70.55;72.51;75.82;71.39;64.55;73.02;-;75.50;72.33;72.80
