Datetime,Conventional,Biomass,Hydro,Other renewable generation,Wind offshore,Wind onshore,Solar,Nuclear,Lignite,Hard Coal,Natural Gas,Pumped storage generation,Other conventional generation,Total electricity demand,Total grid emissions,Grid emission factor
2023-07-05T09:00:00,16.673,4.573,1.872,0.378,4.502,28.307,14.114,,5.531,2.519,5.077,1.13,2.038,62.211,12157.388,173.882
2023-07-05T10:00:00,16.687,4.451,1.799,0.377,3.854,27.908,19.246,,6.067,2.404,5.145,0.656,2.038,63.656,12656.395,171.47
2023-07-05T11:00:00,15.301,4.402,1.789,0.377,3.59,28.756,24.804,,5.332,2.508,4.93,0.115,2.038,66.956,11885.521,151.408
2023-07-05T12:00:00,14.811,4.329,1.766,0.377,2.407,29.024,28.177,,5.142,2.312,4.882,0.063,2.035,67.441,11509.039,143.23
2023-07-05T13:00:00,14.612,4.298,1.774,0.377,1.983,27.951,29.295,,5.089,2.309,4.745,0.056,2.036,66.722,11401.52,142.968
2023-07-05T14:00:00,14.579,4.273,1.756,0.378,2.097,27.791,29.164,,5.076,2.276,4.753,0.058,2.037,65.958,11366.808,142.985
2023-07-05T15:00:00,14.554,4.278,1.727,0.379,2.459,28.148,27.183,,5.056,2.273,4.738,0.057,2.052,64.986,11358.546,145.266
2023-07-05T16:00:00,14.806,4.322,1.774,0.379,3.784,27.955,23.633,,5.16,2.365,4.774,0.073,2.056,62.938,11558.645,151.809
2023-07-05T17:00:00,15.655,4.414,1.744,0.379,3.459,30.632,18.526,,5.324,2.782,5.051,0.066,2.053,61.21,12159.119,163.704
2023-07-05T18:00:00,17.598,4.563,1.798,0.378,3.629,29.895,12.432,,6.162,3.03,5.693,0.279,2.056,60.055,13473.943,193.147
2023-07-05T19:00:00,21.98,4.705,1.783,0.378,3.732,25.372,6.271,,8.55,3.304,7.345,0.344,2.06,59.113,16811.837,263.939
2023-07-05T20:00:00,23.886,4.778,1.821,0.379,3.917,20.683,2.023,,8.979,3.428,8.013,1.03,2.057,55.572,17600.534,308.911
2023-07-05T21:00:00,23.871,4.818,1.827,0.379,4.111,17.743,0.139,,8.962,3.376,8.129,0.979,2.046,52.704,17568.387,335.339
2023-07-05T22:00:00,23.357,4.704,1.746,0.379,4.093,16.117,0,,9.053,3.118,8.122,0.644,2.042,51.135,17453.618,349.723
2023-07-05T23:00:00,23.317,4.679,1.759,0.379,2.864,16.448,0,,9.21,3.051,7.943,0.681,2.053,47.991,17521.017,358.044
2023-07-06T00:00:00,21.672,4.523,1.823,0.38,3.372,16.125,0,,8.88,2.853,7.016,0.495,2.049,45.912,16674.992,351.787
2023-07-06T01:00:00,20.774,4.459,1.734,0.38,3.387,15.57,0,,9.004,2.463,6.682,0.203,2.042,44.8,16368.582,357.267
2023-07-06T02:00:00,20.471,4.413,1.778,0.38,3.753,13.962,0,,8.841,2.357,6.843,0.006,2.044,44.129,16177.611,365.31
2023-07-06T03:00:00,19.574,4.423,1.857,0.38,4.022,12.587,0,,8.219,2.149,6.759,0.025,2.042,44.011,15324.868,361.568
2023-07-06T04:00:00,19.766,4.467,1.818,0.38,4.432,11.208,0.002,,8.355,2.049,6.847,0.091,2.044,44.439,15428.651,370.651
2023-07-06T05:00:00,19.995,4.516,1.831,0.381,4.044,10.796,0.392,,8.785,1.921,6.65,0.222,2.037,47.137,15701.376,378.294
2023-07-06T06:00:00,21.307,4.704,1.864,0.38,3.777,9.118,3.293,,9.04,1.993,7.361,0.495,2.038,52.615,16284.405,370.176
2023-07-06T07:00:00,21.788,4.786,1.93,0.38,3.373,6.88,9.418,,8.973,2.044,7.751,0.603,2.037,57.29,16392.433,340.788
2023-07-06T08:00:00,21.683,4.764,1.896,0.379,2.786,5.699,18.031,,8.828,2.128,8.017,0.292,2.039,60.833,16402.312,299.452
2023-07-06T09:00:00,20.91,4.662,1.861,0.378,2.152,6.053,26.63,,8.239,2.162,7.779,0.314,2.038,62.173,15719.863,252.856
2023-07-06T10:00:00,20.138,4.563,1.854,0.377,1.49,7.1,32.642,,8.112,2.292,7.237,0.079,2.042,65.074,15497.997,229.016
2023-07-06T11:00:00,19.942,4.548,1.889,0.375,1.301,7.304,34.494,,8.072,2.326,6.927,0.199,2.042,65.466,15373.612,221.655
2023-07-06T12:00:00,20.204,4.511,1.946,0.375,0.895,7.198,34.102,,8.157,2.483,6.765,0.362,2.061,63.75,15554.31,226.308
2023-07-06T13:00:00,20.355,4.479,1.92,0.375,0.337,7.034,34.092,,8.498,2.512,6.869,0.042,2.059,64.212,15971.967,234.604
2023-07-06T14:00:00,20.071,4.447,1.905,0.375,0.605,6.381,33.349,,8.517,2.413,6.691,0.043,2.033,64.04,15814.194,237.34
2023-07-06T15:00:00,19.699,4.459,1.839,0.375,1.326,5.721,31.436,,8.343,2.278,6.632,0.037,2.034,63.077,15504.485,240.874
2023-07-06T16:00:00,19.818,4.524,1.868,0.375,1.63,4.926,27.514,,8.406,2.266,6.714,0.03,2.029,61.141,15583.995,258.967
2023-07-06T17:00:00,22.116,4.646,1.927,0.375,1.391,3.526,21.82,,9.098,2.936,7.538,0.139,2.032,59.71,17143.444,309.943
2023-07-06T18:00:00,26.25,4.79,1.928,0.375,1.121,2.103,14.325,,9.995,3.911,9.542,0.396,2.032,58.97,19581.15,388.638
2023-07-06T19:00:00,29.542,4.894,2.05,0.376,0.855,1.163,7.148,,10.522,4.178,11.139,1.295,2.032,57.185,20928.963,459.819
2023-07-06T20:00:00,30.603,4.905,1.995,0.376,0.768,0.592,2.176,,10.772,4.28,11.374,1.771,2.031,54.349,21354.425,522.137
2023-07-06T21:00:00,30.914,4.887,1.894,0.377,0.666,0.545,0.163,,10.946,4.344,11.475,1.74,2.033,51.939,21628.143,555.639
2023-07-06T22:00:00,30.639,4.818,1.823,0.377,0.609,0.679,0,,10.964,4.374,11.33,1.555,2.038,50.104,21624.701,562.865
2023-07-06T23:00:00,28.01,4.707,1.828,0.377,0.681,1.067,0,,10.791,3.941,10.261,0.61,2.029,47.493,20705.852,572.711
2023-07-07T00:00:00,25.148,4.547,1.807,0.378,0.759,1.515,0,,10.769,2.853,8.856,0.238,2.056,45.715,19367.036,575.367
2023-07-07T01:00:00,23.256,4.474,1.826,0.378,0.695,1.909,0,,10.725,2.242,7.707,0.15,2.055,44.585,18426.286,574.862
2023-07-07T02:00:00,22.889,4.448,1.852,0.378,0.588,2.31,0,,10.75,2.099,7.528,0.076,2.058,43.777,18280.451,571.623
2023-07-07T03:00:00,22.234,4.433,1.788,0.378,0.498,2.667,0,,10.644,1.844,7.218,0.086,2.064,43.806,17861.576,566.771
2023-07-07T04:00:00,22.412,4.476,1.843,0.378,0.486,3.079,0.003,,10.656,1.817,7.401,0.096,2.063,44.542,17917.51,556.586
2023-07-07T05:00:00,22.883,4.552,1.799,0.378,0.426,3.58,0.41,,10.293,2.107,7.83,0.222,2.053,46.413,17903.411,533.869
2023-07-07T06:00:00,23.983,4.753,1.96,0.378,0.408,3.537,3.326,,9.942,2.382,8.392,0.848,2.042,51.779,17944.232,474.081
2023-07-07T07:00:00,24.094,4.825,1.864,0.377,0.346,2.934,9.872,,9.918,2.631,8.341,0.79,2.036,57.25,18087.899,412.869
2023-07-07T08:00:00,22.858,4.788,1.815,0.377,0.361,1.421,19.029,,9.752,2.366,7.836,0.487,2.041,60.675,17530.648,349.535
2023-07-07T09:00:00,20.793,4.635,1.818,0.376,0.262,0.713,28.299,,9.237,1.827,6.94,0.361,2.052,62.354,16251.252,288.074
2023-07-07T10:00:00,18.965,4.527,1.852,0.376,0.15,0.978,35.924,,8.232,1.824,6.095,0.365,2.073,64.113,14909.642,239.368
2023-07-07T11:00:00,16.889,4.454,1.836,0.375,0.156,1.198,40.922,,7.095,1.83,5.341,0.165,2.083,66.601,13447.535,205.791
2023-07-07T12:00:00,16.315,4.399,1.847,0.375,0.14,1.208,43.366,,6.868,1.733,5.112,0.136,2.091,66.465,13057.573,194.409
2023-07-07T13:00:00,16.073,4.371,1.788,0.375,0.083,1.131,44.069,,6.795,1.688,5.139,0.025,2.051,66.606,12897.169,191.338
2023-07-07T14:00:00,15.931,4.357,1.792,0.375,0.087,0.978,42.57,,6.744,1.656,5.08,0.051,2.025,64.925,12761.033,194.506
2023-07-07T15:00:00,15.826,4.37,1.859,0.375,0.056,0.984,39.067,,6.887,1.395,5.009,0.115,2.046,62.298,12708.342,204.779
2023-07-07T16:00:00,16.878,4.448,1.884,0.374,0.109,0.974,33.036,,7.473,1.351,5.384,0.251,2.044,61.043,13427.617,234.633
2023-07-07T17:00:00,19.133,4.539,1.858,0.374,0.24,1.067,24.85,,8.563,1.517,6.331,0.286,2.061,59.443,15078.524,292.306
2023-07-07T18:00:00,24.515,4.711,1.833,0.375,0.436,1.229,15.422,,9.515,1.801,9.912,0.849,2.063,58.17,17607.182,366.501
2023-07-07T19:00:00,27.108,4.836,1.842,0.375,0.726,1.771,7.199,,9.694,1.957,10.688,2.333,2.062,55.576,18196.237,419.492
2023-07-07T20:00:00,26.994,4.855,1.847,0.375,1.01,2.933,2.142,,9.705,2.034,10.7,2.118,2.063,53.265,18273.838,460.553
2023-07-07T21:00:00,26.064,4.814,1.747,0.375,1.111,5.629,0.161,,9.724,2.004,10.41,1.49,2.062,51.053,18164.078,460.835
2023-07-07T22:00:00,24.519,4.722,1.7,0.376,1.339,8.673,0.001,,9.662,1.936,9.789,0.695,2.061,49.662,17821.926,436.385
2023-07-07T23:00:00,21.466,4.628,1.728,0.377,1.598,11.116,0,,9.281,1.54,7.826,0.365,2.077,47.231,16425.834,406.301
2023-07-08T00:00:00,18.208,4.507,1.696,0.377,1.826,11.871,0,,8.531,1.043,6.015,0.171,2.072,45.161,14584.28,383.687
2023-07-08T01:00:00,16.588,4.465,1.715,0.377,1.929,11.794,0,,7.919,0.959,5.197,0.07,2.066,44.329,13560.692,372.555
2023-07-08T02:00:00,15.728,4.444,1.663,0.377,2.032,11.317,0,,7.465,0.94,4.836,0.013,2.098,43.175,12978.496,369.801
2023-07-08T03:00:00,15.567,4.435,1.668,0.377,2.19,10.625,0,,7.479,0.936,4.568,0.1,2.106,42.468,12905.215,375.124
2023-07-08T04:00:00,15.476,4.426,1.629,0.377,2.142,9.932,0.004,,7.433,0.937,4.588,0.033,2.107,42.103,12865.679,383.759
2023-07-08T05:00:00,15.447,4.463,1.611,0.377,2.093,9.731,0.404,,7.463,0.93,4.528,0.042,2.106,42.123,12868.523,382.255
2023-07-08T06:00:00,15.446,4.57,1.608,0.377,2.036,9.017,3.178,,7.393,0.945,4.463,0.155,2.112,44.122,12796.773,357.741
2023-07-08T07:00:00,15.216,4.614,1.581,0.377,2.036,7.115,8.945,,6.971,0.951,4.502,0.307,2.109,47.089,12368.853,313.709
2023-07-08T08:00:00,14.58,4.602,1.601,0.376,2.128,4.062,16.807,,6.187,0.965,4.541,0.436,2.076,49.785,11521,263.575
2023-07-08T09:00:00,13.647,4.534,1.627,0.375,2.173,2.735,24.891,,5.358,0.972,4.545,0.326,2.071,53.089,10642.924,214.824
2023-07-08T10:00:00,13.205,4.467,1.678,0.375,2.203,2.394,31.63,,4.935,0.971,4.488,0.361,2.076,54.664,10177.018,183.322
2023-07-08T11:00:00,12.85,4.432,1.772,0.374,2.172,2.37,36.533,,4.812,0.965,4.456,0.162,2.081,56.053,10031.026,166.994
2023-07-08T12:00:00,12.67,4.351,1.654,0.374,2.16,2.487,40.154,,4.776,0.963,4.412,0.072,2.073,56.772,9961.369,157.094
2023-07-08T13:00:00,12.367,4.288,1.748,0.374,2.277,2.236,41.221,,4.697,0.943,4.258,0.022,2.073,57.4,9807.48,153.056
2023-07-08T14:00:00,12.332,4.268,1.783,0.374,2.549,2.306,40.054,,4.686,0.926,4.269,0.002,2.075,55.241,9787.731,154.773
2023-07-08T15:00:00,12.534,4.282,1.79,0.374,2.765,2.195,36.653,,4.747,0.93,4.356,0.051,2.077,53.967,9887.824,164.331
2023-07-08T16:00:00,13.117,4.34,1.748,0.374,2.883,2.156,30.708,,5.308,0.672,4.515,0.167,2.081,52.93,10343.712,188.377
2023-07-08T17:00:00,15.994,4.394,1.727,0.374,3.005,2.319,22.795,,7.251,0.769,5.311,0.204,2.085,52.005,12769.325,254.416
2023-07-08T18:00:00,19.772,4.526,1.719,0.374,2.943,2.745,14.003,,8.288,1.15,7.286,0.591,2.084,51.16,14878.929,325.899
2023-07-08T19:00:00,21.377,4.614,1.69,0.374,3.272,3.613,6.487,,8.464,1.517,8.088,0.854,2.081,49.728,15640.502,381.502
2023-07-08T20:00:00,21.741,4.688,1.661,0.375,3.578,5.211,1.979,,8.447,1.485,8.255,1.092,2.087,47.636,15671.461,403.881
2023-07-08T21:00:00,22.067,4.712,1.554,0.375,3.88,7.599,0.14,,8.417,1.597,8.372,1.222,2.084,46.142,15763.01,395.16
2023-07-08T22:00:00,22.492,4.667,1.532,0.376,4.186,9.141,0.001,,8.438,1.637,8.531,1.422,2.087,45.235,15877.709,378.446
2023-07-08T23:00:00,21.719,4.593,1.493,0.376,4.385,9.956,0,,8.419,1.607,8.363,0.863,2.09,43.882,15775.256,374.851
2023-07-09T00:00:00,20.288,4.476,1.522,0.376,4.842,9.595,0,,8.274,1.352,7.824,0.349,2.112,41.963,15266.66,375.318
2023-07-09T01:00:00,19.21,4.442,1.545,0.376,4.381,8.832,0,,8.145,1.059,7.155,0.362,2.114,40.122,14661.237,382.167
2023-07-09T02:00:00,18.524,4.422,1.627,0.376,3.807,7.968,0,,7.99,0.922,6.959,0.152,2.126,39.27,14335.647,394.92
2023-07-09T03:00:00,17.399,4.414,1.608,0.377,2.901,6.885,0,,7.778,0.97,6.016,0.123,2.135,38.732,13820.463,416.971
2023-07-09T04:00:00,17.22,4.408,1.513,0.377,2.554,5.893,0.003,,7.781,1,5.805,0.121,2.137,38.59,13773.55,436.927
2023-07-09T05:00:00,17.245,4.429,1.5,0.377,2.263,5.467,0.373,,7.817,0.99,5.79,0.129,2.142,38.431,13806.071,442.416
2023-07-09T06:00:00,16.715,4.495,1.535,0.376,2.354,5.097,3.095,,7.308,0.993,5.712,0.181,2.144,40.268,13246.01,398.708
2023-07-09T07:00:00,15.3,4.533,1.59,0.376,2.357,3.832,9.152,,6.67,1.005,4.886,0.243,2.119,42.95,12245.1,333.667
2023-07-09T08:00:00,14.399,4.524,1.657,0.375,2.146,1.903,17.654,,5.778,1.122,4.44,0.51,2.173,45.361,11321.358,268.16
2023-07-09T09:00:00,13.427,4.456,1.652,0.375,1.858,0.985,26.352,,4.988,1.202,4.423,0.264,2.175,49.04,10544.982,216.702
2023-07-09T10:00:00,12.675,4.38,1.653,0.374,1.346,0.821,33.558,,4.429,1.178,4.423,0.097,2.174,52.542,9930.86,182.7
2023-07-09T11:00:00,12.413,4.337,1.634,0.374,1.238,1.047,38.565,,4.377,1.119,4.326,0.048,2.17,54.725,9786.959,165.44
2023-07-09T12:00:00,12.597,4.276,1.662,0.374,1.081,1.315,41.278,,4.699,1.047,4.279,0.034,2.165,55.781,10043.972,161.663
2023-07-09T13:00:00,12.643,4.236,1.667,0.373,0.996,1.414,41.153,,4.733,1.006,4.339,0.026,2.166,55.022,10070.027,162.346
2023-07-09T14:00:00,12.696,4.226,1.724,0.372,0.917,1.709,38.393,,4.771,1.001,4.337,0.055,2.159,52.31,10096.487,169.453
2023-07-09T15:00:00,13.291,4.215,1.745,0.372,0.83,2.35,32.952,,5.132,1.009,4.478,0.166,2.134,50.77,10501.949,189.911
2023-07-09T16:00:00,14.305,4.24,1.713,0.372,0.675,3.366,25.758,,5.791,1.046,4.741,0.218,2.136,50.551,11325.81,226.67
2023-07-09T17:00:00,16.634,4.275,1.649,0.372,2.204,3.6,17.746,,7.428,1.103,5.431,0.146,2.154,51.082,13376.715,290.533
2023-07-09T18:00:00,19.891,4.396,1.642,0.372,2.471,4.759,10.349,,8.547,1.211,7.275,0.32,2.166,51.194,15328.002,352.852
2023-07-09T19:00:00,22.306,4.499,1.636,0.372,2.05,6.572,4.783,,9.121,1.462,8.283,0.899,2.169,49.99,16500.375,395.119
2023-07-09T20:00:00,23.08,4.6,1.676,0.373,1.772,7.608,1.555,,9.175,1.539,8.755,1.068,2.17,48.594,16792.184,417.753
2023-07-09T21:00:00,23.408,4.64,1.685,0.374,1.376,8.556,0.097,,9.248,1.534,8.945,1.128,2.178,47.162,16948.577,427.376
2023-07-09T22:00:00,23.654,4.585,1.647,0.375,0.597,8.941,0,,9.387,1.529,8.999,1.191,2.174,47.403,17104.357,435.178
2023-07-09T23:00:00,24.243,4.52,1.673,0.375,0.319,7.367,0,,9.456,1.496,9.032,1.713,2.17,44.067,17157.548,451.474
2023-07-10T00:00:00,22.187,4.378,1.644,0.375,0.289,6.225,0,,9.52,1.437,8.151,0.564,2.14,42.927,16816.944,485.91
2023-07-10T01:00:00,21.601,4.311,1.61,0.375,0.391,6.025,0,,9.559,1.423,7.812,0.286,2.146,42.29,16734.444,494.72
2023-07-10T02:00:00,21.479,4.284,1.57,0.375,0.494,5.115,0,,9.527,1.426,7.751,0.259,2.142,41.746,16673.331,507.801
2023-07-10T03:00:00,21.273,4.285,1.583,0.376,0.769,4.408,0,,9.512,1.43,7.662,0.151,2.143,42.089,16630.578,516.193
2023-07-10T04:00:00,21.554,4.303,1.666,0.375,0.766,4.25,0.001,,9.602,1.45,7.826,0.156,2.146,43.121,16805.046,518.007
2023-07-10T05:00:00,22.478,4.362,1.655,0.376,0.601,4.627,0.232,,9.611,1.509,8.471,0.368,2.144,45.766,17090.902,504.881
2023-07-10T06:00:00,24.786,4.569,1.772,0.375,0.593,4.533,1.992,,9.559,1.648,9.529,1.534,2.141,52.102,17523.783,459.462
2023-07-10T07:00:00,26.22,4.671,1.844,0.375,0.728,4.453,5.165,,9.543,1.832,10.25,2.051,2.169,57,17950.143,417.693
2023-07-10T08:00:00,26.154,4.681,1.708,0.374,0.653,4.757,9.598,,9.526,1.945,10.69,1.443,2.175,61.067,18188.091,383.432
2023-07-10T09:00:00,24.313,4.575,1.563,0.374,0.687,5.259,15.524,,9.376,1.868,10.171,0.353,2.172,64.013,17775.928,343.146
2023-07-10T10:00:00,23.282,4.478,1.669,0.373,0.64,6.218,21.917,,9.393,1.408,9.622,0.313,2.173,65.319,17236.964,296.709
2023-07-10T11:00:00,21.247,4.382,1.659,0.374,0.641,7.523,27.87,,9.144,1.451,7.971,0.128,2.179,67.889,16409.939,259.63
2023-07-10T12:00:00,20.621,4.276,1.634,0.374,0.504,8.914,32.02,,8.783,1.547,7.531,0.221,2.164,67.484,15924.014,234.714
2023-07-10T13:00:00,19.012,4.248,1.674,0.374,0.493,10.465,33.643,,7.872,1.757,6.708,0.154,2.147,67.532,14803.67,213.3
2023-07-10T14:00:00,19.631,4.252,1.655,0.373,0.302,11.797,32.781,,8.057,1.851,7.066,0.109,2.176,66.685,15241.119,216.877
2023-07-10T15:00:00,20.47,4.246,1.645,0.373,0.386,12.311,29.865,,8.506,1.835,7.484,0.099,2.174,65.514,15851.732,230.469
2023-07-10T16:00:00,21.166,4.33,1.647,0.372,0.745,11.793,26.532,,8.667,1.873,7.968,0.133,2.152,64.473,16212.81,245.352
2023-07-10T17:00:00,23.84,4.4,1.731,0.372,1.202,9.911,20.652,,9.02,2.218,9.719,0.359,2.151,62.74,17488.758,283.851
2023-07-10T18:00:00,27.742,4.549,1.751,0.372,1.371,7.975,13.156,,9.489,2.813,12.243,0.667,2.158,61.016,19368.583,343.298
2023-07-10T19:00:00,29.502,4.667,1.707,0.373,1.287,5.714,6.273,,9.629,3.252,13.098,0.99,2.159,59.253,20171.502,411.501
2023-07-10T20:00:00,31.247,4.751,1.812,0.373,1.025,3.741,1.927,,9.751,3.583,13.34,2.038,2.162,56.159,20649.652,465.398
2023-07-10T21:00:00,31.583,4.742,1.734,0.374,0.753,2.622,0.123,,9.964,3.624,13.119,2.342,2.162,53.183,20823.675,502.72
2023-07-10T22:00:00,31.126,4.669,1.681,0.374,0.513,2.201,0,,10.303,3.604,12.989,1.694,2.161,51.309,21120.788,527.356
2023-07-10T23:00:00,29.927,4.551,1.733,0.375,0.482,2.114,0,,10.416,3.56,12.724,0.692,2.16,49.032,21106.779,545.826
2023-07-11T00:00:00,26.757,4.369,1.74,0.375,0.508,1.908,0,,10.228,2.699,10.951,0.361,2.143,46.075,19570.141,556.547
2023-07-11T01:00:00,25.089,4.305,1.62,0.375,0.702,2.119,0,,10.249,2.202,9.897,0.225,2.141,45.148,18819.421,558.013
2023-07-11T02:00:00,24.483,4.279,1.616,0.375,0.966,2.615,0,,10.238,1.888,9.521,0.317,2.144,44.2,18430.26,544.328
2023-07-11T03:00:00,24.14,4.282,1.617,0.375,1.212,3.384,0,,10.241,1.863,9.419,0.1,2.141,44.983,18372.816,531.981
2023-07-11T04:00:00,24.117,4.328,1.616,0.376,1.806,4.419,0.002,,10.133,1.856,9.564,0.049,2.14,46.105,18304.153,505.66
2023-07-11T05:00:00,24.295,4.377,1.656,0.376,2.041,6.164,0.306,,10.005,1.857,9.81,0.109,2.139,48.039,18255.733,471.143
2023-07-11T06:00:00,25.154,4.556,1.69,0.376,2.223,7.637,2.842,,10.141,1.7,10.616,0.184,2.137,54.192,18567.043,421.877
2023-07-11T07:00:00,25.227,4.65,1.733,0.375,2.756,7.483,8.768,,9.93,1.396,10.96,0.43,2.136,58.674,18229.124,360.676
2023-07-11T08:00:00,24.825,4.637,1.707,0.374,3.415,5.326,17.351,,9.716,1.102,10.979,0.481,2.173,62.11,17831.821,311.707
2023-07-11T09:00:00,21.876,4.51,1.679,0.374,3.645,4.861,26.172,,8.569,1.041,9.479,0.241,2.173,64.091,16027.428,255.64
2023-07-11T10:00:00,18.475,4.421,1.76,0.373,3.946,5.557,33.543,,7.82,1.043,7.013,0.047,2.178,66.704,14346.281,212.039
2023-07-11T11:00:00,16.553,4.346,1.654,0.373,4.115,6.386,38.48,,6.921,0.999,6.058,0.027,2.175,69.853,13001.666,181.871
2023-07-11T12:00:00,16.047,4.226,1.672,0.372,3.948,7.161,40.95,,6.49,0.977,6.023,0.013,2.171,70.976,12509.203,169.147
2023-07-11T13:00:00,15.583,4.185,1.673,0.372,3.836,8.071,41.307,,6.405,0.962,5.63,0.04,2.174,69.829,12269.996,164.473
2023-07-11T14:00:00,15.51,4.176,1.698,0.371,3.753,8.12,39.395,,6.227,0.982,5.676,0.084,2.171,68.191,12108.803,166.786
2023-07-11T15:00:00,15.871,4.202,1.645,0.37,3.843,7.834,35.086,,6.309,0.981,5.962,0.122,2.128,66.154,12239.25,178.859
2023-07-11T16:00:00,17.615,4.253,1.666,0.37,4.387,6.825,28.527,,7.565,1.084,6.218,0.247,2.13,64.106,13743.923,217.356
2023-07-11T17:00:00,21.73,4.321,1.668,0.37,3.767,5.688,20.732,,9.55,1.454,7.754,0.453,2.15,61.675,16714.015,288.913
2023-07-11T18:00:00,26.113,4.461,1.656,0.37,3.128,4.751,12.199,,10.206,1.897,10.481,1.009,2.15,60.334,18740.876,358.775
2023-07-11T19:00:00,28.762,4.591,1.683,0.371,2.213,3.575,5.438,,10.355,2.105,11.77,2.012,2.149,58.707,19526.456,422.889
2023-07-11T20:00:00,29.233,4.646,1.806,0.371,1.895,3.241,1.715,,10.41,2.16,11.951,2.192,2.148,56.235,19696.33,464.048
2023-07-11T21:00:00,28.569,4.597,1.745,0.372,1.471,5.173,0.112,,10.358,2.159,11.26,2.266,2.154,53.817,19403.776,466.863
2023-07-11T22:00:00,26.508,4.545,1.697,0.372,1.236,8.348,0,,10.169,2.093,10.814,0.909,2.151,51.919,18986.338,449.719
2023-07-11T23:00:00,24.373,4.448,1.688,0.372,1.18,11.451,0,,9.958,1.752,9.831,0.307,2.154,49.834,18145.177,421.779
2023-07-12T00:00:00,21.991,4.226,1.573,0.371,1.303,14.624,0,,9.369,1.339,8.646,0.125,2.141,48.717,16754.026,384.285
2023-07-12T01:00:00,19.586,4.174,1.601,0.369,1.661,16.406,0,,8.454,1.014,7.602,0.009,2.138,47.96,15152.886,349.797
2023-07-12T02:00:00,19.088,4.17,1.604,0.369,1.861,16.96,0,,8.196,0.957,7.404,0.003,2.16,47.299,14792.042,339.445
2023-07-12T03:00:00,18.537,4.039,1.61,0.37,2.095,16.864,0,,7.825,0.927,7.246,0.006,2.163,47.37,14323.051,332.74
2023-07-12T04:00:00,18.634,4.115,1.628,0.371,2.384,16.301,0.001,,7.834,0.947,7.255,0.069,2.159,47.816,14345.536,333.857
2023-07-12T05:00:00,19.763,4.187,1.697,0.372,2.28,15.341,0.161,,7.981,1.168,7.964,0.178,2.1,48.553,14833.409,342.304
2023-07-12T06:00:00,21.859,4.362,1.779,0.372,2.381,15.367,1.862,,9.1,1.301,8.55,0.439,2.097,54.369,16327.932,343.66
2023-07-12T07:00:00,23.489,4.509,1.786,0.371,1.89,14.553,5.406,,9.327,1.526,8.899,1.269,2.098,57.895,16871.081,327.436
2023-07-12T08:00:00,23.906,4.553,1.794,0.372,1.558,14.712,9.872,,9.169,1.662,8.988,1.617,2.098,60.277,16843.066,299.299
2023-07-12T09:00:00,22.433,4.461,1.744,0.373,1.381,16.601,15.83,,8.635,2.17,8.324,0.788,2.144,61.825,16463.251,264.235
2023-07-12T10:00:00,19.97,4.32,1.725,0.372,1.43,17.771,23.364,,7.613,2.472,6.989,0.296,2.228,65.131,15180.559,221.883
2023-07-12T11:00:00,16.968,4.282,1.839,0.373,1.766,18.125,30.586,,5.934,2.646,5.589,0.106,2.319,67.296,13093.092,178.383
2023-07-12T12:00:00,15.675,4.222,1.718,0.373,2.278,18.733,34.557,,5.191,2.618,5.076,0.023,2.395,69.041,12144.08,157.693
2023-07-12T13:00:00,15.659,4.204,1.682,0.373,2.916,20.004,33.736,,5.223,2.478,5.098,0.022,2.465,68.288,12125.155,155.386
2023-07-12T14:00:00,15.97,4.201,1.79,0.373,3.082,20.065,30.946,,5.188,2.463,5.406,0.044,2.495,66.01,12218.595,161.005
2023-07-12T15:00:00,15.886,4.212,1.752,0.373,2.826,19.594,27.299,,5.167,2.531,5.283,0.038,2.494,65.543,12199.345,170.861
2023-07-12T16:00:00,16.32,4.266,1.702,0.374,2.553,18.409,22.3,,5.408,2.357,5.483,0.168,2.53,63.262,12552.336,191.953
2023-07-12T17:00:00,18.989,4.387,1.683,0.374,2.34,16.811,16.317,,6.779,2.314,6.78,0.272,2.471,61.068,14505.011,240.204
2023-07-12T18:00:00,23.21,4.501,1.753,0.375,2.79,14.33,10.192,,8.107,2.607,9.47,0.332,2.32,60.895,17005.756,300.136
2023-07-12T19:00:00,25.649,4.612,1.746,0.375,2.532,11.22,5.04,,8.278,2.788,11.214,0.675,2.319,58.654,17957.522,354.304
2023-07-12T20:00:00,26.779,4.699,1.857,0.375,2.56,7.645,1.692,,8.571,2.881,11.461,1.17,2.322,56.021,18430.409,408.406
2023-07-12T21:00:00,27.135,4.697,1.885,0.375,3.194,6.089,0.114,,8.964,2.62,11.588,1.265,2.324,53.789,18689.693,434.329
2023-07-12T22:00:00,26.646,4.665,1.961,0.375,3.481,5.376,0,,8.967,2.171,11.59,1.204,2.339,51.323,18362.694,436.522
2023-07-12T23:00:00,25.42,4.584,1.892,0.375,3.619,5.343,0,,8.629,1.695,11.232,1.142,2.347,48.109,17514.984,429.24
2023-07-13T00:00:00,23.128,4.389,1.897,0.375,3.252,5.323,0,,8.579,1.09,10.214,0.534,2.337,46.774,16604.427,437.623
2023-07-13T01:00:00,21.064,4.366,1.893,0.375,2.807,6.368,0,,8.009,1.013,9.182,0.149,2.336,45.916,15570.295,427.248
2023-07-13T02:00:00,20.828,4.335,1.825,0.375,2.78,7.161,0,,7.706,1.083,9.159,0.168,2.337,45.05,15300.501,415.007
