wind_mw,price,p_grid_mw,soc_h2_pct,m_h2_tank_kg,action
23.80952380952381,130.01,0.0,0.024479488765203054,439.204808136847,H2+Grid
43.65079365079365,120.0,0.0,0.0448790627362056,805.2088149175529,H2+Grid
63.492063492063494,118.76,0.0,0.06527863670720813,1171.2128216982585,H2+Grid
142.85714285714286,115.0,0.0,0.14687693259121828,2635.2288488210816,H2+Grid
162.69841269841268,113.63,0.0,0.16727650656222082,3001.2328556017874,H2+Grid
142.85714285714286,116.27,0.0,0.14687693259121828,2635.2288488210816,H2+Grid
170.63492063492063,138.92,0.0,0.17543633615062182,3147.6344583140694,H2+Grid
214.2857142857143,142.11,0.0,0.22031539888682744,3952.843273231623,H2+Grid
202.38095238095238,148.56,192.26190476190476,0.0,0.0,Grid
194.44444444444446,158.89,184.72222222222223,0.0,0.0,Grid
142.85714285714286,154.9,135.71428571428572,0.0,0.0,Grid
178.57142857142858,146.71,169.64285714285714,0.0,0.0,Grid
115.07936507936508,133.33,0.0,0.11831752903181474,2122.8232393280937,H2+Grid
95.23809523809524,130.0,0.0,0.09791795506081222,1756.819232547388,H2+Grid
142.85714285714286,126.0,0.0,0.14687693259121828,2635.2288488210816,H2+Grid
126.98412698412699,120.0,0.0,0.13055727341441625,2342.425643396517,H2+Grid
87.3015873015873,135.56,0.0,0.0897581254724112,1610.4176298351058,H2+Grid
27.77777777777778,156.3,26.38888888888889,0.0,0.0,Grid
3.9682539682539684,169.01,3.7698412698412698,0.0,0.0,Grid
3.9682539682539684,160.99,3.7698412698412698,0.0,0.0,Grid
0.0,152.1,0.0,0.0,0.0,Grid
0.0,149.92,0.0,0.0,0.0,Grid
23.80952380952381,132.53,0.0,0.024479488765203054,439.204808136847,H2+Grid
43.65079365079365,115.0,0.0,0.0448790627362056,805.2088149175529,H2+Grid
27.77777777777778,119.99,0.0,0.028559403559403566,512.4056094929882,H2+Grid
59.523809523809526,100.0,0.0,0.06119872191300763,1098.0120203421175,H2+Grid
47.61904761904762,90.23,0.0,0.04895897753040611,878.409616273694,H2+Grid
47.61904761904762,84.2,0.0,0.04895897753040611,878.409616273694,H2+Grid
15.873015873015873,80.23,0.0,0.01631965917680203,292.8032054245646,H2+Grid
3.9682539682539684,87.31,0.0,0.004079914794200508,73.20080135614116,H2+Grid
27.77777777777778,109.0,0.0,0.028559403559403566,512.4056094929882,H2+Grid
55.55555555555556,105.1,0.0,0.05711880711880713,1024.8112189859764,H2+Grid
35.714285714285715,134.16,0.0,0.03671923314780457,658.8072122052704,H2+Grid
103.17460317460318,129.3,0.0,0.10607778464921322,1903.2208352596701,H2+Grid
83.33333333333334,120.7,0.0,0.08567821067821069,1537.2168284789645,H2+Grid
23.80952380952381,96.77,0.0,0.024479488765203054,439.204808136847,H2+Grid
3.9682539682539684,105.03,0.0,0.004079914794200508,73.20080135614116,H2+Grid
0.0,106.0,0.0,0.0,0.0,H2+Grid
0.0,105.07,0.0,0.0,0.0,H2+Grid
0.0,103.9,0.0,0.0,0.0,H2+Grid
0.0,107.98,0.0,0.0,0.0,H2+Grid
0.0,129.82,0.0,0.0,0.0,H2+Grid
0.0,167.29,0.0,0.0,0.0,Grid
0.0,160.6,0.0,0.0,0.0,Grid
15.873015873015873,151.55,15.079365079365079,0.0,0.0,Grid
43.65079365079365,140.61,0.0,0.0448790627362056,805.2088149175529,H2+Grid
